position,number,driver,constructor,laps,grid,status,points
1,2,David Coulthard,McLaren,72,2,Finished,10
2,1,Mika Häkkinen,McLaren,72,4,Finished,6
3,4,Rubens Barrichello,Ferrari,72,3,Finished,4
4,22,Jacques Villeneuve,BAR,72,7,Finished,3
5,9,Ralf Schumacher,Williams,72,5,Finished,2
6,6,Jarno Trulli,Jordan,72,9,Finished,1
7,5,Heinz-Harald Frentzen,Jordan,71,8,+1 Lap,0
8,10,Jenson Button,Williams,71,10,+1 Lap,0
9,11,Giancarlo Fisichella,Benetton,71,14,+1 Lap,0
10,17,Mika Salo,Sauber,71,12,+1 Lap,0
11,16,Pedro Diniz,Sauber,71,15,+1 Lap,0
12,15,Nick Heidfeld,Prost,71,16,+1 Lap,0
13,7,Eddie Irvine,Jaguar,70,6,+2 Laps,0
14,14,Jean Alesi,Prost,70,18,+2 Laps,0
15,20,Marc Gené,Minardi,70,21,+2 Laps,0
16,3,Michael Schumacher,Ferrari,58,1,Engine,0
17,18,Pedro de la Rosa,Arrows,45,13,Transmission,0
18,12,Alexander Wurz,Benetton,34,17,Spun off,0
19,21,Gastón Mazzacane,Minardi,31,22,Spun off,0
20,19,Jos Verstappen,Arrows,25,20,Transmission,0
21,8,Johnny Herbert,Jaguar,20,11,Gearbox,0
22,23,Ricardo Zonta,BAR,16,19,Spun off,0
