lap,position,driver,time
1,1,michael_schumacher,1:34.877
1,2,barrichello,1:36.420
1,3,montoya,1:37.297
1,4,sato,1:37.793
1,5,ralf_schumacher,1:38.147
1,6,trulli,1:39.731
1,7,button,1:40.060
1,8,panis,1:41.153
1,9,coulthard,1:42.282
1,10,webber,1:42.343
1,11,fisichella,1:42.827
1,12,massa,1:43.784
1,13,matta,1:43.798
1,14,raikkonen,1:44.307
1,15,klien,1:44.798
1,16,heidfeld,1:45.779
1,17,pantano,1:45.793
1,18,baumgartner,1:47.681
1,19,alonso,1:55.697
1,20,bruni,5:56.806
2,1,michael_schumacher,1:31.670
2,2,barrichello,1:32.860
2,3,montoya,1:33.131
2,4,sato,1:33.561
2,5,ralf_schumacher,1:34.008
2,6,trulli,1:33.600
2,7,button,1:33.865
2,8,panis,1:33.728
2,9,webber,1:33.973
2,10,coulthard,1:35.103
2,11,fisichella,1:35.112
2,12,matta,1:34.912
2,13,massa,1:35.317
2,14,raikkonen,1:35.600
2,15,klien,1:35.157
2,16,heidfeld,1:35.464
2,17,pantano,1:36.483
2,18,baumgartner,1:35.980
2,19,alonso,2:05.596
2,20,bruni,1:37.208
3,1,michael_schumacher,1:31.093
3,2,barrichello,1:31.674
3,3,montoya,1:33.017
3,4,sato,1:33.255
3,5,ralf_schumacher,1:32.960
3,6,trulli,1:32.975
3,7,button,1:33.642
3,8,panis,1:33.720
3,9,webber,1:33.374
3,10,coulthard,1:33.652
3,11,fisichella,1:34.054
3,12,matta,1:34.149
3,13,massa,1:34.229
3,14,raikkonen,1:34.654
3,15,klien,1:35.348
3,16,heidfeld,1:34.796
3,17,pantano,1:35.429
3,18,baumgartner,1:34.979
3,19,alonso,1:33.718
3,20,bruni,1:38.130
4,1,michael_schumacher,1:31.040
4,2,barrichello,1:31.422
4,3,montoya,1:32.846
4,4,sato,1:33.498
4,5,ralf_schumacher,1:33.507
4,6,trulli,1:33.275
4,7,button,1:33.200
4,8,panis,1:34.067
4,9,webber,1:33.621
4,10,coulthard,1:33.443
4,11,fisichella,1:33.629
4,12,matta,1:33.855
4,13,massa,1:33.778
4,14,raikkonen,1:34.257
4,15,klien,1:33.713
4,16,heidfeld,1:34.929
4,17,pantano,1:35.325
4,18,baumgartner,1:35.724
4,19,alonso,1:34.526
4,20,bruni,1:37.925
5,1,michael_schumacher,1:30.669
5,2,barrichello,1:31.416
5,3,montoya,1:32.252
5,4,sato,1:33.342
5,5,ralf_schumacher,1:33.211
5,6,trulli,1:33.129
5,7,button,1:33.395
5,8,panis,1:34.422
5,9,webber,1:34.191
5,10,coulthard,1:33.577
5,11,fisichella,1:33.365
5,12,matta,1:33.864
5,13,massa,1:33.892
5,14,raikkonen,1:34.041
5,15,klien,1:34.193
5,16,heidfeld,1:34.791
5,17,pantano,1:34.935
5,18,baumgartner,1:35.452
5,19,alonso,1:33.397
5,20,bruni,1:39.298
6,1,michael_schumacher,1:31.464
6,2,barrichello,1:31.215
6,3,montoya,1:32.241
6,4,sato,1:32.913
6,5,ralf_schumacher,1:32.889
6,6,trulli,1:33.283
6,7,button,1:33.083
6,8,webber,1:34.252
6,9,coulthard,1:34.178
6,10,fisichella,1:33.704
6,11,panis,1:37.099
6,12,matta,1:33.896
6,13,massa,1:34.038
6,14,raikkonen,1:33.730
6,15,klien,1:33.772
6,16,heidfeld,1:34.402
6,17,pantano,1:34.881
6,18,baumgartner,1:35.673
6,19,alonso,1:32.926
6,20,bruni,1:46.747
7,1,michael_schumacher,1:30.252
7,2,barrichello,1:31.152
7,3,montoya,1:32.007
7,4,trulli,1:32.780
7,5,sato,1:35.457
7,6,button,1:33.694
7,7,webber,1:32.854
7,8,coulthard,1:33.216
7,9,fisichella,1:33.397
7,10,massa,1:33.369
7,11,raikkonen,1:33.527
7,12,klien,1:33.602
7,13,matta,1:36.364
7,14,heidfeld,1:35.104
7,15,pantano,1:35.035
7,16,baumgartner,1:35.396
7,17,ralf_schumacher,2:03.927
7,18,panis,1:54.662
7,19,alonso,1:33.519
7,20,bruni,1:39.266
8,1,michael_schumacher,1:30.748
8,2,barrichello,1:31.042
8,3,montoya,1:32.224
8,4,trulli,1:32.057
8,5,sato,1:32.643
8,6,button,1:32.476
8,7,webber,1:33.209
8,8,coulthard,1:33.034
8,9,fisichella,1:33.350
8,10,massa,1:33.031
8,11,klien,1:32.965
8,12,heidfeld,1:35.723
8,13,pantano,1:35.621
8,14,baumgartner,1:36.860
8,15,panis,1:33.541
8,16,matta,1:54.697
8,17,alonso,1:33.512
8,18,ralf_schumacher,1:57.710
8,19,bruni,1:38.159
9,1,michael_schumacher,1:33.529
9,2,barrichello,1:31.222
9,3,montoya,1:32.753
9,4,trulli,1:33.166
9,5,sato,1:33.093
9,6,button,1:33.223
9,7,fisichella,1:33.099
9,8,webber,1:35.455
9,9,coulthard,1:35.632
9,10,klien,1:32.861
9,11,massa,1:36.423
9,12,heidfeld,1:34.377
9,13,pantano,1:34.032
9,14,panis,1:33.344
9,15,baumgartner,1:38.489
9,16,matta,1:33.251
9,17,alonso,1:32.990
9,18,ralf_schumacher,1:31.554
9,19,bruni,1:39.883
10,1,barrichello,1:33.198
10,2,montoya,1:34.361
10,3,sato,1:32.794
10,4,trulli,1:34.724
10,5,button,1:32.453
10,6,michael_schumacher,1:54.384
10,7,fisichella,1:34.668
10,8,klien,1:35.599
10,9,heidfeld,1:34.118
10,10,pantano,1:34.515
10,11,panis,1:33.948
10,12,coulthard,1:55.905
10,13,webber,1:57.034
10,14,matta,1:33.556
10,15,massa,1:57.265
10,16,alonso,1:32.978
10,17,ralf_schumacher,1:32.392
10,18,baumgartner,1:59.096
10,19,bruni,1:40.933
11,1,button,1:32.452
11,2,michael_schumacher,1:32.266
11,3,sato,1:34.683
11,4,barrichello,2:01.072
11,5,montoya,1:55.313
11,6,heidfeld,1:34.364
11,7,trulli,1:55.340
11,8,pantano,1:37.057
11,9,coulthard,1:32.978
11,10,webber,1:33.877
11,11,fisichella,1:59.442
11,12,panis,1:37.570
11,13,matta,1:35.461
11,14,massa,1:33.571
11,15,klien,1:56.998
11,16,alonso,1:32.676
11,17,ralf_schumacher,1:32.163
11,18,baumgartner,1:36.207
11,19,bruni,1:42.023
12,1,michael_schumacher,1:32.099
12,2,button,1:34.094
12,3,barrichello,1:32.104
12,4,montoya,1:31.168
12,5,trulli,1:32.143
12,6,heidfeld,1:34.541
12,7,sato,1:56.139
12,8,coulthard,1:32.919
12,9,webber,1:32.756
12,10,fisichella,1:33.310
12,11,panis,1:34.254
12,12,matta,1:34.812
12,13,klien,1:34.401
12,14,massa,1:36.648
12,15,alonso,1:33.487
12,16,ralf_schumacher,1:32.911
12,17,pantano,1:58.520
12,18,baumgartner,1:36.190
12,19,bruni,1:36.953
13,1,michael_schumacher,1:31.612
13,2,barrichello,1:32.642
13,3,montoya,1:32.228
13,4,trulli,1:32.079
13,5,sato,1:33.377
13,6,button,1:58.446
13,7,heidfeld,1:39.658
13,8,coulthard,1:33.019
13,9,webber,1:33.257
13,10,fisichella,1:33.488
13,11,panis,1:33.817
13,12,matta,1:34.490
13,13,klien,1:34.027
13,14,massa,1:34.001
13,15,alonso,1:33.574
13,16,ralf_schumacher,1:34.094
13,17,pantano,1:34.767
13,18,baumgartner,1:36.115
13,19,bruni,1:39.434
14,1,michael_schumacher,1:31.950
14,2,barrichello,1:32.106
14,3,montoya,1:32.527
14,4,trulli,1:31.897
14,5,sato,1:31.840
14,6,button,1:31.564
14,7,coulthard,1:32.733
14,8,webber,1:33.095
14,9,fisichella,1:33.447
14,10,panis,1:34.174
14,11,matta,1:34.214
14,12,klien,1:34.310
14,13,massa,1:34.324
14,14,alonso,1:32.479
14,15,ralf_schumacher,1:32.876
14,16,pantano,1:35.238
14,17,heidfeld,2:00.535
14,18,baumgartner,1:36.161
14,19,bruni,1:36.923
15,1,michael_schumacher,1:31.819
15,2,barrichello,1:32.029
15,3,montoya,1:32.666
15,4,trulli,1:32.640
15,5,sato,1:32.194
15,6,button,1:32.161
15,7,coulthard,1:32.976
15,8,webber,1:33.294
15,9,fisichella,1:33.781
15,10,panis,1:33.545
15,11,matta,1:33.799
15,12,klien,1:33.833
15,13,massa,1:34.448
15,14,alonso,1:32.555
15,15,ralf_schumacher,1:32.524
15,16,pantano,1:35.247
15,17,heidfeld,1:34.979
15,18,baumgartner,1:36.167
15,19,bruni,1:36.231
16,1,michael_schumacher,1:31.697
16,2,barrichello,1:31.766
16,3,montoya,1:32.730
16,4,trulli,1:32.145
16,5,sato,1:32.510
16,6,button,1:32.266
16,7,coulthard,1:32.665
16,8,webber,1:33.136
16,9,fisichella,1:33.343
16,10,panis,1:33.552
16,11,matta,1:33.444
16,12,massa,1:34.507
16,13,alonso,1:32.371
16,14,ralf_schumacher,1:33.440
16,15,klien,1:45.114
16,16,pantano,1:35.380
16,17,heidfeld,1:35.277
16,18,baumgartner,1:35.383
16,19,bruni,1:36.475
17,1,michael_schumacher,1:31.412
17,2,barrichello,1:32.119
17,3,montoya,1:32.988
17,4,trulli,1:32.166
17,5,button,1:32.808
17,6,sato,1:34.084
17,7,coulthard,1:32.614
17,8,webber,1:33.520
17,9,fisichella,1:33.538
17,10,panis,1:33.268
17,11,matta,1:33.505
17,12,massa,1:34.163
17,13,alonso,1:32.052
17,14,ralf_schumacher,1:32.250
17,15,klien,1:35.409
17,16,pantano,1:35.005
17,17,heidfeld,1:35.841
17,18,baumgartner,1:36.896
17,19,bruni,1:35.942
18,1,michael_schumacher,1:31.227
18,2,barrichello,1:32.030
18,3,montoya,1:32.646
18,4,trulli,1:31.926
18,5,button,1:31.954
18,6,sato,1:38.032
18,7,coulthard,1:32.369
18,8,webber,1:33.015
18,9,fisichella,1:33.478
18,10,panis,1:32.947
18,11,matta,1:33.187
18,12,massa,1:34.187
18,13,alonso,1:33.243
18,14,ralf_schumacher,1:31.928
18,15,klien,1:34.514
18,16,pantano,1:35.305
18,17,heidfeld,1:35.501
18,18,baumgartner,1:35.868
18,19,bruni,1:37.653
19,1,michael_schumacher,1:31.489
19,2,barrichello,1:31.551
19,3,montoya,1:32.146
19,4,trulli,1:31.742
19,5,button,1:31.841
19,6,coulthard,1:31.861
19,7,webber,1:32.277
19,8,fisichella,1:33.095
19,9,panis,1:32.790
19,10,matta,1:32.624
19,11,massa,1:33.965
19,12,alonso,1:33.901
19,13,ralf_schumacher,1:33.099
19,14,sato,1:58.775
19,15,klien,1:37.435
19,16,pantano,1:35.378
19,17,heidfeld,1:35.119
19,18,baumgartner,1:36.024
19,19,bruni,1:37.415
20,1,michael_schumacher,1:31.438
20,2,barrichello,1:31.246
20,3,montoya,1:31.730
20,4,trulli,1:31.545
20,5,button,1:31.287
20,6,coulthard,1:32.117
20,7,webber,1:32.548
20,8,fisichella,1:32.762
20,9,matta,1:32.454
20,10,panis,1:35.354
20,11,alonso,1:33.067
20,12,ralf_schumacher,1:33.523
20,13,massa,1:35.017
20,14,sato,1:32.114
20,15,pantano,1:35.183
20,16,heidfeld,1:37.516
20,17,klien,1:56.632
20,18,baumgartner,1:37.240
20,19,bruni,1:35.717
21,1,michael_schumacher,1:30.875
21,2,barrichello,1:31.316
21,3,montoya,1:31.836
21,4,trulli,1:31.481
21,5,button,1:31.244
21,6,coulthard,1:31.991
21,7,webber,1:32.650
21,8,fisichella,1:32.894
21,9,matta,1:34.680
21,10,alonso,1:31.321
21,11,ralf_schumacher,1:31.641
21,12,massa,1:33.208
21,13,sato,1:32.061
21,14,panis,1:54.508
21,15,pantano,1:35.162
21,16,heidfeld,1:35.496
21,17,klien,1:33.999
21,18,baumgartner,1:34.916
21,19,bruni,1:36.319
22,1,michael_schumacher,1:31.434
22,2,barrichello,1:31.495
22,3,montoya,1:31.380
22,4,trulli,1:31.463
22,5,button,1:31.178
22,6,coulthard,1:31.950
22,7,webber,1:32.644
22,8,fisichella,1:32.646
22,9,alonso,1:31.202
22,10,ralf_schumacher,1:31.364
22,11,massa,1:33.193
22,12,sato,1:32.702
22,13,panis,1:32.401
22,14,matta,1:54.916
22,15,pantano,1:34.470
22,16,heidfeld,1:35.760
22,17,klien,1:33.093
22,18,baumgartner,1:39.423
22,19,bruni,1:38.307
23,1,michael_schumacher,1:31.215
23,2,barrichello,1:31.938
23,3,montoya,1:31.609
23,4,trulli,1:31.608
23,5,button,1:30.981
23,6,coulthard,1:34.488
23,7,webber,1:34.602
23,8,fisichella,1:32.730
23,9,alonso,1:31.246
23,10,ralf_schumacher,1:31.114
23,11,massa,1:33.309
23,12,sato,1:33.856
23,13,panis,1:32.971
