Position,Driver,Constructor,Points,Wins
1,Jackie Stewart,Tyrrell,42,3
2,Emerson Fittipaldi,Team Lotus,41,3
3,François Cevert,Tyrrell,33,0
4,Ronnie Peterson,Team Lotus,25,1
5,Denny Hulme,McLaren,23,1
6,Peter Revson,McLaren,20,1
7,Carlos Reutemann,Brabham,8,0
8,Jacky Ickx,Ferrari,8,0
9,Arturo Merzario,Ferrari,6,0
10,George Follmer,Shadow,5,0
11,James Hunt,March,4,0
12,Andrea de Adamich,Surtees,3,0
13,Niki Lauda,BRM,2,0
14,Jean-Pierre Beltoise,BRM,2,0
15,Clay Regazzoni,BRM,1,0
16,Wilson Fittipaldi,Brabham,1,0
17,Chris Amon,Tecno,1,0
18,Mike Beuttler,March,0,0
19,Howden Ganley,Iso Marlboro,0,0
20,Carlos Pace,Surtees,0,0
21,Mike Hailwood,Surtees,0,0
22,Henri Pescarolo,March,0,0
23,Graham Hill,Shadow,0,0
24,Nanni Galli,Iso Marlboro,0,0
25,Jody Scheckter,McLaren,0,0
26,Jackie Oliver,Shadow,0,0
27,Luiz Bueno,Surtees,0,0
28,Rikky von Opel,Ensign,0,0
29,Jean-Pierre Jarier,March,0,0
30,Eddie Keizan,Tyrrell,0,0
