lap,position,driver,time
1,1,vettel,2:37.206
1,2,kovalainen,2:37.934
1,3,webber,2:38.696
1,4,rosberg,2:40.113
1,5,massa,2:41.088
1,6,trulli,2:42.902
1,7,alonso,2:44.910
1,8,glock,2:47.040
1,9,heidfeld,2:49.287
1,10,kubica,2:50.741
1,11,fisichella,2:52.261
1,12,coulthard,2:54.155
1,13,raikkonen,2:55.150
1,14,hamilton,2:57.228
1,15,barrichello,2:58.866
1,16,piquet_jr,2:59.602
1,17,sutil,3:00.377
1,18,button,3:01.507
1,19,nakajima,3:02.734
1,20,bourdais,5:22.148
2,1,vettel,2:28.607
2,2,kovalainen,2:28.498
2,3,webber,2:28.003
2,4,rosberg,2:26.731
2,5,massa,2:25.996
2,6,trulli,2:24.936
2,7,alonso,2:23.224
2,8,glock,2:21.582
2,9,heidfeld,2:20.030
2,10,kubica,2:18.827
2,11,fisichella,2:17.681
2,12,coulthard,2:15.915
2,13,raikkonen,2:15.081
2,14,hamilton,2:15.927
2,15,barrichello,2:16.096
2,16,piquet_jr,2:16.351
2,17,sutil,2:16.301
2,18,button,2:17.517
2,19,nakajima,2:18.171
2,20,bourdais,1:41.275
3,1,vettel,1:36.925
3,2,kovalainen,1:38.357
3,3,webber,1:40.479
3,4,rosberg,1:41.842
3,5,massa,1:42.759
3,6,trulli,1:43.679
3,7,glock,1:43.554
3,8,alonso,1:44.303
3,9,kubica,1:45.149
3,10,heidfeld,1:47.250
3,11,fisichella,1:47.159
3,12,coulthard,1:47.579
3,13,raikkonen,1:47.705
3,14,hamilton,1:45.372
3,15,barrichello,1:44.738
3,16,piquet_jr,1:45.039
3,17,sutil,1:44.694
3,18,button,1:43.146
3,19,nakajima,1:42.016
3,20,bourdais,1:42.988
4,1,vettel,1:35.534
4,2,kovalainen,1:37.241
4,3,webber,1:37.654
4,4,rosberg,1:38.067
4,5,massa,1:38.673
4,6,trulli,1:39.139
4,7,alonso,1:39.425
4,8,glock,1:40.513
4,9,kubica,1:39.679
4,10,heidfeld,1:40.572
4,11,fisichella,1:42.107
4,12,raikkonen,1:41.596
4,13,hamilton,1:41.924
4,14,coulthard,1:43.558
4,15,barrichello,1:42.895
4,16,piquet_jr,1:42.539
4,17,nakajima,1:41.383
4,18,button,1:43.342
4,19,sutil,1:44.689
4,20,bourdais,1:40.053
5,1,vettel,1:35.151
5,2,kovalainen,1:36.647
5,3,webber,1:36.754
5,4,rosberg,1:37.159
5,5,massa,1:37.084
5,6,trulli,1:36.981
5,7,alonso,1:37.596
5,8,glock,1:37.572
5,9,kubica,1:38.062
5,10,heidfeld,1:38.551
