position,number,driver,constructor,laps,grid,status,points
1,6,Kimi Räikkönen,Ferrari,56,2,Finished,10
2,1,Fernando Alonso,McLaren,56,4,Finished,8
3,5,Felipe Massa,Ferrari,56,3,Finished,6
4,19,Sebastian Vettel,Toro Rosso,56,17,Finished,5
5,7,Jenson Button,Honda,56,10,Finished,4
6,18,Vitantonio Liuzzi,Toro Rosso,56,11,Finished,3
7,9,Nick Heidfeld,BMW Sauber,56,8,Finished,2
8,14,David Coulthard,Red Bull,56,5,Finished,1
9,4,Heikki Kovalainen,Renault,56,13,Finished,0
10,15,Mark Webber,Red Bull,56,7,Finished,0
11,3,Giancarlo Fisichella,Renault,56,18,Finished,0
12,17,Alexander Wurz,Williams,55,19,+1 Lap,0
13,12,Jarno Trulli,Toyota,55,12,+1 Lap,0
14,22,Takuma Sato,Super Aguri,55,20,+1 Lap,0
15,8,Rubens Barrichello,Honda,55,16,+1 Lap,0
16,16,Nico Rosberg,Williams,54,15,+2 Laps,0
17,21,Sakon Yamamoto,Spyker,53,22,+3 Laps,0
18,10,Robert Kubica,BMW Sauber,33,9,Hydraulics,0
19,2,Lewis Hamilton,McLaren,30,1,Spun off,0
20,11,Ralf Schumacher,Toyota,25,6,Spun off,0
21,20,Adrian Sutil,Spyker,24,21,Accident,0
22,23,Anthony Davidson,Super Aguri,11,14,Brakes,0
