Position,Driver,Constructor,Points,Wins
1,Jack Brabham,Brabham-Repco,21,2
2,Jochen Rindt,Cooper-Maserati,11,0
3,Lorenzo Bandini,Ferrari,10,0
4,Denny Hulme,Brabham-Climax,10,0
5,Jackie Stewart,BRM,9,1
6,John Surtees,Ferrari,9,1
7,Graham Hill,BRM,8,0
8,Mike Parkes,Ferrari,6,0
9,Bob Bondurant,BRM,3,0
10,Jim Clark,Lotus-Climax,3,0
11,Richie Ginther,Cooper-Maserati,2,0
12,Dan Gurney,Eagle-Climax,2,0
13,John Taylor,Brabham-BRM,1,0
14,Bruce McLaren,McLaren-Ford,1,0
15,Bob Anderson,Brabham-Climax,0,0
16,Chris Irwin,Brabham-Climax,0,0
17,Chris Amon,Cooper-Maserati,0,0
18,Guy Ligier,Cooper-Maserati,0,0
19,Chris Lawrence,Cooper-Ferrari,0,0
20,Jo Bonnier,Cooper-Maserati,0,0
21,Mike Spence,Lotus-BRM,0,0
22,Jo Siffert,Brabham-BRM,0,0
23,Pedro Rodríguez,Lotus-Climax,0,0
24,Peter Arundell,Lotus-BRM,0,0
25,Vic Wilson,BRM,0,0
26,Trevor Taylor,Shannon,0,0
