position,number,driver,constructor,laps,grid,status,points
1,3,Fernando Alonso,Ferrari,66,5,Finished,25
2,7,Kimi Räikkönen,Lotus F1,66,4,Finished,18
3,4,Felipe Massa,Ferrari,66,9,Finished,15
4,1,Sebastian Vettel,Red Bull,66,3,Finished,12
5,2,Mark Webber,Red Bull,66,7,Finished,10
6,9,Nico Rosberg,Mercedes,66,1,Finished,8
7,14,Paul di Resta,Force India,66,10,Finished,6
8,5,Jenson Button,McLaren,66,14,Finished,4
9,6,Sergio Pérez,McLaren,66,8,Finished,2
10,19,Daniel Ricciardo,Toro Rosso,65,11,+1 Lap,1
11,12,Esteban Gutiérrez,Sauber,65,19,+1 Lap,0
12,10,Lewis Hamilton,Mercedes,65,2,+1 Lap,0
13,15,Adrian Sutil,Force India,65,13,+1 Lap,0
14,16,Pastor Maldonado,Williams,65,17,+1 Lap,0
15,11,Nico Hülkenberg,Sauber,65,15,+1 Lap,0
16,17,Valtteri Bottas,Williams,65,16,+1 Lap,0
17,20,Charles Pic,Caterham,65,22,+1 Lap,0
18,22,Jules Bianchi,Marussia,64,20,+2 Laps,0
19,23,Max Chilton,Marussia,64,21,+2 Laps,0
20,18,Jean-Éric Vergne,Toro Rosso,52,12,Accident,0
21,21,Giedo van der Garde,Caterham,21,18,Wheel,0
22,8,Romain Grosjean,Lotus F1,8,6,Suspension,0
