lap,position,driver,time
1,1,bottas,1:21.722
1,2,max_verstappen,1:23.174
1,3,hamilton,1:24.142
1,4,ricciardo,1:25.406
1,5,gasly,1:26.537
1,6,leclerc,1:27.074
1,7,albon,1:27.853
1,8,kvyat,1:28.537
1,9,norris,1:29.178
1,10,sainz,1:29.742
1,11,perez,1:30.196
1,12,ocon,1:30.849
1,13,russell,1:31.472
1,14,giovinazzi,1:31.960
1,15,vettel,1:32.506
1,16,raikkonen,1:33.181
1,17,grosjean,1:33.691
1,18,latifi,1:34.416
1,19,stroll,1:41.716
1,20,kevin_magnussen,1:52.258
2,1,bottas,1:20.550
2,2,max_verstappen,1:20.211
2,3,hamilton,1:20.226
2,4,ricciardo,1:21.320
2,5,gasly,1:21.793
2,6,leclerc,1:22.058
2,7,albon,1:22.182
2,8,kvyat,1:22.177
2,9,norris,1:22.509
2,10,sainz,1:22.612
2,11,perez,1:22.917
2,12,ocon,1:23.031
2,13,russell,1:23.350
2,14,giovinazzi,1:23.529
2,15,vettel,1:23.494
2,16,raikkonen,1:23.414
2,17,grosjean,1:23.480
2,18,latifi,1:23.398
2,19,kevin_magnussen,1:21.583
2,20,stroll,1:50.507
3,1,bottas,1:19.911
3,2,max_verstappen,1:19.908
3,3,hamilton,1:19.664
3,4,ricciardo,1:20.942
3,5,gasly,1:20.835
3,6,leclerc,1:21.592
3,7,albon,1:21.611
3,8,kvyat,1:21.805
3,9,norris,1:21.694
3,10,sainz,1:21.729
3,11,perez,1:21.803
3,12,ocon,1:21.885
3,13,russell,1:21.994
3,14,giovinazzi,1:22.095
3,15,vettel,1:22.372
3,16,raikkonen,1:22.512
3,17,grosjean,1:22.688
3,18,latifi,1:22.929
3,19,kevin_magnussen,1:23.031
3,20,stroll,1:21.207
4,1,bottas,1:19.762
4,2,max_verstappen,1:19.888
4,3,hamilton,1:19.891
4,4,ricciardo,1:20.861
4,5,gasly,1:20.837
4,6,leclerc,1:20.850
4,7,albon,1:20.812
4,8,kvyat,1:20.898
4,9,norris,1:21.372
4,10,sainz,1:21.396
4,11,perez,1:21.363
4,12,ocon,1:21.570
4,13,russell,1:21.787
4,14,giovinazzi,1:21.863
4,15,vettel,1:21.784
4,16,raikkonen,1:21.719
4,17,grosjean,1:21.598
4,18,latifi,1:21.606
4,19,kevin_magnussen,1:20.710
4,20,stroll,1:20.837
5,1,bottas,1:19.518
5,2,max_verstappen,1:19.725
5,3,hamilton,1:20.183
5,4,ricciardo,1:20.656
5,5,gasly,1:20.403
5,6,leclerc,1:20.815
5,7,albon,1:20.772
5,8,kvyat,1:20.950
5,9,norris,1:21.115
5,10,sainz,1:20.918
5,11,perez,1:21.120
5,12,ocon,1:21.232
5,13,russell,1:21.551
5,14,giovinazzi,1:21.702
5,15,vettel,1:21.727
5,16,raikkonen,1:21.817
5,17,grosjean,1:21.781
5,18,latifi,1:21.702
5,19,kevin_magnussen,1:20.617
5,20,stroll,1:20.790
6,1,bottas,1:19.618
6,2,max_verstappen,1:19.664
6,3,hamilton,1:19.842
6,4,ricciardo,1:20.637
6,5,gasly,1:20.816
6,6,leclerc,1:20.638
6,7,albon,1:20.680
6,8,kvyat,1:20.678
6,9,sainz,1:20.102
6,10,norris,1:21.994
6,11,perez,1:21.082
6,12,ocon,1:21.090
6,13,russell,1:21.349
6,14,giovinazzi,1:21.310
6,15,vettel,1:21.444
6,16,raikkonen,1:21.619
6,17,grosjean,1:21.883
