position,number,driver,constructor,laps,grid,status,points
1,5,Sebastian Vettel,Ferrari,70,1,Finished,25
2,7,Kimi Räikkönen,Ferrari,70,2,Finished,18
3,77,Valtteri Bottas,Mercedes,70,3,Finished,15
4,44,Lewis Hamilton,Mercedes,70,4,Finished,12
5,33,Max Verstappen,Red Bull,70,5,Finished,10
6,14,Fernando Alonso,McLaren,70,7,Finished,8
7,55,Carlos Sainz,Toro Rosso,69,9,+1 Lap,6
8,11,Sergio Pérez,Force India,69,13,+1 Lap,4
9,31,Esteban Ocon,Force India,69,11,+1 Lap,2
10,2,Stoffel Vandoorne,McLaren,69,8,+1 Lap,1
11,26,Daniil Kvyat,Toro Rosso,69,16,+1 Lap,0
12,30,Jolyon Palmer,Renault,69,10,+1 Lap,0
13,20,Kevin Magnussen,Haas F1 Team,69,15,+1 Lap,0
14,18,Lance Stroll,Williams,69,17,+1 Lap,0
15,94,Pascal Wehrlein,Sauber,68,18,+2 Laps,0
16,9,Marcus Ericsson,Sauber,68,20,+2 Laps,0
17,27,Nico Hülkenberg,Renault,67,12,Brakes,0
18,40,Paul di Resta,Williams,60,19,Oil leak,0
19,8,Romain Grosjean,Haas F1 Team,20,14,Wheel nut,0
20,3,Daniel Ricciardo,Red Bull,0,6,Collision,0
