lap,position,driver,time
1,1,max_verstappen,1:35.505
1,2,leclerc,1:36.681
1,3,perez,1:37.222
1,4,alonso,1:38.507
1,5,piastri,1:38.705
1,6,norris,1:39.926
1,7,russell,1:40.459
1,8,hamilton,1:40.900
1,9,stroll,1:42.429
1,10,tsunoda,1:42.531
1,11,bearman,1:42.621
1,12,kevin_magnussen,1:43.159
1,13,albon,1:43.626
1,14,hulkenberg,1:43.748
1,15,ricciardo,1:44.329
1,16,ocon,1:44.388
1,17,bottas,1:44.857
1,18,sargeant,1:45.460
1,19,zhou,1:45.821
1,20,gasly,2:01.453
2,1,max_verstappen,1:34.205
2,2,leclerc,1:34.179
2,3,perez,1:34.515
2,4,piastri,1:35.082
2,5,alonso,1:35.724
2,6,norris,1:35.246
2,7,russell,1:35.146
2,8,hamilton,1:35.541
2,9,stroll,1:36.094
2,10,tsunoda,1:36.873
2,11,bearman,1:37.415
2,12,kevin_magnussen,1:37.522
2,13,albon,1:37.553
2,14,hulkenberg,1:37.836
2,15,ricciardo,1:38.035
2,16,ocon,1:38.482
2,17,bottas,1:38.474
2,18,sargeant,1:38.418
2,19,zhou,1:38.539
3,1,max_verstappen,1:34.043
3,2,leclerc,1:34.549
3,3,perez,1:34.055
3,4,piastri,1:34.379
3,5,alonso,1:34.439
3,6,norris,1:35.079
3,7,russell,1:35.219
3,8,hamilton,1:35.184
3,9,stroll,1:35.790
3,10,tsunoda,1:35.703
3,11,bearman,1:35.515
3,12,kevin_magnussen,1:35.850
3,13,albon,1:35.986
3,14,hulkenberg,1:36.382
3,15,ricciardo,1:36.766
3,16,ocon,1:36.920
3,17,bottas,1:36.966
3,18,sargeant,1:36.871
3,19,zhou,1:37.232
4,1,max_verstappen,1:33.754
4,2,perez,1:34.046
4,3,leclerc,1:35.213
4,4,piastri,1:34.589
4,5,alonso,1:34.746
4,6,norris,1:34.897
4,7,russell,1:35.033
4,8,hamilton,1:35.672
4,9,stroll,1:35.735
4,10,tsunoda,1:35.378
4,11,bearman,1:35.645
4,12,kevin_magnussen,1:35.367
4,13,albon,1:35.553
4,14,hulkenberg,1:36.231
4,15,ricciardo,1:36.271
4,16,ocon,1:36.261
4,17,bottas,1:36.417
4,18,sargeant,1:36.544
4,19,zhou,1:36.526
5,1,max_verstappen,1:33.955
5,2,perez,1:34.085
5,3,leclerc,1:34.382
5,4,piastri,1:34.557
5,5,alonso,1:34.512
5,6,norris,1:34.902
5,7,russell,1:35.150
5,8,hamilton,1:35.107
5,9,stroll,1:35.560
5,10,tsunoda,1:35.589
5,11,bearman,1:35.593
5,12,kevin_magnussen,1:35.684
5,13,albon,1:35.590
5,14,hulkenberg,1:35.723
5,15,ricciardo,1:35.699
5,16,ocon,1:36.003
5,17,bottas,1:36.244
5,18,sargeant,1:36.204
5,19,zhou,1:36.238
6,1,max_verstappen,1:33.676
6,2,perez,1:33.842
6,3,leclerc,1:34.244
6,4,piastri,1:34.409
6,5,alonso,1:34.480
6,6,norris,1:35.014
6,7,russell,1:35.060
6,8,hamilton,1:35.077
6,9,tsunoda,1:36.275
6,10,bearman,1:36.122
6,11,kevin_magnussen,1:36.027
6,12,albon,1:35.977
6,13,hulkenberg,1:36.398
6,14,ricciardo,1:35.847
6,15,ocon,1:36.798
6,16,bottas,1:36.225
6,17,sargeant,1:36.203
6,18,zhou,1:37.072
7,1,max_verstappen,2:02.919
7,2,perez,2:04.615
7,3,leclerc,2:04.831
7,4,piastri,2:06.720
7,5,alonso,2:06.883
7,6,norris,2:07.025
7,7,russell,2:08.836
7,8,hamilton,2:08.128
7,9,tsunoda,2:10.914
7,10,bearman,2:11.168
7,11,kevin_magnussen,2:11.564
7,12,albon,2:11.613
7,13,hulkenberg,2:09.724
7,14,ricciardo,2:12.474
7,15,ocon,2:12.702
7,16,bottas,2:13.580
7,17,sargeant,2:14.350
7,18,zhou,2:12.760
8,1,norris,2:54.005
8,2,max_verstappen,3:09.083
8,3,hamilton,2:53.631
8,4,perez,3:07.369
8,5,leclerc,3:06.406
8,6,piastri,3:04.373
8,7,alonso,3:05.292
8,8,hulkenberg,2:50.478
8,9,russell,3:03.576
8,10,zhou,2:46.499
8,11,tsunoda,2:59.562
8,12,bearman,2:59.588
8,13,kevin_magnussen,3:00.027
8,14,albon,2:59.983
8,15,ocon,2:56.368
8,16,bottas,2:57.332
8,17,sargeant,2:57.288
8,18,ricciardo,3:13.712
9,1,norris,2:41.791
9,2,max_verstappen,2:40.995
9,3,hamilton,2:39.191
9,4,perez,2:38.896
9,5,leclerc,2:38.648
9,6,piastri,2:36.398
9,7,alonso,2:34.968
9,8,hulkenberg,2:33.089
9,9,russell,2:31.480
9,10,zhou,2:29.482
9,11,tsunoda,2:27.896
9,12,bearman,2:27.117
9,13,kevin_magnussen,2:25.832
9,14,albon,2:25.427
9,15,ocon,2:23.747
9,16,bottas,2:21.830
9,17,sargeant,2:21.181
9,18,ricciardo,2:09.998
10,1,norris,1:34.352
10,2,max_verstappen,1:35.024
10,3,hamilton,1:35.257
10,4,perez,1:36.005
10,5,leclerc,1:36.082
10,6,piastri,1:36.768
10,7,alonso,1:37.296
10,8,hulkenberg,1:37.796
10,9,russell,1:37.943
10,10,zhou,1:38.417
10,11,bearman,1:38.427
10,12,tsunoda,1:39.222
10,13,kevin_magnussen,1:39.463
10,14,ocon,1:39.439
10,15,albon,1:40.318
10,16,bottas,1:40.082
10,17,sargeant,1:40.141
10,18,ricciardo,1:39.990
11,1,norris,1:33.674
11,2,max_verstappen,1:33.610
11,3,hamilton,1:34.334
11,4,perez,1:33.859
11,5,leclerc,1:34.443
11,6,piastri,1:34.448
11,7,alonso,1:34.530
11,8,hulkenberg,1:34.864
11,9,russell,1:35.048
11,10,zhou,1:35.695
11,11,bearman,1:35.645
11,12,tsunoda,1:35.738
11,13,kevin_magnussen,1:36.036
11,14,ocon,1:35.969
11,15,albon,1:36.232
11,16,bottas,1:36.456
11,17,sargeant,1:36.468
11,18,ricciardo,1:36.819
12,1,norris,1:33.877
12,2,max_verstappen,1:33.321
12,3,hamilton,1:34.018
12,4,perez,1:33.930
12,5,leclerc,1:33.599
12,6,piastri,1:33.946
12,7,alonso,1:34.735
12,8,hulkenberg,1:34.605
12,9,russell,1:34.488
12,10,zhou,1:34.998
12,11,bearman,1:34.907
12,12,tsunoda,1:35.263
12,13,kevin_magnussen,1:35.229
12,14,ocon,1:35.400
12,15,albon,1:35.441
12,16,bottas,1:35.827
12,17,sargeant,1:35.642
12,18,ricciardo,1:36.095
13,1,max_verstappen,1:33.144
13,2,norris,1:35.131
13,3,perez,1:34.053
13,4,hamilton,1:35.312
13,5,leclerc,1:34.627
13,6,piastri,1:34.340
13,7,alonso,1:34.664
13,8,hulkenberg,1:35.367
13,9,russell,1:35.082
13,10,zhou,1:35.355
13,11,bearman,1:35.153
13,12,tsunoda,1:35.325
13,13,kevin_magnussen,1:35.062
13,14,ocon,1:35.107
13,15,albon,1:35.213
13,16,bottas,1:35.447
13,17,sargeant,1:35.751
13,18,ricciardo,1:36.337
14,1,max_verstappen,1:33.194
14,2,norris,1:33.971
14,3,perez,1:33.814
14,4,hamilton,1:34.341
14,5,leclerc,1:34.039
14,6,piastri,1:34.431
14,7,alonso,1:34.877
14,8,russell,1:34.379
14,9,hulkenberg,1:36.481
14,10,bearman,1:35.479
14,11,zhou,1:36.658
14,12,tsunoda,1:35.575
14,13,kevin_magnussen,1:35.553
14,14,ocon,1:35.432
14,15,albon,1:35.181
14,16,bottas,1:35.424
14,17,sargeant,1:35.207
14,18,ricciardo,1:35.606
15,1,max_verstappen,1:33.512
15,2,norris,1:33.944
15,3,perez,1:33.450
15,4,leclerc,1:34.225
15,5,hamilton,1:35.355
15,6,piastri,1:34.309
15,7,alonso,1:34.678
15,8,russell,1:34.803
15,9,hulkenberg,1:35.495
15,10,bearman,1:35.118
15,11,zhou,1:36.053
15,12,tsunoda,1:35.952
15,13,kevin_magnussen,1:35.746
15,14,ocon,1:35.717
15,15,albon,1:35.533
15,16,bottas,1:35.721
15,17,sargeant,1:35.601
15,18,ricciardo,1:35.466
16,1,max_verstappen,1:33.192
16,2,norris,1:33.858
16,3,perez,1:33.536
16,4,leclerc,1:34.033
16,5,hamilton,1:34.435
16,6,piastri,1:34.379
16,7,alonso,1:34.773
16,8,russell,1:34.638
16,9,hulkenberg,1:35.153
16,10,bearman,1:34.715
16,11,zhou,1:36.065
16,12,tsunoda,1:35.995
16,13,kevin_magnussen,1:36.100
16,14,ocon,1:36.245
16,15,albon,1:36.470
16,16,sargeant,1:36.062
16,17,bottas,1:36.825
16,18,ricciardo,1:35.805
17,1,max_verstappen,1:33.059
17,2,norris,1:34.497
17,3,perez,1:34.169
17,4,leclerc,1:34.073
17,5,hamilton,1:34.811
17,6,piastri,1:35.057
17,7,alonso,1:34.695
17,8,russell,1:34.907
17,9,hulkenberg,1:35.205
17,10,bearman,1:34.681
17,11,zhou,1:35.882
17,12,kevin_magnussen,1:36.621
17,13,tsunoda,1:37.603
17,14,ocon,1:37.264
17,15,albon,1:37.029
17,16,sargeant,1:36.336
17,17,bottas,1:37.238
17,18,ricciardo,1:36.267
18,1,max_verstappen,1:33.139
18,2,perez,1:33.282
18,3,norris,1:35.607
18,4,leclerc,1:34.142
18,5,hamilton,1:34.307
18,6,piastri,1:34.075
18,7,alonso,1:34.651
18,8,russell,1:34.559
18,9,bearman,1:35.270
18,10,hulkenberg,1:35.687
18,11,zhou,1:35.466
18,12,kevin_magnussen,1:35.266
18,13,tsunoda,1:35.367
18,14,ocon,1:35.436
18,15,albon,1:35.608
18,16,sargeant,1:36.039
18,17,bottas,1:36.058
18,18,ricciardo,1:36.093
19,1,max_verstappen,1:33.135
19,2,perez,1:33.545
19,3,norris,1:34.194
19,4,leclerc,1:33.940
19,5,hamilton,1:34.524
19,6,piastri,1:34.631
19,7,alonso,1:34.576
19,8,russell,1:34.395
19,9,hulkenberg,1:35.174
19,10,bearman,1:35.616
19,11,zhou,1:35.407
19,12,kevin_magnussen,1:35.220
19,13,tsunoda,1:35.146
19,14,ocon,1:35.152
19,15,albon,1:35.064
19,16,sargeant,1:35.361
19,17,bottas,1:35.828
19,18,ricciardo,1:35.853
20,1,max_verstappen,1:33.066
20,2,perez,1:33.377
20,3,norris,1:34.003
20,4,leclerc,1:33.949
20,5,hamilton,1:34.225
20,6,piastri,1:34.324
20,7,alonso,1:34.390
20,8,russell,1:34.457
20,9,hulkenberg,1:35.067
20,10,bearman,1:34.828
20,11,zhou,1:35.087
20,12,kevin_magnussen,1:35.012
20,13,tsunoda,1:35.060
20,14,ocon,1:35.020
20,15,albon,1:35.278
20,16,sargeant,1:35.251
20,17,bottas,1:36.253
20,18,ricciardo,1:36.073
21,1,max_verstappen,1:32.933
21,2,perez,1:33.132
21,3,norris,1:33.941
21,4,leclerc,1:33.722
21,5,hamilton,1:34.016
21,6,piastri,1:33.793
21,7,alonso,1:34.378
21,8,russell,1:34.144
21,9,bearman,1:34.368
21,10,hulkenberg,1:36.369
21,11,zhou,1:35.399
21,12,kevin_magnussen,1:34.923
21,13,tsunoda,1:34.710
21,14,ocon,1:34.925
21,15,albon,1:34.820
21,16,sargeant,1:35.082
21,17,bottas,1:36.801
21,18,ricciardo,1:36.779
22,1,max_verstappen,1:32.980
22,2,perez,1:33.064
22,3,norris,1:33.698
22,4,leclerc,1:33.702
22,5,hamilton,1:34.419
22,6,piastri,1:34.760
22,7,alonso,1:34.173
22,8,russell,1:34.264
22,9,bearman,1:34.559
22,10,hulkenberg,1:35.358
22,11,zhou,1:35.158
22,12,kevin_magnussen,1:35.804
22,13,tsunoda,1:35.698
22,14,ocon,1:35.218
22,15,albon,1:36.016
22,16,sargeant,1:35.601
22,17,bottas,1:36.425
22,18,ricciardo,1:36.433
23,1,max_verstappen,1:32.792
23,2,perez,1:32.970
23,3,norris,1:33.824
23,4,leclerc,1:33.602
23,5,hamilton,1:34.041
23,6,piastri,1:33.715
23,7,alonso,1:33.958
23,8,russell,1:34.099
23,9,bearman,1:34.128
23,10,hulkenberg,1:34.816
23,11,zhou,1:35.296
23,12,kevin_magnussen,1:36.198
23,13,tsunoda,1:36.285
23,14,ocon,1:36.216
23,15,albon,1:35.363
23,16,sargeant,1:35.016
23,17,bottas,1:36.251
23,18,ricciardo,1:35.855
24,1,max_verstappen,1:32.683
24,2,perez,1:32.795
24,3,norris,1:33.561
24,4,leclerc,1:33.511
24,5,hamilton,1:34.025
24,6,piastri,1:34.097
24,7,alonso,1:34.033
24,8,russell,1:34.256
24,9,bearman,1:33.966
24,10,hulkenberg,1:34.843
24,11,zhou,1:35.145
24,12,kevin_magnussen,1:36.072
24,13,tsunoda,1:35.882
24,14,ocon,1:36.124
24,15,albon,1:35.967
24,16,sargeant,1:35.133
24,17,ricciardo,1:34.935
24,18,bottas,1:36.902
25,1,max_verstappen,1:32.785
25,2,perez,1:33.029
25,3,norris,1:33.572
25,4,leclerc,1:33.136
25,5,hamilton,1:33.532
25,6,piastri,1:33.694
25,7,alonso,1:33.890
25,8,russell,1:34.077
25,9,bearman,1:33.924
25,10,hulkenberg,1:34.725
25,11,zhou,1:35.145
25,12,kevin_magnussen,1:36.555
25,13,tsunoda,1:36.548
25,14,ocon,1:36.373
25,15,albon,1:36.124
25,16,sargeant,1:36.539
25,17,ricciardo,1:34.739
