lap,position,driver,time
1,1,max_verstappen,1:17.665
1,2,hamilton,1:19.399
1,3,bottas,1:20.387
1,4,gasly,1:21.662
1,5,leclerc,1:22.599
1,6,sainz,1:23.478
1,7,alonso,1:24.243
1,8,ocon,1:24.840
1,9,ricciardo,1:25.571
1,10,giovinazzi,1:26.167
1,11,russell,1:26.802
1,12,stroll,1:27.168
1,13,norris,1:27.415
1,14,tsunoda,1:27.952
1,15,vettel,1:28.261
1,16,kubica,1:29.108
1,17,mazepin,1:29.556
1,18,mick_schumacher,1:29.661
1,19,perez,1:36.074
1,20,latifi,1:37.259
2,1,max_verstappen,1:14.978
2,2,hamilton,1:15.395
2,3,bottas,1:15.861
2,4,gasly,1:16.839
2,5,leclerc,1:17.903
2,6,sainz,1:18.168
2,7,alonso,1:18.102
2,8,ocon,1:18.287
2,9,ricciardo,1:18.441
2,10,giovinazzi,1:18.815
2,11,russell,1:19.368
2,12,stroll,1:19.480
2,13,norris,1:19.679
2,14,tsunoda,1:19.733
2,15,vettel,1:19.832
2,16,kubica,1:19.629
2,17,mazepin,1:19.826
2,18,mick_schumacher,1:20.292
2,19,perez,1:16.649
2,20,latifi,1:16.847
3,1,max_verstappen,1:14.813
3,2,hamilton,1:15.045
3,3,bottas,1:15.699
3,4,gasly,1:16.483
3,5,leclerc,1:17.062
3,6,sainz,1:17.552
3,7,alonso,1:17.532
3,8,ocon,1:17.626
3,9,ricciardo,1:17.856
3,10,giovinazzi,1:17.772
3,11,russell,1:17.818
3,12,stroll,1:17.944
3,13,norris,1:18.278
3,14,tsunoda,1:18.452
3,15,vettel,1:18.565
3,16,kubica,1:19.283
3,17,mazepin,1:19.416
3,18,mick_schumacher,1:20.525
3,19,perez,1:17.812
3,20,latifi,1:17.682
4,1,max_verstappen,1:14.917
4,2,hamilton,1:14.825
4,3,bottas,1:15.152
4,4,gasly,1:16.125
4,5,leclerc,1:16.978
4,6,sainz,1:17.269
4,7,alonso,1:17.805
4,8,ocon,1:17.623
4,9,ricciardo,1:17.816
4,10,giovinazzi,1:17.764
4,11,russell,1:17.888
4,12,stroll,1:17.787
4,13,norris,1:18.073
4,14,tsunoda,1:18.017
4,15,vettel,1:18.322
4,16,kubica,1:18.504
4,17,mazepin,1:18.921
4,18,perez,1:17.604
4,19,latifi,1:19.067
4,20,mick_schumacher,1:25.287
5,1,max_verstappen,1:14.882
5,2,hamilton,1:15.102
5,3,bottas,1:15.169
5,4,gasly,1:16.235
5,5,leclerc,1:16.581
5,6,sainz,1:17.044
5,7,alonso,1:18.107
5,8,ocon,1:18.209
5,9,ricciardo,1:17.625
5,10,giovinazzi,1:17.927
5,11,russell,1:18.014
5,12,stroll,1:17.927
5,13,norris,1:17.697
5,14,tsunoda,1:17.728
5,15,vettel,1:18.010
5,16,kubica,1:18.411
5,17,mazepin,1:18.453
5,18,perez,1:18.371
5,19,latifi,1:17.600
5,20,mick_schumacher,1:52.797
6,1,max_verstappen,1:14.900
6,2,hamilton,1:15.118
6,3,bottas,1:15.530
6,4,gasly,1:16.138
6,5,leclerc,1:16.597
6,6,sainz,1:16.989
6,7,alonso,1:17.955
6,8,ocon,1:17.961
6,9,ricciardo,1:17.913
6,10,giovinazzi,1:17.915
6,11,russell,1:18.225
6,12,stroll,1:18.432
6,13,norris,1:18.241
6,14,tsunoda,1:18.110
6,15,vettel,1:18.529
6,16,kubica,1:18.229
6,17,mazepin,1:18.665
6,18,perez,1:19.362
6,19,latifi,1:18.334
6,20,mick_schumacher,1:17.210
7,1,max_verstappen,1:15.108
7,2,hamilton,1:15.430
7,3,bottas,1:15.635
7,4,gasly,1:16.352
7,5,leclerc,1:16.596
7,6,sainz,1:17.055
7,7,alonso,1:17.988
7,8,ocon,1:17.966
7,9,ricciardo,1:18.145
7,10,giovinazzi,1:17.835
7,11,russell,1:17.873
7,12,stroll,1:17.991
