lap,position,driver,time
1,1,michael_schumacher,1:35.316
1,2,raikkonen,1:37.721
1,3,alonso,1:38.568
1,4,sato,1:39.639
1,5,barrichello,1:40.500
1,6,button,1:41.005
1,7,trulli,1:41.285
1,8,panis,1:41.885
1,9,coulthard,1:42.457
1,10,klien,1:43.316
1,11,heidfeld,1:45.514
1,12,pantano,1:45.973
1,13,webber,1:46.270
1,14,fisichella,1:46.879
1,15,montoya,1:47.444
1,16,bruni,1:47.474
1,17,baumgartner,1:47.745
1,18,massa,1:48.281
2,1,michael_schumacher,1:30.112
2,2,raikkonen,1:31.670
2,3,alonso,1:31.596
2,4,sato,1:31.641
2,5,barrichello,1:32.234
2,6,button,1:32.461
2,7,trulli,1:33.240
2,8,panis,1:33.313
2,9,coulthard,1:33.700
2,10,klien,1:34.393
2,11,heidfeld,1:34.168
2,12,pantano,1:34.560
2,13,webber,1:34.834
2,14,fisichella,1:35.032
2,15,bruni,1:36.352
2,16,baumgartner,1:36.742
2,17,massa,1:36.475
2,18,montoya,1:59.004
3,1,michael_schumacher,1:29.745
3,2,raikkonen,1:32.145
3,3,alonso,1:31.714
3,4,sato,1:31.775
3,5,barrichello,1:31.499
3,6,button,1:32.048
3,7,trulli,1:31.889
3,8,panis,1:32.789
3,9,coulthard,1:33.606
3,10,klien,1:33.800
3,11,heidfeld,1:33.073
3,12,pantano,1:33.359
3,13,webber,1:33.568
3,14,fisichella,1:33.615
3,15,bruni,1:35.916
3,16,massa,1:35.228
3,17,baumgartner,1:36.590
3,18,montoya,1:32.465
4,1,michael_schumacher,1:29.742
4,2,raikkonen,1:32.338
4,3,alonso,1:32.407
4,4,sato,1:31.926
4,5,barrichello,1:31.971
4,6,button,1:31.563
4,7,trulli,1:31.555
4,8,panis,1:33.201
4,9,coulthard,1:33.912
4,10,klien,1:34.133
4,11,heidfeld,1:33.582
4,12,pantano,1:33.428
4,13,webber,1:33.591
4,14,fisichella,1:33.437
4,15,bruni,1:36.731
4,16,massa,1:37.046
4,17,baumgartner,1:36.968
4,18,montoya,1:32.721
5,1,michael_schumacher,1:29.694
5,2,raikkonen,1:32.247
5,3,alonso,1:32.375
5,4,sato,1:32.282
5,5,barrichello,1:31.909
5,6,button,1:31.843
5,7,trulli,1:31.853
5,8,panis,1:33.116
5,9,coulthard,1:33.407
5,10,klien,1:34.018
5,11,heidfeld,1:34.332
5,12,pantano,1:34.003
5,13,webber,1:33.728
5,14,fisichella,1:33.754
5,15,massa,1:35.089
5,16,bruni,1:36.759
5,17,baumgartner,1:36.797
5,18,montoya,1:33.200
6,1,michael_schumacher,1:29.635
6,2,raikkonen,1:32.228
6,3,alonso,1:32.250
6,4,sato,1:32.226
6,5,barrichello,1:32.093
6,6,button,1:31.988
6,7,trulli,1:31.790
6,8,panis,1:33.170
6,9,coulthard,1:33.454
6,10,klien,1:33.854
6,11,heidfeld,1:33.846
6,12,pantano,1:33.896
6,13,webber,1:34.028
6,14,fisichella,1:34.134
6,15,massa,1:33.688
6,16,bruni,1:36.268
6,17,baumgartner,1:36.172
6,18,montoya,1:33.035
7,1,michael_schumacher,1:29.468
7,2,raikkonen,1:32.446
7,3,alonso,1:32.258
7,4,sato,1:32.305
7,5,barrichello,1:32.322
7,6,button,1:32.275
7,7,trulli,1:32.327
7,8,panis,1:32.981
7,9,coulthard,1:33.242
7,10,klien,1:33.638
7,11,heidfeld,1:33.714
7,12,pantano,1:33.651
7,13,webber,1:33.695
7,14,fisichella,1:33.683
7,15,massa,1:33.253
7,16,bruni,1:35.555
7,17,baumgartner,1:36.724
7,18,montoya,1:33.104
8,1,michael_schumacher,1:32.071
8,2,raikkonen,1:32.253
8,3,alonso,1:32.337
8,4,sato,1:32.234
8,5,barrichello,1:32.120
8,6,button,1:32.114
8,7,trulli,1:32.013
8,8,panis,1:33.138
8,9,coulthard,1:33.166
8,10,klien,1:33.742
8,11,heidfeld,1:33.721
8,12,pantano,1:33.754
8,13,webber,1:33.746
8,14,fisichella,1:33.756
8,15,massa,1:33.040
8,16,bruni,1:35.558
8,17,montoya,1:33.687
8,18,baumgartner,1:37.183
9,1,alonso,1:32.067
9,2,sato,1:32.204
9,3,barrichello,1:32.318
9,4,button,1:32.344
9,5,raikkonen,1:34.895
9,6,michael_schumacher,1:53.167
9,7,trulli,1:34.677
9,8,panis,1:33.328
9,9,coulthard,1:33.872
9,10,klien,1:33.583
9,11,heidfeld,1:33.808
9,12,pantano,1:33.801
9,13,webber,1:33.664
9,14,fisichella,1:33.589
9,15,massa,1:33.097
9,16,bruni,1:36.213
9,17,montoya,1:32.898
9,18,baumgartner,1:36.919
10,1,sato,1:31.040
10,2,barrichello,1:31.459
10,3,button,1:31.491
10,4,alonso,1:33.775
10,5,michael_schumacher,1:31.205
10,6,panis,1:36.502
10,7,coulthard,1:32.865
10,8,klien,1:33.439
10,9,heidfeld,1:33.276
10,10,pantano,1:33.602
10,11,webber,1:33.593
10,12,fisichella,1:33.537
10,13,trulli,1:51.649
10,14,massa,1:33.545
10,15,montoya,1:35.601
10,16,bruni,1:36.927
10,17,baumgartner,1:36.761
11,1,sato,1:30.004
11,2,barrichello,1:30.996
11,3,michael_schumacher,1:31.545
11,4,button,1:33.752
11,5,coulthard,1:32.745
11,6,klien,1:33.353
11,7,heidfeld,1:33.519
11,8,alonso,1:53.402
11,9,pantano,1:33.870
11,10,webber,1:33.762
11,11,fisichella,1:33.610
11,12,trulli,1:33.580
11,13,massa,1:33.297
11,14,panis,1:53.050
11,15,montoya,1:33.034
11,16,bruni,1:36.417
11,17,baumgartner,1:35.958
12,1,barrichello,1:30.446
12,2,sato,1:32.776
12,3,michael_schumacher,1:30.803
12,4,coulthard,1:32.769
12,5,klien,1:33.375
12,6,button,1:52.077
12,7,heidfeld,1:33.792
12,8,alonso,1:33.914
12,9,webber,1:33.702
12,10,fisichella,1:33.829
12,11,trulli,1:33.650
12,12,pantano,1:36.405
12,13,massa,1:33.043
12,14,panis,1:32.506
12,15,montoya,1:32.990
12,16,bruni,1:39.539
12,17,baumgartner,1:36.068
13,1,barrichello,1:30.245
13,2,michael_schumacher,1:30.601
13,3,sato,1:48.722
13,4,coulthard,1:33.108
13,5,button,1:30.457
13,6,klien,1:34.115
13,7,heidfeld,1:33.302
13,8,alonso,1:33.386
13,9,webber,1:32.574
13,10,fisichella,1:32.933
13,11,trulli,1:33.232
13,12,massa,1:33.302
13,13,panis,1:33.404
13,14,montoya,1:32.646
13,15,pantano,1:54.145
13,16,baumgartner,1:36.367
13,17,bruni,1:56.163
14,1,barrichello,1:30.101
14,2,michael_schumacher,1:30.617
14,3,sato,1:30.018
14,4,coulthard,1:32.337
14,5,button,1:30.776
14,6,klien,1:32.804
14,7,webber,1:32.603
14,8,fisichella,1:32.770
14,9,heidfeld,1:35.619
14,10,trulli,1:33.113
14,11,alonso,1:37.025
14,12,massa,1:33.068
14,13,panis,1:33.031
14,14,montoya,1:32.704
14,15,pantano,1:32.800
14,16,baumgartner,1:40.234
14,17,bruni,1:36.178
15,1,barrichello,1:32.978
15,2,michael_schumacher,1:30.710
15,3,sato,1:30.669
15,4,coulthard,1:32.575
15,5,button,1:31.533
15,6,klien,1:33.109
15,7,webber,1:32.427
15,8,fisichella,1:32.497
15,9,trulli,1:32.448
15,10,alonso,1:32.779
15,11,massa,1:32.808
15,12,panis,1:33.229
15,13,montoya,1:33.116
15,14,heidfeld,1:54.042
15,15,pantano,1:33.459
15,16,bruni,1:36.714
15,17,baumgartner,1:56.150
16,1,michael_schumacher,1:31.407
16,2,sato,1:30.526
16,3,barrichello,1:54.463
16,4,coulthard,1:32.687
16,5,button,1:32.643
16,6,webber,1:32.504
16,7,fisichella,1:32.573
16,8,klien,1:35.713
16,9,trulli,1:32.415
16,10,alonso,1:32.475
16,11,massa,1:32.919
16,12,panis,1:33.165
16,13,montoya,1:32.897
16,14,heidfeld,1:32.941
16,15,pantano,1:33.567
16,16,bruni,1:36.099
16,17,baumgartner,1:35.655
17,1,michael_schumacher,1:30.635
17,2,sato,1:30.820
17,3,barrichello,1:31.647
17,4,coulthard,1:33.094
17,5,button,1:33.087
17,6,webber,1:31.932
17,7,fisichella,1:32.530
17,8,trulli,1:32.330
17,9,alonso,1:32.563
17,10,massa,1:32.950
17,11,panis,1:32.755
17,12,montoya,1:32.387
17,13,klien,1:55.295
17,14,heidfeld,1:34.543
17,15,pantano,1:33.953
17,16,bruni,1:36.759
17,17,baumgartner,1:37.403
18,1,michael_schumacher,1:30.680
18,2,sato,1:31.659
18,3,barrichello,1:31.738
18,4,coulthard,1:33.540
18,5,button,1:33.214
18,6,webber,1:34.498
18,7,fisichella,1:33.042
18,8,trulli,1:32.515
18,9,alonso,1:32.640
18,10,massa,1:35.671
18,11,panis,1:33.111
18,12,montoya,1:32.048
18,13,klien,1:33.411
18,14,heidfeld,1:33.480
18,15,pantano,1:34.125
18,16,bruni,1:38.139
18,17,baumgartner,1:39.748
19,1,michael_schumacher,1:30.811
19,2,sato,1:31.387
19,3,barrichello,1:32.811
19,4,button,1:31.893
19,5,coulthard,1:34.547
19,6,fisichella,1:32.256
19,7,trulli,1:32.936
19,8,alonso,1:32.587
19,9,panis,1:34.627
19,10,montoya,1:33.377
19,11,webber,1:53.919
19,12,klien,1:34.481
19,13,heidfeld,1:34.010
19,14,pantano,1:33.786
19,15,massa,1:55.555
19,16,bruni,1:38.369
19,17,baumgartner,1:40.454
20,1,michael_schumacher,1:30.506
20,2,sato,1:31.022
20,3,barrichello,1:31.572
20,4,button,1:31.503
20,5,coulthard,1:36.787
20,6,fisichella,1:32.005
20,7,trulli,1:32.024
20,8,alonso,1:32.556
20,9,panis,1:33.489
20,10,montoya,1:32.302
20,11,webber,1:32.666
20,12,klien,1:34.387
20,13,heidfeld,1:34.495
20,14,pantano,1:33.493
