lap,position,driver,time
1,1,barrichello,1:37.981
1,2,raikkonen,1:38.610
1,3,alonso,1:39.609
1,4,massa,1:40.243
1,5,button,1:40.734
1,6,fisichella,1:41.363
1,7,ralf_schumacher,1:42.257
1,8,coulthard,1:43.078
1,9,zonta,1:44.000
1,10,webber,1:44.473
1,11,villeneuve,1:45.018
1,12,montoya,1:45.652
1,13,heidfeld,1:46.614
1,14,sato,1:46.902
1,15,klien,1:47.796
1,16,glock,1:48.406
1,17,panis,1:48.890
1,18,baumgartner,1:49.577
1,19,bruni,1:50.137
1,20,michael_schumacher,1:53.883
2,1,barrichello,1:35.250
2,2,raikkonen,1:36.328
2,3,alonso,1:36.359
2,4,massa,1:36.770
2,5,button,1:36.648
2,6,fisichella,1:36.581
2,7,ralf_schumacher,1:36.519
2,8,coulthard,1:36.540
2,9,zonta,1:36.922
2,10,webber,1:37.335
2,11,villeneuve,1:37.131
2,12,montoya,1:37.408
2,13,heidfeld,1:37.758
2,14,sato,1:37.977
2,15,klien,1:37.965
2,16,glock,1:38.688
2,17,panis,1:38.478
2,18,baumgartner,1:39.564
2,19,bruni,1:39.641
2,20,michael_schumacher,1:36.789
3,1,barrichello,1:35.250
3,2,raikkonen,1:34.875
3,3,alonso,1:35.563
3,4,button,1:36.832
3,5,massa,1:37.964
3,6,fisichella,1:37.359
3,7,ralf_schumacher,1:36.915
3,8,coulthard,1:36.630
3,9,zonta,1:36.321
3,10,webber,1:36.998
3,11,villeneuve,1:37.468
3,12,montoya,1:37.142
3,13,sato,1:37.082
3,14,heidfeld,1:38.182
3,15,klien,1:37.377
3,16,panis,1:38.366
3,17,glock,1:39.213
3,18,michael_schumacher,1:39.051
3,19,baumgartner,1:41.601
3,20,bruni,1:41.403
4,1,barrichello,1:35.549
4,2,raikkonen,1:35.042
4,3,alonso,1:35.556
4,4,button,1:34.701
4,5,massa,1:37.887
4,6,fisichella,1:37.921
4,7,ralf_schumacher,1:37.885
4,8,coulthard,1:37.637
4,9,zonta,1:37.323
4,10,webber,1:37.164
4,11,villeneuve,1:36.907
4,12,montoya,1:37.785
4,13,sato,1:37.054
4,14,heidfeld,1:38.283
4,15,klien,1:38.087
4,16,panis,1:36.810
4,17,glock,1:38.774
4,18,michael_schumacher,1:37.002
4,19,baumgartner,1:41.678
4,20,bruni,1:41.643
5,1,barrichello,1:35.051
5,2,raikkonen,1:34.789
5,3,alonso,1:35.509
5,4,button,1:34.719
5,5,fisichella,1:37.600
5,6,ralf_schumacher,1:37.752
5,7,massa,1:39.094
5,8,coulthard,1:38.210
5,9,zonta,1:37.940
5,10,webber,1:37.421
5,11,villeneuve,1:37.363
5,12,montoya,1:36.413
5,13,sato,1:37.012
5,14,heidfeld,1:37.435
5,15,klien,1:37.659
5,16,panis,1:36.798
5,17,glock,1:38.108
5,18,michael_schumacher,1:36.972
5,19,baumgartner,1:41.412
5,20,bruni,1:41.460
6,1,barrichello,1:35.517
6,2,raikkonen,1:35.238
6,3,alonso,1:35.551
6,4,button,1:35.102
6,5,fisichella,1:35.818
6,6,ralf_schumacher,1:36.177
6,7,coulthard,1:38.229
6,8,massa,1:38.864
6,9,zonta,1:38.583
6,10,webber,1:38.293
6,11,villeneuve,1:38.264
6,12,montoya,1:38.191
6,13,sato,1:37.413
6,14,heidfeld,1:37.839
6,15,klien,1:37.896
6,16,panis,1:37.819
6,17,michael_schumacher,1:38.138
6,18,glock,1:39.113
6,19,baumgartner,1:41.297
6,20,bruni,1:41.438
7,1,barrichello,1:34.818
7,2,raikkonen,1:35.010
7,3,button,1:35.329
7,4,alonso,1:36.121
7,5,fisichella,1:35.465
7,6,ralf_schumacher,1:35.483
7,7,coulthard,1:35.272
7,8,zonta,1:36.243
7,9,massa,1:38.018
7,10,webber,1:38.036
7,11,villeneuve,1:37.972
7,12,montoya,1:38.146
7,13,sato,1:37.944
7,14,heidfeld,1:37.441
7,15,klien,1:37.340
7,16,panis,1:37.806
7,17,michael_schumacher,1:35.921
7,18,glock,1:37.776
7,19,baumgartner,1:40.532
7,20,bruni,1:40.809
8,1,barrichello,1:34.641
8,2,raikkonen,1:34.746
8,3,button,1:34.507
8,4,alonso,1:35.860
8,5,fisichella,1:35.400
8,6,ralf_schumacher,1:35.394
8,7,coulthard,1:34.760
8,8,zonta,1:35.034
8,9,massa,1:35.982
8,10,webber,1:36.578
8,11,villeneuve,1:37.137
8,12,montoya,1:37.339
8,13,sato,1:37.417
8,14,heidfeld,1:37.316
8,15,klien,1:37.659
8,16,panis,1:37.233
8,17,michael_schumacher,1:35.690
8,18,glock,1:37.134
8,19,baumgartner,1:40.375
8,20,bruni,1:40.155
9,1,barrichello,1:34.141
9,2,raikkonen,1:34.134
9,3,button,1:34.122
9,4,alonso,1:34.972
9,5,fisichella,1:35.334
9,6,ralf_schumacher,1:35.170
9,7,coulthard,1:34.397
9,8,zonta,1:35.172
9,9,massa,1:35.015
9,10,webber,1:36.446
9,11,villeneuve,1:36.108
9,12,montoya,1:36.155
9,13,sato,1:36.406
9,14,heidfeld,1:37.357
9,15,klien,1:37.408
9,16,panis,1:37.381
9,17,michael_schumacher,1:36.548
9,18,glock,1:36.809
9,19,baumgartner,1:39.465
9,20,bruni,1:39.725
10,1,barrichello,1:33.782
10,2,raikkonen,1:33.939
10,3,button,1:33.983
10,4,alonso,1:34.784
10,5,fisichella,1:34.615
10,6,ralf_schumacher,1:34.990
10,7,coulthard,1:34.524
10,8,zonta,1:34.703
10,9,webber,1:35.744
10,10,massa,1:39.232
10,11,villeneuve,1:35.976
10,12,montoya,1:35.736
10,13,sato,1:35.867
10,14,heidfeld,1:36.816
10,15,klien,1:36.888
10,16,michael_schumacher,1:37.117
10,17,glock,1:36.496
10,18,panis,1:42.345
10,19,baumgartner,1:38.396
10,20,bruni,2:30.427
11,1,barrichello,1:33.501
11,2,raikkonen,1:33.769
11,3,button,1:33.728
11,4,alonso,1:34.582
11,5,ralf_schumacher,1:34.697
11,6,fisichella,1:39.824
11,7,coulthard,1:39.338
11,8,zonta,1:39.716
11,9,webber,1:35.385
11,10,villeneuve,1:35.800
11,11,montoya,1:35.771
11,12,sato,1:35.799
11,13,heidfeld,1:36.616
11,14,michael_schumacher,1:36.973
11,15,glock,1:36.477
11,16,klien,1:50.506
11,17,massa,1:57.560
11,18,panis,1:56.134
11,19,baumgartner,1:38.859
11,20,bruni,2:06.490
12,1,barrichello,1:38.244
12,2,button,1:33.447
12,3,raikkonen,1:38.556
12,4,alonso,1:34.139
12,5,ralf_schumacher,1:34.197
12,6,webber,1:35.314
12,7,villeneuve,1:35.370
12,8,montoya,1:35.179
12,9,sato,1:35.156
12,10,heidfeld,1:36.359
12,11,michael_schumacher,1:34.396
12,12,glock,1:36.221
12,13,fisichella,1:56.837
12,14,coulthard,1:56.101
12,15,zonta,1:54.681
12,16,massa,1:35.482
12,17,panis,1:36.560
12,18,baumgartner,1:44.042
12,19,bruni,1:38.497
13,1,button,1:33.429
13,2,alonso,1:38.588
13,3,ralf_schumacher,1:33.925
13,4,barrichello,1:55.880
13,5,raikkonen,1:55.710
13,6,webber,1:35.412
13,7,villeneuve,1:35.328
13,8,montoya,1:35.690
13,9,sato,1:35.486
13,10,michael_schumacher,1:35.109
13,11,heidfeld,1:36.452
13,12,glock,1:35.812
13,13,fisichella,1:35.630
13,14,coulthard,1:35.778
13,15,zonta,1:35.075
13,16,massa,1:34.754
13,17,panis,1:36.963
13,18,baumgartner,2:00.812
13,19,bruni,1:39.554
14,1,button,1:37.915
14,2,ralf_schumacher,1:33.700
14,3,barrichello,1:34.671
14,4,raikkonen,1:34.445
14,5,webber,1:35.191
14,6,montoya,1:34.956
14,7,sato,1:35.098
14,8,alonso,1:58.081
14,9,villeneuve,1:39.914
14,10,michael_schumacher,1:33.660
14,11,heidfeld,1:36.061
14,12,fisichella,1:36.717
14,13,coulthard,1:36.420
14,14,glock,1:39.472
14,15,zonta,1:37.345
14,16,massa,1:35.205
14,17,panis,1:36.500
14,18,baumgartner,1:38.954
14,19,bruni,1:39.818
15,1,ralf_schumacher,1:38.774
15,2,barrichello,1:34.424
15,3,raikkonen,1:34.360
15,4,button,2:00.028
15,5,montoya,1:34.758
15,6,sato,1:34.933
15,7,alonso,1:35.634
15,8,webber,1:41.274
15,9,heidfeld,1:35.776
15,10,fisichella,1:35.986
15,11,coulthard,1:36.448
15,12,michael_schumacher,1:46.637
15,13,zonta,1:36.319
15,14,massa,1:35.419
15,15,glock,1:41.185
15,16,villeneuve,1:59.234
15,17,panis,1:36.362
15,18,baumgartner,1:41.317
15,19,bruni,1:39.683
16,1,barrichello,1:35.001
16,2,raikkonen,1:34.801
16,3,button,1:35.088
16,4,sato,1:34.378
16,5,montoya,1:39.006
16,6,alonso,1:35.768
16,7,heidfeld,1:35.609
16,8,ralf_schumacher,1:58.831
16,9,fisichella,1:36.055
16,10,michael_schumacher,1:35.169
16,11,coulthard,1:36.404
16,12,zonta,1:35.306
16,13,massa,1:35.224
16,14,webber,1:59.250
16,15,villeneuve,1:36.763
16,16,panis,1:36.885
16,17,glock,2:01.086
16,18,baumgartner,1:43.705
16,19,bruni,1:40.725
17,1,barrichello,1:35.211
17,2,raikkonen,1:35.002
17,3,button,1:34.955
17,4,sato,1:34.002
17,5,alonso,1:35.559
17,6,ralf_schumacher,1:35.319
17,7,heidfeld,1:39.925
17,8,michael_schumacher,1:35.179
17,9,fisichella,1:36.335
17,10,coulthard,1:35.583
17,11,zonta,1:35.652
17,12,massa,1:35.498
17,13,montoya,1:59.184
17,14,webber,1:35.991
17,15,villeneuve,1:36.259
17,16,panis,1:36.892
17,17,glock,1:38.067
17,18,baumgartner,1:44.091
17,19,bruni,1:39.458
18,1,barrichello,1:34.758
18,2,raikkonen,1:34.869
18,3,button,1:35.719
18,4,sato,1:40.304
18,5,alonso,1:35.988
18,6,ralf_schumacher,1:35.552
18,7,michael_schumacher,1:32.627
18,8,fisichella,1:35.866
18,9,coulthard,1:36.009
