lap,position,driver,time
1,1,max_verstappen,1:12.050
1,2,norris,1:13.371
1,3,russell,1:14.401
1,4,hamilton,1:14.840
1,5,sainz,1:15.456
1,6,perez,1:16.225
1,7,piastri,1:16.950
1,8,ocon,1:17.703
1,9,hulkenberg,1:18.420
1,10,kevin_magnussen,1:18.826
1,11,gasly,1:19.109
1,12,ricciardo,1:19.507
1,13,alonso,1:19.908
1,14,tsunoda,1:20.095
1,15,albon,1:20.507
1,16,bottas,1:20.918
1,17,stroll,1:21.132
1,18,leclerc,1:22.085
1,19,zhou,1:24.058
1,20,sargeant,1:24.605
2,1,max_verstappen,1:09.938
2,2,norris,1:09.813
2,3,russell,1:10.580
2,4,hamilton,1:10.530
2,5,sainz,1:10.719
2,6,perez,1:10.621
2,7,piastri,1:10.541
2,8,hulkenberg,1:10.217
2,9,ocon,1:11.478
2,10,kevin_magnussen,1:11.184
2,11,gasly,1:11.383
2,12,ricciardo,1:11.645
2,13,tsunoda,1:11.613
2,14,alonso,1:12.316
2,15,albon,1:12.328
2,16,stroll,1:12.248
2,17,bottas,1:12.859
2,18,zhou,1:11.660
2,19,leclerc,1:38.807
2,20,sargeant,1:39.346
3,1,max_verstappen,1:09.857
3,2,norris,1:10.528
3,3,russell,1:10.441
3,4,hamilton,1:10.723
3,5,sainz,1:10.828
3,6,perez,1:10.719
3,7,piastri,1:10.743
3,8,hulkenberg,1:10.609
3,9,ocon,1:11.036
3,10,kevin_magnussen,1:11.051
3,11,gasly,1:11.190
3,12,ricciardo,1:11.361
3,13,tsunoda,1:11.537
3,14,alonso,1:11.424
3,15,albon,1:11.489
3,16,stroll,1:11.654
3,17,bottas,1:12.113
3,18,zhou,1:11.793
3,19,leclerc,1:10.738
3,20,sargeant,1:11.686
4,1,max_verstappen,1:09.903
4,2,norris,1:10.389
4,3,russell,1:10.467
4,4,hamilton,1:10.621
4,5,sainz,1:10.544
4,6,perez,1:10.791
4,7,piastri,1:10.810
4,8,hulkenberg,1:10.958
4,9,ocon,1:10.919
4,10,kevin_magnussen,1:11.044
4,11,gasly,1:11.045
4,12,ricciardo,1:11.195
4,13,tsunoda,1:11.316
4,14,alonso,1:11.555
4,15,albon,1:11.506
4,16,stroll,1:11.336
4,17,bottas,1:11.571
4,18,zhou,1:12.269
4,19,leclerc,1:10.326
4,20,sargeant,1:11.760
5,1,max_verstappen,1:10.005
5,2,norris,1:10.424
5,3,russell,1:10.193
5,4,hamilton,1:10.476
5,5,sainz,1:10.401
5,6,perez,1:10.639
5,7,piastri,1:10.607
5,8,hulkenberg,1:11.026
5,9,ocon,1:11.044
5,10,kevin_magnussen,1:10.920
5,11,gasly,1:11.011
5,12,ricciardo,1:11.032
5,13,tsunoda,1:11.406
5,14,alonso,1:11.505
5,15,albon,1:11.402
5,16,stroll,1:11.416
5,17,bottas,1:12.185
5,18,zhou,1:11.779
5,19,leclerc,1:10.685
5,20,sargeant,1:11.895
6,1,max_verstappen,1:10.238
6,2,norris,1:10.329
6,3,russell,1:11.033
6,4,sainz,1:10.680
6,5,hamilton,1:12.037
6,6,perez,1:11.220
6,7,piastri,1:11.246
6,8,hulkenberg,1:11.078
6,9,ocon,1:11.182
6,10,kevin_magnussen,1:11.213
6,11,gasly,1:11.138
6,12,ricciardo,1:11.104
6,13,tsunoda,1:11.401
6,14,alonso,1:11.320
6,15,albon,1:11.389
6,16,stroll,1:11.486
6,17,bottas,1:11.672
6,18,zhou,1:11.973
6,19,leclerc,1:10.570
6,20,sargeant,1:11.968
7,1,max_verstappen,1:10.220
7,2,norris,1:10.539
7,3,russell,1:10.682
7,4,sainz,1:11.222
7,5,hamilton,1:11.198
7,6,piastri,1:11.094
7,7,perez,1:12.481
7,8,hulkenberg,1:11.682
7,9,ocon,1:11.587
7,10,kevin_magnussen,1:11.492
7,11,gasly,1:11.513
7,12,ricciardo,1:11.398
7,13,tsunoda,1:11.607
7,14,alonso,1:11.712
