position,number,driver,constructor,laps,grid,status,points
1,5,Damon Hill,Williams,71,1,Finished,10
2,3,Jean Alesi,Benetton,71,5,Finished,6
3,1,Michael Schumacher,Ferrari,70,4,+1 Lap,4
4,7,Mika Häkkinen,McLaren,70,7,+1 Lap,3
5,19,Mika Salo,Tyrrell,70,11,+1 Lap,2
6,9,Olivier Panis,Ligier,70,15,+1 Lap,1
7,2,Eddie Irvine,Ferrari,70,10,+1 Lap,0
8,10,Pedro Diniz,Ligier,69,22,+2 Laps,0
9,18,Ukyo Katayama,Tyrrell,69,16,+2 Laps,0
10,20,Pedro Lamy,Minardi,68,18,+3 Laps,0
11,22,Luca Badoer,Forti,67,19,+4 Laps,0
12,12,Martin Brundle,Jordan,64,6,Spun off,0
13,11,Rubens Barrichello,Jordan,59,2,Spun off,0
14,15,Heinz-Harald Frentzen,Sauber,36,9,Engine,0
15,8,David Coulthard,McLaren,29,14,Spun off,0
16,14,Johnny Herbert,Sauber,28,12,Engine,0
17,6,Jacques Villeneuve,Williams,26,3,Spun off,0
18,4,Gerhard Berger,Benetton,26,8,Hydraulics,0
19,23,Andrea Montermini,Forti,26,20,Spun off,0
20,16,Ricardo Rosset,Footwork,24,17,Spun off,0
21,17,Jos Verstappen,Footwork,19,13,Engine,0
22,21,Tarso Marques,Minardi,0,21,Spun off,0
