lap,position,driver,time
1,1,coulthard,1:53.461
1,2,trulli,1:54.415
1,3,montoya,1:55.949
1,4,michael_schumacher,1:58.216
1,5,irvine,1:59.827
1,6,rosa,2:00.772
1,7,sato,2:01.663
1,8,webber,2:03.286
1,9,yoong,2:04.624
1,10,villeneuve,2:08.318
1,11,raikkonen,2:33.633
1,12,salo,5:23.440
1,13,frentzen,7:31.291
1,14,bernoldi,19:34.484
2,1,coulthard,2:46.898
2,2,trulli,2:47.171
2,3,montoya,2:46.904
2,4,michael_schumacher,2:45.384
2,5,irvine,2:45.451
2,6,rosa,2:45.181
2,7,sato,2:45.307
2,8,webber,2:45.109
2,9,yoong,2:45.401
2,10,villeneuve,2:43.142
2,11,raikkonen,3:17.948
2,12,salo,2:07.029
2,13,frentzen,2:33.244
2,14,bernoldi,2:20.536
3,1,coulthard,2:36.917
3,2,trulli,2:36.307
3,3,montoya,2:36.565
3,4,michael_schumacher,2:36.621
3,5,irvine,2:36.914
3,6,rosa,2:36.976
3,7,sato,2:37.864
3,8,webber,2:37.288
3,9,yoong,2:37.219
3,10,villeneuve,2:37.048
3,11,raikkonen,1:41.244
3,12,salo,2:33.355
3,13,frentzen,2:26.277
3,14,bernoldi,2:19.254
4,1,coulthard,2:33.473
4,2,trulli,2:33.717
4,3,montoya,2:33.477
4,4,michael_schumacher,2:34.379
4,5,irvine,2:34.170
4,6,rosa,2:34.508
4,7,sato,2:33.725
4,8,webber,2:33.865
4,9,yoong,2:34.028
4,10,villeneuve,2:34.135
4,11,raikkonen,2:34.279
4,12,salo,2:25.706
4,13,frentzen,1:40.663
4,14,bernoldi,1:39.047
5,1,coulthard,2:31.478
5,2,trulli,2:31.270
5,3,montoya,2:30.465
5,4,michael_schumacher,2:29.435
5,5,irvine,2:29.975
5,6,rosa,2:29.380
5,7,sato,2:28.814
5,8,webber,2:28.304
5,9,yoong,2:27.802
5,10,villeneuve,2:26.808
5,11,raikkonen,2:24.125
5,12,salo,1:41.145
5,13,frentzen,1:35.937
5,14,bernoldi,1:36.963
6,1,coulthard,1:33.864
6,2,trulli,1:36.267
6,3,michael_schumacher,1:35.279
6,4,montoya,1:37.537
6,5,irvine,1:38.126
6,6,rosa,1:38.250
6,7,sato,1:38.040
6,8,webber,1:38.904
6,9,raikkonen,1:37.793
6,10,villeneuve,1:40.945
6,11,yoong,1:43.448
6,12,salo,1:36.221
6,13,frentzen,1:36.512
6,14,bernoldi,1:35.444
7,1,coulthard,1:32.789
7,2,trulli,1:34.233
7,3,michael_schumacher,1:34.206
7,4,montoya,1:33.604
7,5,irvine,1:35.799
7,6,sato,1:37.357
7,7,rosa,1:39.368
7,8,raikkonen,1:35.634
7,9,webber,1:38.696
7,10,villeneuve,1:35.999
7,11,yoong,1:42.157
7,12,salo,1:36.764
7,13,frentzen,2:12.782
7,14,bernoldi,1:35.178
8,1,coulthard,1:32.104
8,2,trulli,1:34.283
8,3,michael_schumacher,1:34.433
8,4,montoya,1:34.335
8,5,irvine,1:35.921
8,6,sato,1:35.197
8,7,raikkonen,1:34.068
8,8,rosa,1:37.408
8,9,villeneuve,1:36.473
8,10,webber,1:37.889
8,11,yoong,1:38.867
8,12,salo,1:44.832
8,13,frentzen,2:01.507
8,14,bernoldi,1:35.052
9,1,coulthard,1:41.468
9,2,michael_schumacher,1:36.502
9,3,montoya,1:37.747
9,4,irvine,1:41.739
9,5,raikkonen,1:39.852
9,6,sato,1:46.827
9,7,rosa,1:43.573
9,8,villeneuve,1:44.904
9,9,webber,1:46.559
9,10,yoong,1:41.572
9,11,salo,2:26.685
9,12,frentzen,2:34.988
9,13,bernoldi,1:42.885
10,1,coulthard,2:44.261
10,2,michael_schumacher,2:44.152
10,3,montoya,2:42.726
10,4,irvine,2:33.756
10,5,raikkonen,2:33.778
10,6,sato,2:28.831
10,7,rosa,2:28.872
10,8,webber,2:25.911
10,9,yoong,2:22.203
10,10,villeneuve,2:45.281
10,11,salo,2:35.882
10,12,frentzen,1:38.703
10,13,bernoldi,1:35.795
11,1,michael_schumacher,2:36.188
11,2,montoya,2:35.552
11,3,irvine,2:35.070
11,4,raikkonen,2:34.568
11,5,coulthard,2:42.341
11,6,rosa,2:36.510
11,7,webber,2:35.973
11,8,yoong,2:35.249
11,9,villeneuve,2:20.867
11,10,sato,3:45.154
11,11,salo,1:36.674
11,12,frentzen,1:35.325
11,13,bernoldi,1:35.585
12,1,montoya,1:31.869
12,2,michael_schumacher,1:32.953
12,3,raikkonen,1:35.980
12,4,coulthard,1:36.126
12,5,irvine,1:40.081
12,6,rosa,1:36.710
12,7,webber,1:37.794
12,8,yoong,1:38.693
12,9,villeneuve,1:39.036
12,10,sato,1:52.107
12,11,salo,1:35.529
12,12,frentzen,1:35.013
12,13,bernoldi,1:35.264
13,1,montoya,1:32.186
13,2,michael_schumacher,1:31.434
13,3,raikkonen,1:31.755
13,4,coulthard,1:31.325
13,5,irvine,1:35.549
13,6,rosa,1:37.510
13,7,webber,1:35.974
13,8,yoong,1:41.323
13,9,villeneuve,1:52.990
13,10,salo,1:34.222
13,11,frentzen,1:35.719
13,12,bernoldi,1:35.594
14,1,montoya,1:33.215
14,2,michael_schumacher,1:33.094
14,3,raikkonen,1:31.704
14,4,coulthard,1:31.680
14,5,irvine,1:34.651
14,6,rosa,1:35.175
14,7,webber,1:35.975
14,8,yoong,1:37.503
14,9,villeneuve,1:40.003
14,10,salo,1:36.289
14,11,frentzen,1:34.559
14,12,bernoldi,1:35.389
15,1,montoya,1:32.951
15,2,michael_schumacher,1:32.972
15,3,raikkonen,1:31.889
15,4,coulthard,1:35.362
15,5,irvine,1:35.312
15,6,rosa,1:35.358
15,7,webber,1:36.184
15,8,yoong,1:36.896
15,9,villeneuve,1:34.237
15,10,salo,1:34.334
15,11,frentzen,1:34.231
15,12,bernoldi,1:35.292
16,1,montoya,1:33.769
16,2,michael_schumacher,1:33.755
16,3,raikkonen,1:32.027
16,4,coulthard,1:31.431
16,5,irvine,1:34.797
16,6,rosa,1:35.120
16,7,webber,1:37.535
16,8,yoong,1:36.757
16,9,villeneuve,1:34.278
16,10,salo,1:34.513
16,11,frentzen,1:33.534
17,1,michael_schumacher,1:31.205
17,2,montoya,1:33.575
17,3,raikkonen,1:32.785
17,4,coulthard,1:32.423
17,5,irvine,1:34.955
17,6,rosa,1:38.657
17,7,webber,1:36.657
17,8,yoong,1:39.778
17,9,villeneuve,1:34.472
17,10,salo,1:34.559
18,1,michael_schumacher,1:30.120
18,2,montoya,1:32.694
18,3,raikkonen,1:32.520
18,4,coulthard,1:32.181
18,5,irvine,1:34.671
18,6,webber,1:35.838
18,7,yoong,1:38.273
18,8,villeneuve,1:34.714
18,9,rosa,1:54.903
18,10,salo,1:34.817
19,1,michael_schumacher,1:30.391
19,2,montoya,1:31.828
19,3,raikkonen,1:32.015
19,4,coulthard,1:31.911
19,5,irvine,1:34.574
19,6,webber,1:35.949
19,7,villeneuve,1:35.145
19,8,yoong,1:40.901
19,9,rosa,1:53.775
19,10,salo,1:34.349
20,1,michael_schumacher,1:29.691
20,2,montoya,1:31.432
20,3,raikkonen,1:31.611
20,4,coulthard,1:31.306
20,5,irvine,1:34.290
20,6,webber,1:35.247
20,7,villeneuve,1:33.670
20,8,yoong,1:39.186
20,9,rosa,2:01.532
20,10,salo,1:34.227
21,1,michael_schumacher,1:30.097
21,2,montoya,1:31.421
21,3,raikkonen,1:31.262
21,4,coulthard,1:31.186
21,5,irvine,1:33.964
21,6,webber,1:35.151
21,7,villeneuve,1:33.974
21,8,yoong,1:37.196
21,9,salo,1:33.895
21,10,rosa,6:24.897
22,1,michael_schumacher,1:29.646
22,2,montoya,1:31.742
22,3,raikkonen,1:31.961
22,4,coulthard,1:50.291
22,5,irvine,1:34.299
22,6,webber,1:35.888
22,7,villeneuve,1:34.150
22,8,yoong,1:37.374
22,9,salo,1:35.727
22,10,rosa,1:41.630
23,1,michael_schumacher,1:29.433
23,2,montoya,1:31.849
23,3,raikkonen,1:31.581
23,4,irvine,1:35.897
23,5,coulthard,1:48.634
23,6,webber,1:34.903
23,7,villeneuve,1:34.011
23,8,yoong,1:37.786
23,9,salo,1:34.071
23,10,rosa,1:33.272
24,1,michael_schumacher,1:30.702
24,2,montoya,1:31.423
24,3,raikkonen,1:31.491
24,4,irvine,1:33.988
24,5,coulthard,1:42.823
24,6,webber,1:34.520
24,7,villeneuve,1:34.132
24,8,yoong,1:36.577
24,9,salo,1:33.767
24,10,rosa,1:34.088
25,1,michael_schumacher,1:29.458
25,2,montoya,1:30.779
25,3,raikkonen,1:30.846
25,4,irvine,1:33.588
25,5,webber,1:35.069
25,6,coulthard,1:41.215
25,7,villeneuve,1:33.540
25,8,yoong,1:37.759
25,9,salo,1:33.461
25,10,rosa,1:33.461
26,1,michael_schumacher,1:29.768
26,2,montoya,1:31.499
26,3,raikkonen,1:31.176
26,4,irvine,1:33.389
26,5,webber,1:34.706
26,6,villeneuve,1:34.421
26,7,coulthard,1:43.931
26,8,yoong,1:37.255
26,9,salo,1:33.098
26,10,rosa,1:34.084
27,1,michael_schumacher,1:30.309
27,2,montoya,1:30.754
27,3,raikkonen,1:30.929
27,4,irvine,1:33.394
27,5,webber,1:34.010
27,6,villeneuve,1:34.874
27,7,coulthard,1:53.167
27,8,yoong,1:36.345
27,9,salo,1:33.236
27,10,rosa,1:33.048
28,1,michael_schumacher,1:30.336
28,2,montoya,1:30.849
28,3,raikkonen,1:30.919
28,4,irvine,1:33.123
28,5,webber,1:34.733
28,6,coulthard,1:44.525
28,7,yoong,1:36.885
28,8,salo,1:34.378
28,9,rosa,1:33.232
