position,number,driver,constructor,laps,grid,status,points
1,9,Graham Hill,Lotus-Ford,80,1,Finished,9
2,15,Richard Attwood,BRM,80,6,Finished,6
3,7,Lucien Bianchi,Cooper-BRM,76,14,+4 Laps,4
4,6,Ludovico Scarfiotti,Cooper-BRM,76,15,+4 Laps,3
5,12,Denny Hulme,McLaren-Ford,73,10,+7 Laps,2
6,8,John Surtees,Honda,16,4,Gearbox,0
7,4,Pedro Rodríguez,BRM,16,9,Accident,0
8,17,Jo Siffert,Lotus-Ford,17,3,Differential,0
9,1,Jean-Pierre Beltoise,Matra,11,8,Accident,0
10,16,Piers Courage,BRM,11,11,Chassis,0
11,19,Dan Gurney,Eagle-Weslake,9,16,Engine,0
12,3,Jochen Rindt,Brabham-Repco,8,5,Accident,0
13,2,Jack Brabham,Brabham-Repco,7,12,Suspension,0
14,11,Johnny Servoz-Gavin,Matra-Ford,3,2,Halfshaft,0
15,14,Bruce McLaren,McLaren-Ford,0,7,Accident,0
16,10,Jackie Oliver,Lotus-Ford,0,13,Accident,0
17,18,Jo Bonnier,McLaren-BRM,0,0,Did not qualify,0
18,21,Silvio Moser,Brabham-Repco,0,0,Did not qualify,0
