position,number,driver,constructor,laps,grid,status,points
1,5,Mario Andretti,Team Lotus,70,1,Finished,9
2,6,Ronnie Peterson,Team Lotus,70,7,Finished,6
3,11,Carlos Reutemann,Ferrari,70,2,Finished,4
4,12,Gilles Villeneuve,Ferrari,70,4,Finished,3
5,26,Jacques Laffite,Ligier,69,14,Accident,2
6,3,Didier Pironi,Tyrrell,69,23,+1 Lap,1
7,30,Brett Lunger,McLaren,69,24,+1 Lap,0
8,33,Bruno Giacomelli,McLaren,69,21,+1 Lap,0
9,31,René Arnoux,Martini,68,19,+2 Laps,0
10,27,Alan Jones,Williams,68,11,+2 Laps,0
11,9,Jochen Mass,ATS,68,16,+2 Laps,0
12,22,Jacky Ickx,Ensign,64,22,+6 Laps,0
13,19,Vittorio Brambilla,Surtees,63,12,Engine,0
14,16,Hans-Joachim Stuck,Shadow,56,10,Spun off,0
15,15,Jean-Pierre Jabouille,Renault,56,20,Not classified,0
16,20,Jody Scheckter,Wolf,53,5,Spun off,0
17,4,Patrick Depailler,Tyrrell,51,13,Gearbox,0
18,17,Clay Regazzoni,Shadow,40,18,Transmission,0
19,35,Riccardo Patrese,Arrows,31,8,Suspension,0
20,36,Rolf Stommelen,Arrows,26,17,Spun off,0
21,2,John Watson,Brabham,18,9,Accident,0
22,1,Niki Lauda,Brabham,0,3,Accident,0
23,7,James Hunt,McLaren,0,6,Accident,0
24,14,Emerson Fittipaldi,Fittipaldi,0,15,Accident,0
25,18,Rupert Keegan,Surtees,0,0,Did not qualify,0
26,24,Derek Daly,Hesketh,0,0,Did not qualify,0
27,32,Keke Rosberg,Theodore,0,0,Did not qualify,0
28,10,Alberto Colombo,ATS,0,0,Did not qualify,0
29,25,Hector Rebaque,Team Lotus,0,0,Did not prequalify,0
30,37,Arturo Merzario,Merzario,0,0,Did not prequalify,0
