Position,Driver,Constructor,Points,Wins
1,Alberto Ascari,Ferrari,18,2
2,Piero Taruffi,Ferrari,13,1
3,Nino Farina,Ferrari,12,0
4,Troy Ruttman,Kuzma,8,1
5,Robert Manzon,Gordini,7,0
6,Rudi Fischer,Ferrari,6,0
7,Jim Rathmann,Kurtis Kraft,6,0
8,Jean Behra,Gordini,4,0
9,Sam Hanks,Kurtis Kraft,4,0
10,Mike Hawthorn,Cooper,3,0
11,Ken Wharton,Frazer Nash,3,0
12,Duane Carter,Lesovsky,3,0
13,Alan Brown,Cooper,2,0
14,Art Cross,Kurtis Kraft,2,0
15,Paul Frère,HWM,2,0
16,Maurice Trintignant,Simca,2,0
17,Bill Vukovich,Kurtis Kraft,1,0
18,Toulo de Graffenried,Maserati,0,0
19,Peter Collins,HWM,0,0
20,Jimmy Bryan,Kurtis Kraft,0,0
21,Peter Hirt,Ferrari,0,0
22,Charles de Tornaco,Ferrari,0,0
23,Jimmy Reece,Kurtis Kraft,0,0
24,Eric Brandon,Cooper,0,0
25,Johnny Claes,Gordini,0,0
26,Philippe Étancelin,Maserati,0,0
27,George Connor,Kurtis Kraft,0,0
28,Lance Macklin,HWM,0,0
29,Cliff Griffith,Kurtis Kraft,0,0
30,Prince Bira,Simca,0,0
