position,number,driver,constructor,laps,grid,status,points
1,34,Juan Fangio,Alfa Romeo,100,1,Finished,9
2,40,Alberto Ascari,Ferrari,99,7,+1 Lap,6
3,48,Louis Chiron,Maserati,98,8,+2 Laps,4
4,42,Raymond Sommer,Ferrari,97,9,+3 Laps,3
5,50,Prince Bira,Maserati,95,15,+5 Laps,2
6,26,Bob Gerard,ERA,94,16,+6 Laps,0
7,6,Johnny Claes,Talbot-Lago,94,19,+6 Laps,0
8,38,Luigi Villoresi,Ferrari,63,6,Axle,0
9,14,Philippe Étancelin,Talbot-Lago,38,4,Oil leak,0
10,2,José Froilán González,Maserati,1,3,Accident,0
11,32,Nino Farina,Alfa Romeo,0,2,Accident,0
12,36,Luigi Fagioli,Alfa Romeo,0,5,Accident,0
13,16,Louis Rosier,Talbot-Lago,0,10,Accident,0
14,10,Robert Manzon,Simca,0,11,Accident,0
15,52,Toulo de Graffenried,Maserati,0,12,Accident,0
16,12,Maurice Trintignant,Simca,0,13,Accident,0
17,24,Cuth Harrison,ERA,0,14,Accident,0
18,44,Franco Rol,Maserati,0,17,Accident,0
19,8,Harry Schell,Cooper,0,20,Collision,0
20,28,Peter Whitehead,Ferrari,0,21,Engine,0
21,4,Alfredo Pián,Maserati,0,18,Accident,0
