lap,position,driver,time
1,1,hamilton,1:21.953
1,2,bottas,1:22.819
1,3,max_verstappen,1:23.744
1,4,vettel,1:25.115
1,5,ricciardo,1:26.771
1,6,kevin_magnussen,1:27.439
1,7,gasly,1:28.830
1,8,sainz,1:29.873
1,9,kvyat,1:30.440
1,10,albon,1:30.930
1,11,hulkenberg,1:31.790
1,12,grosjean,1:32.507
1,13,norris,1:33.112
1,14,leclerc,1:33.485
1,15,stroll,1:34.436
1,16,perez,1:35.251
1,17,raikkonen,1:35.803
1,18,kubica,1:37.495
1,19,giovinazzi,1:37.837
1,20,russell,1:38.529
2,1,hamilton,1:17.129
2,2,bottas,1:17.436
2,3,max_verstappen,1:17.686
2,4,vettel,1:17.831
2,5,ricciardo,1:19.901
2,6,kevin_magnussen,1:20.076
2,7,gasly,1:19.955
2,8,sainz,1:19.954
2,9,kvyat,1:20.154
2,10,albon,1:20.586
2,11,hulkenberg,1:20.625
2,12,grosjean,1:20.583
2,13,leclerc,1:20.032
2,14,norris,1:21.330
2,15,stroll,1:21.257
2,16,perez,1:21.483
2,17,raikkonen,1:21.477
2,18,kubica,1:22.039
2,19,giovinazzi,1:21.966
2,20,russell,1:22.439
3,1,hamilton,1:16.720
3,2,bottas,1:16.800
3,3,max_verstappen,1:17.064
3,4,vettel,1:17.140
3,5,ricciardo,1:19.203
3,6,kevin_magnussen,1:19.102
3,7,gasly,1:19.309
3,8,sainz,1:19.483
3,9,kvyat,1:19.694
3,10,albon,1:19.335
3,11,hulkenberg,1:19.133
3,12,grosjean,1:19.319
3,13,leclerc,1:19.438
3,14,norris,1:19.890
3,15,stroll,1:19.884
3,16,perez,1:20.195
3,17,raikkonen,1:20.120
3,18,kubica,1:20.355
3,19,giovinazzi,1:20.322
3,20,russell,1:20.570
4,1,hamilton,1:16.355
4,2,bottas,1:16.339
4,3,max_verstappen,1:16.635
4,4,vettel,1:16.906
4,5,ricciardo,1:19.569
4,6,kevin_magnussen,1:19.460
4,7,gasly,1:19.557
4,8,sainz,1:19.613
4,9,kvyat,1:19.581
4,10,albon,1:19.611
4,11,hulkenberg,1:19.669
4,12,grosjean,1:19.450
4,13,leclerc,1:19.350
4,14,norris,1:19.536
4,15,stroll,1:19.475
4,16,perez,1:19.139
4,17,raikkonen,1:19.360
4,18,kubica,1:19.785
4,19,giovinazzi,1:19.883
4,20,russell,1:19.894
5,1,hamilton,1:16.711
5,2,bottas,1:16.776
5,3,max_verstappen,1:16.672
5,4,vettel,1:16.590
5,5,ricciardo,1:19.458
5,6,kevin_magnussen,1:19.750
5,7,gasly,1:19.648
5,8,sainz,1:19.545
5,9,kvyat,1:19.311
5,10,albon,1:19.520
