position,number,driver,constructor,laps,grid,status,points
1,44,Lewis Hamilton,Mercedes,78,1,Finished,25
2,5,Sebastian Vettel,Ferrari,78,4,Finished,18
3,77,Valtteri Bottas,Mercedes,78,2,Finished,15
4,33,Max Verstappen,Red Bull,78,3,Finished,12
5,10,Pierre Gasly,Red Bull,78,8,Finished,11
6,55,Carlos Sainz,McLaren,78,9,Finished,8
7,26,Daniil Kvyat,Toro Rosso,78,7,Finished,6
8,23,Alexander Albon,Toro Rosso,78,10,Finished,4
9,3,Daniel Ricciardo,Renault,78,6,Finished,2
10,8,Romain Grosjean,Haas F1 Team,78,13,Finished,1
11,4,Lando Norris,McLaren,78,12,Finished,0
12,11,Sergio Pérez,Racing Point,77,16,+1 Lap,0
13,27,Nico Hülkenberg,Renault,77,11,+1 Lap,0
14,20,Kevin Magnussen,Haas F1 Team,77,5,+1 Lap,0
15,63,George Russell,Williams,77,19,+1 Lap,0
16,18,Lance Stroll,Racing Point,77,17,+1 Lap,0
17,7,Kimi Räikkönen,Alfa Romeo,77,14,+1 Lap,0
18,88,Robert Kubica,Williams,77,20,+1 Lap,0
19,99,Antonio Giovinazzi,Alfa Romeo,76,18,+2 Laps,0
20,16,Charles Leclerc,Ferrari,16,15,Collision,0
