lap,position,driver,time
1,1,bottas,2:05.192
1,2,vettel,2:07.101
1,3,raikkonen,2:10.530
1,4,hamilton,2:11.180
1,5,max_verstappen,2:12.202
1,6,massa,2:13.501
1,7,ricciardo,2:14.300
1,8,perez,2:15.367
1,9,ocon,2:16.126
1,10,hulkenberg,2:18.295
1,11,kevin_magnussen,2:19.089
1,12,sainz,2:20.426
1,13,kvyat,2:21.696
1,14,wehrlein,2:22.713
1,15,stroll,2:23.601
1,16,vandoorne,2:24.751
1,17,ericsson,2:27.326
2,1,bottas,2:37.957
2,2,vettel,2:36.596
2,3,raikkonen,2:34.548
2,4,hamilton,2:34.622
2,5,max_verstappen,2:34.326
2,6,massa,2:33.999
2,7,ricciardo,2:33.981
2,8,perez,2:33.576
2,9,ocon,2:33.518
2,10,hulkenberg,2:32.907
2,11,kevin_magnussen,2:32.683
2,12,sainz,2:32.687
2,13,kvyat,2:32.478
2,14,stroll,2:31.562
2,15,vandoorne,2:31.311
2,16,ericsson,2:30.081
2,17,wehrlein,2:35.148
3,1,bottas,2:32.599
3,2,vettel,2:33.327
3,3,raikkonen,2:33.114
3,4,hamilton,2:32.995
3,5,max_verstappen,2:32.913
3,6,massa,2:32.593
3,7,ricciardo,2:32.311
3,8,perez,2:32.134
3,9,ocon,2:32.024
3,10,hulkenberg,2:31.343
3,11,kevin_magnussen,2:31.998
3,12,sainz,2:31.450
3,13,kvyat,2:31.485
3,14,stroll,2:31.087
3,15,vandoorne,2:30.740
3,16,ericsson,2:30.092
3,17,wehrlein,2:30.326
4,1,bottas,1:39.000
4,2,vettel,1:39.564
4,3,raikkonen,1:39.737
4,4,hamilton,1:40.453
4,5,max_verstappen,1:41.302
4,6,massa,1:41.784
4,7,ricciardo,1:42.285
4,8,perez,1:42.382
4,9,ocon,1:42.542
4,10,hulkenberg,1:42.644
4,11,kevin_magnussen,1:42.703
4,12,sainz,1:42.800
4,13,kvyat,1:42.882
4,14,stroll,1:43.078
4,15,vandoorne,1:43.527
4,16,ericsson,1:43.748
4,17,wehrlein,1:43.989
5,1,bottas,1:39.061
5,2,vettel,1:39.054
5,3,raikkonen,1:39.748
5,4,hamilton,1:39.960
5,5,max_verstappen,1:40.892
5,6,massa,1:41.100
5,7,perez,1:41.811
5,8,ocon,1:42.418
5,9,hulkenberg,1:42.377
5,10,kevin_magnussen,1:42.617
5,11,sainz,1:42.711
5,12,kvyat,1:43.013
5,13,stroll,1:43.207
5,14,vandoorne,1:43.419
5,15,wehrlein,1:43.892
5,16,ericsson,1:45.956
5,17,ricciardo,2:20.543
6,1,bottas,1:39.081
6,2,vettel,1:39.202
6,3,raikkonen,1:39.494
6,4,hamilton,1:39.533
6,5,max_verstappen,1:40.696
6,6,massa,1:41.066
6,7,perez,1:41.219
6,8,ocon,1:41.506
6,9,hulkenberg,1:41.818
6,10,kevin_magnussen,1:42.865
6,11,sainz,1:42.754
6,12,kvyat,1:42.684
6,13,stroll,1:42.787
6,14,vandoorne,1:42.911
6,15,wehrlein,1:42.901
6,16,ericsson,1:43.666
7,1,bottas,1:38.847
7,2,vettel,1:39.265
7,3,raikkonen,1:39.486
7,4,hamilton,1:39.878
7,5,max_verstappen,1:40.416
7,6,massa,1:41.024
7,7,perez,1:41.297
7,8,ocon,1:41.376
7,9,hulkenberg,1:41.728
7,10,kevin_magnussen,1:42.437
7,11,sainz,1:42.570
7,12,kvyat,1:42.762
7,13,stroll,1:42.742
7,14,vandoorne,1:42.908
7,15,wehrlein,1:43.026
7,16,ericsson,1:45.455
8,1,bottas,1:38.878
8,2,vettel,1:39.263
8,3,raikkonen,1:39.567
8,4,hamilton,1:39.801
8,5,max_verstappen,1:40.519
8,6,massa,1:41.186
8,7,perez,1:41.108
8,8,ocon,1:41.195
8,9,hulkenberg,1:41.812
8,10,kevin_magnussen,1:42.386
8,11,sainz,1:42.481
8,12,kvyat,1:42.654
8,13,stroll,1:42.405
8,14,vandoorne,1:42.807
8,15,wehrlein,1:43.039
8,16,ericsson,1:43.321
9,1,bottas,1:38.706
9,2,vettel,1:39.096
9,3,raikkonen,1:39.349
9,4,hamilton,1:39.482
9,5,max_verstappen,1:40.460
9,6,massa,1:40.848
9,7,perez,1:41.153
9,8,ocon,1:41.204
9,9,hulkenberg,1:41.650
9,10,kevin_magnussen,1:42.216
9,11,sainz,1:42.585
9,12,kvyat,1:42.508
9,13,stroll,1:42.708
9,14,vandoorne,1:42.673
9,15,wehrlein,1:43.107
9,16,ericsson,1:43.217
10,1,bottas,1:38.916
10,2,vettel,1:39.027
10,3,raikkonen,1:39.662
10,4,hamilton,1:39.130
10,5,max_verstappen,1:40.236
10,6,massa,1:40.641
10,7,perez,1:40.976
10,8,ocon,1:41.185
10,9,hulkenberg,1:41.542
10,10,kevin_magnussen,1:41.943
10,11,sainz,1:42.237
10,12,kvyat,1:42.482
10,13,stroll,1:42.404
10,14,vandoorne,1:42.723
10,15,wehrlein,1:43.073
10,16,ericsson,1:43.250
11,1,bottas,1:38.971
11,2,vettel,1:39.325
11,3,raikkonen,1:39.378
11,4,hamilton,1:39.394
11,5,max_verstappen,1:40.247
11,6,massa,1:40.963
11,7,perez,1:41.355
11,8,ocon,1:41.390
11,9,hulkenberg,1:41.303
11,10,kevin_magnussen,1:41.984
11,11,sainz,1:41.758
11,12,kvyat,1:42.577
11,13,stroll,1:42.563
11,14,vandoorne,1:42.699
11,15,wehrlein,1:42.988
11,16,ericsson,1:43.041
12,1,bottas,1:38.819
12,2,vettel,1:38.952
12,3,raikkonen,1:38.901
12,4,hamilton,1:39.309
12,5,max_verstappen,1:40.322
12,6,massa,1:40.720
12,7,perez,1:41.047
12,8,ocon,1:41.263
12,9,hulkenberg,1:41.161
12,10,kevin_magnussen,1:41.828
12,11,sainz,1:41.603
12,12,kvyat,1:42.138
12,13,stroll,1:42.407
12,14,vandoorne,1:42.681
12,15,wehrlein,1:42.751
12,16,ericsson,1:42.992
13,1,bottas,1:39.008
13,2,vettel,1:39.059
13,3,raikkonen,1:38.962
13,4,hamilton,1:39.204
13,5,max_verstappen,1:40.359
13,6,massa,1:40.827
13,7,perez,1:41.074
13,8,ocon,1:41.224
13,9,hulkenberg,1:41.417
13,10,kevin_magnussen,1:41.604
13,11,sainz,1:42.138
13,12,kvyat,1:42.111
13,13,stroll,1:42.086
13,14,vandoorne,1:42.703
13,15,wehrlein,1:42.801
13,16,ericsson,1:43.155
14,1,bottas,1:38.865
14,2,vettel,1:38.972
14,3,raikkonen,1:38.996
14,4,hamilton,1:39.871
14,5,max_verstappen,1:40.400
14,6,massa,1:40.685
14,7,perez,1:40.957
14,8,ocon,1:41.225
14,9,hulkenberg,1:41.273
14,10,kevin_magnussen,1:41.537
14,11,sainz,1:41.483
14,12,kvyat,1:41.476
14,13,stroll,1:41.830
14,14,vandoorne,1:42.958
14,15,wehrlein,1:42.629
14,16,ericsson,1:42.609
15,1,bottas,1:38.760
15,2,vettel,1:39.357
15,3,raikkonen,1:39.337
15,4,hamilton,1:40.098
15,5,max_verstappen,1:40.448
15,6,massa,1:40.608
15,7,perez,1:40.733
15,8,ocon,1:41.066
15,9,hulkenberg,1:41.192
15,10,kevin_magnussen,1:41.571
15,11,sainz,1:41.546
15,12,kvyat,1:41.339
15,13,stroll,1:41.509
15,14,vandoorne,1:42.615
15,15,wehrlein,1:42.466
15,16,ericsson,1:42.354
16,1,bottas,1:38.850
16,2,vettel,1:38.629
16,3,raikkonen,1:39.156
16,4,hamilton,1:39.449
16,5,max_verstappen,1:40.326
16,6,massa,1:40.577
16,7,perez,1:40.815
16,8,ocon,1:40.953
16,9,hulkenberg,1:41.432
16,10,kevin_magnussen,1:41.367
16,11,sainz,1:41.253
16,12,kvyat,1:41.384
16,13,stroll,1:41.574
16,14,vandoorne,1:42.371
16,15,wehrlein,1:42.271
16,16,ericsson,1:42.036
17,1,bottas,1:38.404
17,2,vettel,1:38.519
17,3,raikkonen,1:39.021
17,4,hamilton,1:38.610
17,5,max_verstappen,1:40.271
17,6,massa,1:40.586
17,7,perez,1:40.692
17,8,ocon,1:40.830
17,9,hulkenberg,1:41.070
17,10,kevin_magnussen,1:41.257
17,11,sainz,1:41.079
17,12,kvyat,1:41.034
17,13,stroll,1:40.913
17,14,vandoorne,1:41.948
17,15,wehrlein,1:42.235
17,16,ericsson,1:42.494
18,1,bottas,1:38.400
18,2,vettel,1:38.639
18,3,raikkonen,1:39.018
18,4,hamilton,1:38.398
18,5,max_verstappen,1:39.876
18,6,massa,1:40.750
18,7,perez,1:40.576
18,8,ocon,1:40.713
18,9,hulkenberg,1:41.207
18,10,kevin_magnussen,1:40.956
18,11,sainz,1:40.969
18,12,kvyat,1:41.121
18,13,stroll,1:40.955
18,14,vandoorne,1:42.206
18,15,wehrlein,1:42.225
18,16,ericsson,1:42.432
19,1,bottas,1:38.350
19,2,vettel,1:38.892
19,3,raikkonen,1:39.184
19,4,hamilton,1:38.837
19,5,max_verstappen,1:40.070
19,6,massa,1:40.561
19,7,perez,1:40.665
19,8,ocon,1:40.745
19,9,hulkenberg,1:40.959
19,10,kevin_magnussen,1:41.134
19,11,sainz,1:41.018
19,12,kvyat,1:40.943
19,13,stroll,1:40.941
19,14,vandoorne,1:44.367
19,15,wehrlein,1:45.148
19,16,ericsson,1:42.232
20,1,bottas,1:38.372
20,2,vettel,1:38.744
20,3,raikkonen,1:38.721
20,4,hamilton,1:38.883
20,5,max_verstappen,1:40.034
20,6,massa,1:40.641
20,7,perez,1:40.523
20,8,ocon,1:40.654
20,9,hulkenberg,1:40.567
20,10,kevin_magnussen,1:40.699
20,11,sainz,1:40.968
20,12,kvyat,1:41.177
20,13,stroll,1:41.066
20,14,vandoorne,1:42.548
20,15,ericsson,1:42.797
20,16,wehrlein,1:49.417
21,1,bottas,1:38.796
21,2,vettel,1:38.580
21,3,raikkonen,1:38.871
21,4,hamilton,1:38.827
21,5,max_verstappen,1:39.873
21,6,perez,1:40.407
21,7,massa,1:45.368
21,8,ocon,1:40.617
21,9,hulkenberg,1:40.542
21,10,sainz,1:40.773
21,11,kevin_magnussen,1:45.267
21,12,stroll,1:40.936
21,13,kvyat,1:45.305
21,14,vandoorne,1:42.318
21,15,ericsson,1:46.584
21,16,wehrlein,2:04.344
22,1,bottas,1:38.416
22,2,vettel,1:38.398
22,3,raikkonen,1:38.637
22,4,hamilton,1:38.534
22,5,max_verstappen,1:39.843
22,6,perez,1:40.546
22,7,ocon,1:40.459
22,8,hulkenberg,1:40.343
22,9,sainz,1:40.409
22,10,massa,2:00.406
22,11,stroll,1:40.387
22,12,vandoorne,1:41.677
22,13,kvyat,2:01.186
22,14,kevin_magnussen,2:07.680
22,15,ericsson,2:02.199
22,16,wehrlein,1:42.015
23,1,bottas,1:38.687
23,2,vettel,1:38.197
23,3,raikkonen,1:38.660
23,4,hamilton,1:39.218
23,5,max_verstappen,1:39.675
23,6,perez,1:40.222
23,7,ocon,1:40.525
23,8,hulkenberg,1:40.515
23,9,sainz,1:40.516
23,10,massa,1:39.723
23,11,stroll,1:40.798
23,12,vandoorne,1:41.636
23,13,kvyat,1:40.290
23,14,kevin_magnussen,1:40.422
23,15,ericsson,1:41.041
23,16,wehrlein,1:41.462
24,1,bottas,1:39.077
24,2,vettel,1:38.311
24,3,raikkonen,1:38.757
24,4,hamilton,1:39.203
24,5,max_verstappen,1:39.563
24,6,perez,1:40.199
24,7,ocon,1:40.656
24,8,hulkenberg,1:40.166
24,9,massa,1:39.963
24,10,sainz,1:44.853
24,11,stroll,1:40.003
24,12,vandoorne,1:46.206
24,13,kvyat,1:40.408
24,14,kevin_magnussen,1:42.542
24,15,ericsson,1:41.496
24,16,wehrlein,1:41.446
25,1,bottas,1:39.248
25,2,vettel,1:38.447
25,3,raikkonen,1:38.444
25,4,hamilton,1:38.972
25,5,max_verstappen,1:39.518
25,6,perez,1:40.242
25,7,ocon,1:40.556
25,8,hulkenberg,1:40.220
25,9,massa,1:39.973
25,10,stroll,1:40.049
25,11,sainz,2:00.709
25,12,kvyat,1:43.059
25,13,kevin_magnussen,1:42.340
25,14,vandoorne,2:07.685
25,15,ericsson,1:43.202
25,16,wehrlein,1:42.466
26,1,bottas,1:40.024
26,2,vettel,1:39.321
26,3,raikkonen,1:38.440
26,4,hamilton,1:39.089
26,5,max_verstappen,1:39.745
26,6,perez,1:40.395
26,7,hulkenberg,1:40.207
26,8,ocon,1:45.522
26,9,massa,1:39.858
26,10,stroll,1:44.314
26,11,sainz,1:39.819
26,12,kvyat,1:42.809
26,13,kevin_magnussen,1:41.002
26,14,vandoorne,1:41.365
26,15,ericsson,1:41.548
26,16,wehrlein,1:41.819
27,1,vettel,1:39.334
27,2,bottas,1:43.462
27,3,raikkonen,1:38.394
27,4,hamilton,1:38.869
27,5,max_verstappen,1:39.497
27,6,perez,1:44.890
27,7,hulkenberg,1:39.774
27,8,massa,1:40.247
27,9,ocon,2:00.244
27,10,sainz,1:40.185
27,11,stroll,2:00.640
27,12,kvyat,1:43.305
27,13,kevin_magnussen,1:43.472
27,14,vandoorne,1:41.620
27,15,ericsson,1:41.931
27,16,wehrlein,1:41.801
28,1,vettel,1:39.192
28,2,raikkonen,1:39.486
28,3,hamilton,1:38.913
28,4,bottas,1:58.224
28,5,max_verstappen,1:40.196
28,6,hulkenberg,1:40.024
28,7,massa,1:39.845
28,8,perez,1:59.942
28,9,ocon,1:39.825
28,10,sainz,1:40.128
28,11,stroll,1:39.603
28,12,kvyat,1:41.098
28,13,kevin_magnussen,1:41.044
28,14,vandoorne,1:41.692
28,15,ericsson,1:41.657
28,16,wehrlein,1:41.709
29,1,vettel,1:38.828
29,2,raikkonen,1:43.570
29,3,hamilton,1:39.685
29,4,bottas,1:38.171
29,5,max_verstappen,1:44.658
29,6,hulkenberg,1:39.893
29,7,massa,1:40.005
29,8,perez,1:39.417
29,9,ocon,1:39.910
29,10,sainz,1:40.094
29,11,stroll,1:41.847
29,12,kvyat,1:41.437
29,13,kevin_magnussen,1:42.804
29,14,vandoorne,1:42.261
29,15,ericsson,1:41.861
29,16,wehrlein,1:42.688
30,1,vettel,1:38.291
30,2,hamilton,1:44.910
30,3,bottas,1:38.208
30,4,raikkonen,1:58.270
30,5,max_verstappen,1:59.911
30,6,hulkenberg,1:41.449
30,7,massa,1:39.680
30,8,perez,1:39.658
30,9,ocon,1:40.220
30,10,sainz,1:39.889
30,11,stroll,1:40.114
30,12,kvyat,1:40.852
30,13,kevin_magnussen,1:40.416
30,14,vandoorne,1:41.478
30,15,ericsson,1:43.724
30,16,wehrlein,1:42.547
31,1,vettel,1:38.347
31,2,bottas,1:38.160
31,3,raikkonen,1:37.372
31,4,hamilton,2:00.777
31,5,max_verstappen,1:38.990
31,6,hulkenberg,1:40.148
31,7,massa,1:39.723
31,8,perez,1:40.135
31,9,ocon,1:40.122
31,10,sainz,1:41.654
31,11,stroll,1:40.481
31,12,kvyat,1:40.164
31,13,kevin_magnussen,1:40.297
31,14,vandoorne,1:41.596
31,15,ericsson,1:41.745
31,16,wehrlein,1:41.858
32,1,vettel,1:38.306
32,2,bottas,1:38.704
32,3,raikkonen,1:37.832
32,4,hamilton,1:39.233
32,5,max_verstappen,1:38.961
32,6,hulkenberg,1:40.148
32,7,massa,1:39.667
32,8,perez,1:39.997
32,9,ocon,1:40.064
32,10,sainz,1:39.868
32,11,stroll,1:40.279
32,12,kvyat,1:40.157
32,13,kevin_magnussen,1:40.242
32,14,vandoorne,1:42.626
32,15,ericsson,1:41.439
32,16,wehrlein,1:41.995
33,1,vettel,1:38.553
33,2,bottas,1:39.169
33,3,raikkonen,1:37.958
33,4,hamilton,1:39.283
33,5,max_verstappen,1:38.978
33,6,hulkenberg,1:39.890
33,7,massa,1:39.630
33,8,perez,1:40.103
33,9,ocon,1:40.259
33,10,sainz,1:40.103
33,11,stroll,1:39.930
33,12,kvyat,1:40.422
33,13,kevin_magnussen,1:41.439
33,14,vandoorne,1:40.961
33,15,ericsson,1:41.339
33,16,wehrlein,1:41.794
34,1,vettel,1:43.112
34,2,bottas,1:38.426
34,3,raikkonen,1:38.091
34,4,hamilton,1:38.899
34,5,max_verstappen,1:39.066
34,6,hulkenberg,1:39.894
34,7,massa,1:39.919
34,8,perez,1:39.842
34,9,ocon,1:40.109
34,10,sainz,1:40.081
34,11,stroll,1:39.805
34,12,kvyat,1:41.931
34,13,kevin_magnussen,1:41.516
34,14,vandoorne,1:40.901
34,15,ericsson,1:41.347
34,16,wehrlein,1:41.617
35,1,bottas,1:37.978
35,2,vettel,1:58.663
35,3,raikkonen,1:38.715
35,4,hamilton,1:38.703
35,5,max_verstappen,1:38.949
35,6,hulkenberg,1:39.772
35,7,massa,1:39.865
35,8,perez,1:40.123
35,9,ocon,1:39.920
35,10,sainz,1:40.095
35,11,stroll,1:39.759
35,12,kvyat,1:41.877
35,13,kevin_magnussen,1:42.156
35,14,vandoorne,1:41.042
35,15,ericsson,1:41.416
35,16,wehrlein,1:41.495
36,1,bottas,1:38.041
36,2,vettel,1:37.699
36,3,raikkonen,1:39.181
36,4,hamilton,1:38.617
36,5,max_verstappen,1:38.874
36,6,hulkenberg,1:39.993
36,7,massa,1:39.969
36,8,perez,1:39.865
36,9,ocon,1:40.178
36,10,sainz,1:40.165
36,11,stroll,1:39.824
36,12,kvyat,1:40.237
36,13,kevin_magnussen,1:40.444
36,14,vandoorne,1:41.036
36,15,ericsson,1:41.041
36,16,wehrlein,1:41.340
37,1,bottas,1:37.856
37,2,vettel,1:37.565
37,3,raikkonen,1:38.963
37,4,hamilton,1:38.662
37,5,max_verstappen,1:39.192
37,6,hulkenberg,1:40.134
37,7,massa,1:39.928
37,8,perez,1:39.911
37,9,ocon,1:40.129
37,10,sainz,1:39.985
37,11,stroll,1:39.694
37,12,kvyat,1:42.344
