lap,position,driver,time
1,1,michael_schumacher,1:23.303
1,2,ralf_schumacher,1:24.866
1,3,trulli,1:25.334
1,4,button,1:25.823
1,5,coulthard,1:27.064
1,6,barrichello,1:27.093
1,7,raikkonen,1:28.077
1,8,heidfeld,1:28.806
1,9,massa,1:29.772
1,10,irvine,1:30.970
1,11,rosa,1:31.607
1,12,salo,1:32.103
1,13,villeneuve,1:32.748
1,14,frentzen,1:33.634
1,15,panis,1:34.794
1,16,bernoldi,1:35.435
1,17,sato,1:36.161
1,18,webber,1:36.907
1,19,yoong,1:38.472
1,20,montoya,1:48.220
1,21,fisichella,1:50.288
1,22,mcnish,1:55.791
2,1,michael_schumacher,1:17.552
2,2,ralf_schumacher,1:18.308
2,3,trulli,1:18.854
2,4,button,1:19.004
2,5,barrichello,1:17.857
2,6,coulthard,1:19.392
2,7,raikkonen,1:19.190
2,8,heidfeld,1:19.443
2,9,massa,1:19.891
2,10,irvine,1:19.817
2,11,rosa,1:19.844
2,12,salo,1:19.490
2,13,villeneuve,1:19.472
2,14,frentzen,1:18.850
2,15,panis,1:18.818
2,16,bernoldi,1:19.554
2,17,sato,1:19.389
2,18,webber,1:19.718
2,19,yoong,1:19.912
2,20,montoya,1:51.934
2,21,fisichella,2:02.752
2,22,mcnish,2:11.171
3,1,michael_schumacher,1:17.226
3,2,ralf_schumacher,1:18.461
3,3,trulli,1:18.827
3,4,barrichello,1:18.107
3,5,button,1:19.136
3,6,coulthard,1:18.794
3,7,raikkonen,1:19.283
3,8,heidfeld,1:19.531
3,9,massa,1:19.363
3,10,irvine,1:19.881
3,11,salo,1:19.189
3,12,rosa,1:20.205
3,13,villeneuve,1:19.890
3,14,frentzen,1:19.914
3,15,panis,1:19.648
3,16,bernoldi,1:19.224
3,17,sato,1:19.276
3,18,webber,1:19.433
3,19,yoong,1:19.352
3,20,montoya,1:18.107
3,21,fisichella,1:17.511
3,22,mcnish,1:19.449
4,1,michael_schumacher,1:17.263
4,2,ralf_schumacher,1:18.023
4,3,barrichello,1:17.310
4,4,trulli,1:19.733
4,5,button,1:19.169
4,6,coulthard,1:18.697
4,7,raikkonen,1:19.677
4,8,heidfeld,1:19.642
4,9,massa,1:19.551
4,10,irvine,1:19.766
4,11,salo,1:19.667
4,12,rosa,1:19.925
4,13,villeneuve,1:19.647
4,14,frentzen,1:19.809
4,15,panis,1:19.616
4,16,bernoldi,1:19.391
4,17,sato,1:19.382
4,18,webber,1:19.406
4,19,yoong,1:19.914
4,20,montoya,1:18.715
4,21,fisichella,1:17.885
4,22,mcnish,1:18.587
5,1,michael_schumacher,1:17.375
5,2,ralf_schumacher,1:18.037
5,3,barrichello,1:17.404
5,4,trulli,1:18.732
5,5,button,1:18.946
5,6,coulthard,1:18.752
5,7,raikkonen,1:18.437
5,8,heidfeld,1:19.321
5,9,massa,1:19.674
5,10,salo,1:21.498
5,11,rosa,1:21.382
5,12,irvine,1:23.250
5,13,villeneuve,1:22.314
5,14,frentzen,1:21.979
5,15,bernoldi,1:21.264
5,16,panis,1:22.582
5,17,sato,1:21.544
5,18,webber,1:21.233
5,19,yoong,1:20.468
5,20,montoya,1:18.612
5,21,fisichella,1:17.870
5,22,mcnish,1:18.347
6,1,michael_schumacher,1:17.535
6,2,barrichello,1:16.814
6,3,ralf_schumacher,1:19.311
6,4,trulli,1:19.013
6,5,button,1:19.230
6,6,coulthard,1:19.153
6,7,raikkonen,1:18.610
6,8,heidfeld,1:18.859
6,9,massa,1:19.248
6,10,salo,1:19.345
6,11,rosa,1:19.277
6,12,irvine,1:19.670
6,13,villeneuve,1:19.426
6,14,frentzen,1:19.798
6,15,bernoldi,1:19.958
6,16,panis,1:19.880
6,17,sato,1:20.023
6,18,webber,1:20.656
6,19,yoong,1:20.306
6,20,montoya,1:18.626
6,21,fisichella,1:18.217
6,22,mcnish,1:19.067
