lap,position,driver,time
1,1,raikkonen,1:22.770
1,2,vettel,1:23.794
1,3,bottas,1:25.588
1,4,max_verstappen,1:26.405
1,5,ricciardo,1:27.148
1,6,sainz,1:28.577
1,7,perez,1:29.212
1,8,grosjean,1:30.339
1,9,kevin_magnussen,1:31.072
1,10,hulkenberg,1:31.611
1,11,kvyat,1:32.404
1,12,hamilton,1:32.932
1,13,vandoorne,1:33.922
1,14,massa,1:34.269
1,15,ocon,1:34.884
1,16,jolyon_palmer,1:35.963
1,17,stroll,1:38.051
1,18,ericsson,1:38.926
1,19,wehrlein,1:55.832
1,20,button,1:56.327
2,1,raikkonen,1:17.914
2,2,vettel,1:18.261
2,3,bottas,1:18.471
2,4,max_verstappen,1:18.621
2,5,ricciardo,1:18.868
2,6,sainz,1:19.175
2,7,perez,1:19.523
2,8,grosjean,1:19.396
2,9,kevin_magnussen,1:19.826
2,10,hulkenberg,1:20.266
2,11,kvyat,1:20.501
2,12,hamilton,1:20.615
2,13,vandoorne,1:20.415
2,14,massa,1:21.046
2,15,ocon,1:20.993
2,16,jolyon_palmer,1:21.655
2,17,stroll,1:21.361
2,18,ericsson,1:21.474
2,19,wehrlein,1:23.470
2,20,button,1:24.452
3,1,raikkonen,1:18.043
3,2,vettel,1:18.028
3,3,bottas,1:17.996
3,4,max_verstappen,1:18.070
3,5,ricciardo,1:18.345
3,6,sainz,1:18.608
3,7,perez,1:18.509
3,8,grosjean,1:18.816
3,9,kevin_magnussen,1:18.871
3,10,hulkenberg,1:18.876
3,11,kvyat,1:19.092
3,12,hamilton,1:19.434
3,13,vandoorne,1:19.518
3,14,massa,1:19.465
3,15,ocon,1:19.636
3,16,jolyon_palmer,1:19.780
3,17,stroll,1:19.665
3,18,ericsson,1:20.254
3,19,wehrlein,1:19.255
3,20,button,1:19.163
4,1,raikkonen,1:17.072
4,2,vettel,1:17.537
4,3,bottas,1:17.793
4,4,max_verstappen,1:17.909
4,5,ricciardo,1:17.819
4,6,sainz,1:18.328
4,7,perez,1:18.241
4,8,grosjean,1:18.606
4,9,kevin_magnussen,1:19.029
4,10,hulkenberg,1:18.980
4,11,kvyat,1:18.888
4,12,hamilton,1:19.069
4,13,vandoorne,1:19.206
4,14,massa,1:19.591
4,15,ocon,1:19.516
4,16,jolyon_palmer,1:19.504
4,17,stroll,1:19.248
4,18,ericsson,1:19.939
4,19,wehrlein,1:19.248
4,20,button,1:19.303
5,1,raikkonen,1:17.209
5,2,vettel,1:17.044
5,3,bottas,1:17.654
5,4,max_verstappen,1:17.594
5,5,ricciardo,1:17.508
5,6,sainz,1:17.935
5,7,perez,1:18.219
5,8,grosjean,1:18.944
5,9,kevin_magnussen,1:18.700
5,10,hulkenberg,1:18.537
5,11,kvyat,1:18.616
5,12,hamilton,1:19.267
5,13,vandoorne,1:18.999
5,14,massa,1:18.724
5,15,ocon,1:18.862
5,16,jolyon_palmer,1:19.140
5,17,stroll,1:19.402
5,18,ericsson,1:19.472
5,19,wehrlein,1:18.442
5,20,button,1:18.753
6,1,raikkonen,1:17.179
6,2,vettel,1:17.257
6,3,bottas,1:17.617
6,4,max_verstappen,1:17.675
6,5,ricciardo,1:17.772
6,6,sainz,1:17.851
6,7,perez,1:17.942
6,8,grosjean,1:18.366
6,9,kevin_magnussen,1:18.513
6,10,hulkenberg,1:18.835
6,11,kvyat,1:18.661
6,12,hamilton,1:18.683
6,13,vandoorne,1:18.886
6,14,massa,1:18.959
6,15,ocon,1:19.049
6,16,jolyon_palmer,1:18.927
6,17,stroll,1:19.019
6,18,ericsson,1:19.104
6,19,wehrlein,1:18.692
6,20,button,1:18.675
7,1,raikkonen,1:16.666
7,2,vettel,1:16.974
7,3,bottas,1:17.053
7,4,max_verstappen,1:17.447
7,5,ricciardo,1:17.715
7,6,sainz,1:17.928
7,7,perez,1:17.907
7,8,grosjean,1:17.949
7,9,kevin_magnussen,1:18.213
7,10,hulkenberg,1:18.520
7,11,kvyat,1:18.521
7,12,hamilton,1:18.167
7,13,vandoorne,1:18.996
7,14,massa,1:18.886
7,15,ocon,1:18.871
7,16,jolyon_palmer,1:18.687
7,17,stroll,1:18.728
7,18,ericsson,1:19.821
7,19,wehrlein,1:18.660
7,20,button,1:18.642
8,1,raikkonen,1:16.882
8,2,vettel,1:17.162
8,3,bottas,1:16.839
8,4,max_verstappen,1:17.024
8,5,ricciardo,1:17.444
8,6,sainz,1:17.639
8,7,perez,1:17.880
8,8,grosjean,1:17.628
8,9,kevin_magnussen,1:17.982
8,10,hulkenberg,1:17.975
8,11,kvyat,1:18.183
8,12,hamilton,1:18.076
8,13,vandoorne,1:18.189
8,14,massa,1:18.656
8,15,ocon,1:18.715
8,16,jolyon_palmer,1:18.828
8,17,stroll,1:19.027
8,18,ericsson,1:19.042
8,19,wehrlein,1:18.938
8,20,button,1:18.907
9,1,raikkonen,1:16.594
9,2,vettel,1:16.421
9,3,bottas,1:17.024
9,4,max_verstappen,1:17.240
9,5,ricciardo,1:17.201
9,6,sainz,1:17.572
9,7,perez,1:17.700
9,8,grosjean,1:17.991
9,9,kevin_magnussen,1:17.840
9,10,hulkenberg,1:17.981
9,11,kvyat,1:18.184
9,12,hamilton,1:18.491
9,13,vandoorne,1:18.097
9,14,massa,1:18.318
9,15,ocon,1:18.435
9,16,jolyon_palmer,1:18.775
9,17,stroll,1:18.738
9,18,ericsson,1:19.354
9,19,wehrlein,1:18.516
9,20,button,1:18.660
10,1,raikkonen,1:16.740
10,2,vettel,1:16.708
10,3,bottas,1:16.847
10,4,max_verstappen,1:17.184
10,5,ricciardo,1:17.251
10,6,sainz,1:17.507
10,7,perez,1:17.736
10,8,grosjean,1:17.503
10,9,kevin_magnussen,1:18.482
10,10,hulkenberg,1:18.088
10,11,kvyat,1:18.023
10,12,hamilton,1:18.281
10,13,vandoorne,1:18.301
10,14,massa,1:18.327
10,15,ocon,1:18.467
10,16,jolyon_palmer,1:18.825
10,17,stroll,1:18.706
10,18,ericsson,1:18.948
10,19,wehrlein,1:18.792
10,20,button,1:18.837
11,1,raikkonen,1:16.813
11,2,vettel,1:16.622
11,3,bottas,1:17.035
11,4,max_verstappen,1:17.248
11,5,ricciardo,1:17.172
11,6,sainz,1:17.586
11,7,perez,1:17.772
11,8,grosjean,1:17.658
11,9,kevin_magnussen,1:18.101
11,10,hulkenberg,1:18.147
11,11,kvyat,1:17.990
11,12,hamilton,1:18.313
11,13,vandoorne,1:18.434
11,14,massa,1:18.751
11,15,ocon,1:18.432
11,16,jolyon_palmer,1:18.818
11,17,stroll,1:18.463
11,18,ericsson,1:18.910
11,19,wehrlein,1:18.743
11,20,button,1:18.627
12,1,raikkonen,1:16.429
12,2,vettel,1:16.622
12,3,bottas,1:16.975
12,4,max_verstappen,1:16.995
12,5,ricciardo,1:17.137
12,6,sainz,1:17.612
12,7,perez,1:17.715
12,8,grosjean,1:18.217
12,9,kevin_magnussen,1:17.816
12,10,hulkenberg,1:18.229
12,11,kvyat,1:18.289
12,12,hamilton,1:18.384
12,13,vandoorne,1:18.311
12,14,massa,1:18.316
12,15,ocon,1:18.722
12,16,jolyon_palmer,1:18.479
12,17,stroll,1:18.615
12,18,ericsson,1:18.792
12,19,wehrlein,1:18.410
12,20,button,1:18.608
13,1,raikkonen,1:16.683
13,2,vettel,1:16.883
13,3,bottas,1:17.174
13,4,max_verstappen,1:16.978
13,5,ricciardo,1:17.114
13,6,sainz,1:17.481
13,7,perez,1:17.563
13,8,grosjean,1:17.793
13,9,kevin_magnussen,1:17.711
13,10,hulkenberg,1:17.885
13,11,kvyat,1:18.250
13,12,hamilton,1:17.872
13,13,vandoorne,1:18.141
13,14,massa,1:18.070
13,15,ocon,1:18.096
13,16,jolyon_palmer,1:18.633
13,17,stroll,1:18.650
13,18,ericsson,1:18.652
13,19,wehrlein,1:18.264
13,20,button,1:18.281
14,1,raikkonen,1:16.659
14,2,vettel,1:16.197
14,3,bottas,1:17.039
14,4,max_verstappen,1:16.900
14,5,ricciardo,1:17.558
14,6,sainz,1:17.547
14,7,perez,1:17.728
14,8,grosjean,1:17.733
14,9,kevin_magnussen,1:17.834
14,10,hulkenberg,1:17.955
14,11,kvyat,1:17.830
14,12,hamilton,1:17.755
14,13,vandoorne,1:18.292
14,14,massa,1:18.240
14,15,ocon,1:18.158
14,16,jolyon_palmer,1:18.246
14,17,stroll,1:18.298
14,18,ericsson,1:19.511
14,19,wehrlein,1:18.457
14,20,button,1:18.338
15,1,raikkonen,1:16.978
15,2,vettel,1:16.562
15,3,bottas,1:17.055
15,4,max_verstappen,1:16.767
15,5,ricciardo,1:16.730
15,6,sainz,1:17.592
15,7,perez,1:17.838
15,8,grosjean,1:17.659
15,9,kevin_magnussen,1:17.555
15,10,hulkenberg,1:18.183
15,11,kvyat,1:19.010
15,12,hamilton,1:18.061
15,13,vandoorne,1:18.116
15,14,massa,1:18.311
15,15,ocon,1:18.501
15,16,jolyon_palmer,1:18.126
15,17,stroll,1:17.960
15,18,ericsson,1:18.764
15,19,wehrlein,1:18.423
15,20,button,1:18.323
16,1,raikkonen,1:16.549
16,2,vettel,1:16.983
16,3,bottas,1:16.836
16,4,max_verstappen,1:16.921
16,5,ricciardo,1:17.279
16,6,sainz,1:17.016
16,7,grosjean,1:17.751
16,8,kevin_magnussen,1:17.580
16,9,kvyat,1:17.137
16,10,hamilton,1:17.780
16,11,vandoorne,1:18.715
16,12,massa,1:19.230
16,13,ocon,1:18.653
16,14,jolyon_palmer,1:18.697
16,15,stroll,1:18.686
16,16,perez,1:41.915
16,17,ericsson,1:19.362
16,18,wehrlein,1:19.595
16,19,button,1:18.942
17,1,raikkonen,1:17.979
17,2,vettel,1:17.569
17,3,bottas,1:17.203
17,4,max_verstappen,1:17.363
17,5,ricciardo,1:17.435
17,6,sainz,1:17.895
17,7,grosjean,1:18.209
17,8,kevin_magnussen,1:18.384
17,9,kvyat,1:17.420
17,10,hamilton,1:17.676
17,11,vandoorne,1:18.001
17,12,massa,1:18.154
17,13,ocon,1:18.469
17,14,jolyon_palmer,1:18.248
17,15,stroll,1:18.741
17,16,perez,1:19.083
17,17,ericsson,1:18.968
17,18,wehrlein,1:18.682
17,19,button,1:18.663
18,1,raikkonen,1:16.894
18,2,vettel,1:16.943
18,3,bottas,1:16.570
18,4,max_verstappen,1:16.622
18,5,ricciardo,1:17.003
18,6,sainz,1:17.907
18,7,grosjean,1:17.553
18,8,kevin_magnussen,1:17.617
18,9,kvyat,1:17.200
18,10,hamilton,1:17.087
18,11,vandoorne,1:17.679
18,12,massa,1:17.967
18,13,ocon,1:17.882
18,14,jolyon_palmer,1:18.280
18,15,stroll,1:18.362
18,16,perez,1:17.713
18,17,ericsson,1:19.044
18,18,wehrlein,1:18.386
18,19,button,1:18.494
19,1,raikkonen,1:16.904
19,2,vettel,1:17.106
19,3,bottas,1:17.016
19,4,max_verstappen,1:16.906
19,5,ricciardo,1:16.938
19,6,sainz,1:17.219
19,7,grosjean,1:17.484
19,8,kevin_magnussen,1:17.316
19,9,kvyat,1:16.974
19,10,hamilton,1:17.223
19,11,vandoorne,1:17.579
19,12,massa,1:18.615
19,13,ocon,1:18.359
19,14,jolyon_palmer,1:17.934
19,15,stroll,1:17.983
19,16,perez,1:18.043
19,17,ericsson,1:18.772
19,18,wehrlein,1:18.092
19,19,button,1:18.373
20,1,raikkonen,1:16.420
20,2,vettel,1:16.384
20,3,bottas,1:16.448
20,4,max_verstappen,1:16.522
20,5,ricciardo,1:16.686
20,6,sainz,1:17.330
20,7,grosjean,1:17.368
20,8,kevin_magnussen,1:17.808
20,9,kvyat,1:17.267
20,10,hamilton,1:17.151
20,11,vandoorne,1:17.477
20,12,massa,1:18.240
20,13,ocon,1:18.396
20,14,jolyon_palmer,1:17.903
20,15,stroll,1:18.098
20,16,perez,1:17.994
20,17,ericsson,1:18.850
20,18,wehrlein,1:18.237
20,19,button,1:18.307
21,1,raikkonen,1:16.451
21,2,vettel,1:16.358
21,3,bottas,1:16.468
21,4,max_verstappen,1:16.652
21,5,ricciardo,1:16.428
21,6,sainz,1:17.515
21,7,grosjean,1:17.238
21,8,kevin_magnussen,1:17.334
21,9,kvyat,1:17.334
21,10,hamilton,1:17.238
21,11,vandoorne,1:17.370
21,12,massa,1:18.095
21,13,ocon,1:18.289
21,14,jolyon_palmer,1:17.925
21,15,stroll,1:17.753
21,16,perez,1:18.001
21,17,ericsson,1:18.391
21,18,wehrlein,1:18.377
21,19,button,1:18.081
22,1,raikkonen,1:17.178
22,2,vettel,1:16.861
22,3,bottas,1:16.439
22,4,max_verstappen,1:16.741
22,5,ricciardo,1:16.532
22,6,sainz,1:17.138
22,7,grosjean,1:17.508
22,8,kevin_magnussen,1:17.723
22,9,kvyat,1:17.024
22,10,hamilton,1:17.048
22,11,vandoorne,1:17.295
22,12,massa,1:17.820
22,13,ocon,1:17.893
22,14,jolyon_palmer,1:18.493
22,15,stroll,1:18.292
22,16,perez,1:18.114
22,17,ericsson,1:18.072
22,18,wehrlein,1:18.139
22,19,button,1:18.276
23,1,raikkonen,1:16.968
23,2,vettel,1:16.741
23,3,bottas,1:16.492
23,4,max_verstappen,1:16.500
23,5,ricciardo,1:16.497
23,6,sainz,1:17.167
23,7,grosjean,1:17.373
23,8,kevin_magnussen,1:17.592
23,9,kvyat,1:17.344
23,10,hamilton,1:17.334
23,11,vandoorne,1:17.572
23,12,massa,1:18.130
23,13,ocon,1:18.029
23,14,jolyon_palmer,1:18.007
23,15,stroll,1:17.817
23,16,perez,1:17.918
23,17,ericsson,1:19.981
23,18,wehrlein,1:18.352
23,19,button,1:18.245
24,1,raikkonen,1:17.269
24,2,vettel,1:17.398
24,3,bottas,1:16.512
24,4,max_verstappen,1:16.427
24,5,ricciardo,1:16.393
24,6,sainz,1:17.086
24,7,grosjean,1:17.462
24,8,kevin_magnussen,1:17.493
24,9,kvyat,1:17.631
24,10,hamilton,1:17.294
24,11,vandoorne,1:17.378
24,12,massa,1:17.594
24,13,ocon,1:17.816
24,14,jolyon_palmer,1:17.921
24,15,stroll,1:18.016
24,16,perez,1:17.994
24,17,ericsson,1:18.557
24,18,wehrlein,1:18.180
24,19,button,1:17.810
25,1,raikkonen,1:17.236
25,2,vettel,1:17.216
25,3,bottas,1:17.015
25,4,max_verstappen,1:16.415
25,5,ricciardo,1:16.507
25,6,sainz,1:16.882
25,7,grosjean,1:17.536
25,8,kevin_magnussen,1:17.672
25,9,kvyat,1:17.490
25,10,hamilton,1:17.409
25,11,vandoorne,1:17.420
25,12,massa,1:17.596
25,13,ocon,1:17.533
25,14,jolyon_palmer,1:17.753
25,15,stroll,1:17.750
25,16,perez,1:17.844
25,17,ericsson,1:18.127
25,18,wehrlein,1:18.034
25,19,button,1:17.996
26,1,raikkonen,1:17.938
26,2,vettel,1:17.714
26,3,bottas,1:17.023
26,4,max_verstappen,1:16.859
26,5,ricciardo,1:16.503
26,6,sainz,1:16.957
26,7,grosjean,1:17.332
26,8,kevin_magnussen,1:17.273
26,9,kvyat,1:17.241
26,10,hamilton,1:17.995
26,11,vandoorne,1:17.169
26,12,massa,1:17.293
26,13,ocon,1:17.348
26,14,jolyon_palmer,1:17.967
26,15,stroll,1:17.989
26,16,perez,1:18.097
26,17,ericsson,1:18.115
26,18,wehrlein,1:18.220
26,19,button,1:22.090
27,1,raikkonen,1:17.801
27,2,vettel,1:18.372
27,3,bottas,1:17.178
27,4,max_verstappen,1:17.472
27,5,ricciardo,1:16.620
27,6,sainz,1:16.976
27,7,grosjean,1:17.318
27,8,kevin_magnussen,1:17.490
27,9,kvyat,1:17.498
27,10,hamilton,1:17.177
27,11,vandoorne,1:17.173
27,12,massa,1:17.283
27,13,ocon,1:17.396
27,14,jolyon_palmer,1:17.931
27,15,stroll,1:18.372
27,16,perez,1:18.176
27,17,ericsson,1:17.906
27,18,wehrlein,1:22.580
27,19,button,1:23.379
28,1,raikkonen,1:17.028
28,2,vettel,1:17.425
28,3,bottas,1:17.887
28,4,max_verstappen,1:17.977
28,5,ricciardo,1:17.628
