position,number,driver,constructor,laps,grid,status,points
1,5,Sebastian Vettel,Ferrari,78,2,Finished,25
2,7,Kimi Räikkönen,Ferrari,78,1,Finished,18
3,3,Daniel Ricciardo,Red Bull,78,5,Finished,15
4,77,Valtteri Bottas,Mercedes,78,3,Finished,12
5,33,Max Verstappen,Red Bull,78,4,Finished,10
6,55,Carlos Sainz,Toro Rosso,78,6,Finished,8
7,44,Lewis Hamilton,Mercedes,78,13,Finished,6
8,8,Romain Grosjean,Haas F1 Team,78,8,Finished,4
9,19,Felipe Massa,Williams,78,14,Finished,2
10,20,Kevin Magnussen,Haas F1 Team,78,11,Finished,1
11,30,Jolyon Palmer,Renault,78,16,Finished,0
12,31,Esteban Ocon,Force India,78,15,Finished,0
13,11,Sergio Pérez,Force India,78,7,Finished,0
14,26,Daniil Kvyat,Toro Rosso,71,9,Collision damage,0
15,18,Lance Stroll,Williams,71,17,Brakes,0
16,2,Stoffel Vandoorne,McLaren,66,12,Accident,0
17,9,Marcus Ericsson,Sauber,63,19,Accident,0
18,22,Jenson Button,McLaren,57,20,Collision damage,0
19,94,Pascal Wehrlein,Sauber,57,18,Collision,0
20,27,Nico Hülkenberg,Renault,15,10,Gearbox,0
