lap,position,driver,time
1,1,max_verstappen,1:25.253
1,2,hamilton,1:26.652
1,3,perez,1:27.950
1,4,russell,1:28.892
1,5,sainz,1:29.763
1,6,leclerc,1:30.438
1,7,alonso,1:31.059
1,8,bottas,1:31.463
1,9,ocon,1:32.046
1,10,norris,1:32.431
1,11,tsunoda,1:32.981
1,12,zhou,1:33.553
1,13,ricciardo,1:33.983
1,14,vettel,1:34.420
1,15,stroll,1:34.964
1,16,gasly,1:35.417
1,17,mick_schumacher,1:35.788
1,18,kevin_magnussen,1:36.469
1,19,albon,1:36.903
1,20,latifi,1:37.282
2,1,max_verstappen,1:23.247
2,2,hamilton,1:23.313
2,3,perez,1:23.436
2,4,russell,1:23.760
2,5,sainz,1:24.093
2,6,leclerc,1:24.710
2,7,alonso,1:25.187
2,8,bottas,1:25.388
2,9,ocon,1:25.677
2,10,norris,1:25.709
2,11,tsunoda,1:25.857
2,12,zhou,1:25.890
2,13,ricciardo,1:25.959
2,14,vettel,1:25.968
2,15,stroll,1:26.209
2,16,gasly,1:26.197
2,17,mick_schumacher,1:26.402
2,18,kevin_magnussen,1:26.763
2,19,albon,1:26.789
2,20,latifi,1:27.027
3,1,max_verstappen,1:23.079
3,2,hamilton,1:23.263
3,3,perez,1:23.343
3,4,russell,1:23.656
3,5,sainz,1:23.868
3,6,leclerc,1:23.814
3,7,alonso,1:24.778
3,8,bottas,1:24.837
3,9,ocon,1:24.898
3,10,norris,1:25.201
3,11,tsunoda,1:25.315
3,12,zhou,1:25.938
3,13,ricciardo,1:26.170
3,14,vettel,1:26.302
3,15,stroll,1:26.244
3,16,gasly,1:26.285
3,17,mick_schumacher,1:26.319
3,18,kevin_magnussen,1:26.414
3,19,albon,1:26.695
3,20,latifi,1:26.576
4,1,max_verstappen,1:23.566
4,2,hamilton,1:23.407
4,3,perez,1:23.207
4,4,russell,1:23.549
4,5,sainz,1:23.881
4,6,leclerc,1:23.858
4,7,alonso,1:24.854
4,8,bottas,1:24.805
4,9,ocon,1:24.861
4,10,norris,1:24.748
4,11,tsunoda,1:24.800
4,12,zhou,1:25.401
4,13,ricciardo,1:25.498
4,14,vettel,1:25.418
4,15,stroll,1:25.688
4,16,gasly,1:25.870
4,17,mick_schumacher,1:25.828
4,18,kevin_magnussen,1:25.794
4,19,albon,1:25.629
4,20,latifi,1:25.930
5,1,max_verstappen,1:23.226
5,2,hamilton,1:23.063
5,3,perez,1:23.231
5,4,russell,1:23.266
5,5,sainz,1:23.797
5,6,leclerc,1:24.039
5,7,alonso,1:24.856
5,8,bottas,1:25.064
5,9,ocon,1:25.030
5,10,norris,1:24.904
5,11,tsunoda,1:24.943
5,12,zhou,1:24.652
5,13,ricciardo,1:24.721
5,14,vettel,1:25.106
5,15,stroll,1:25.089
5,16,gasly,1:25.322
5,17,mick_schumacher,1:25.562
5,18,albon,1:25.875
5,19,kevin_magnussen,1:27.429
5,20,latifi,1:26.477
6,1,max_verstappen,1:23.294
6,2,hamilton,1:23.218
6,3,perez,1:23.285
6,4,russell,1:23.549
6,5,sainz,1:23.899
6,6,leclerc,1:23.934
6,7,alonso,1:24.426
6,8,bottas,1:24.671
6,9,ocon,1:24.604
6,10,norris,1:24.702
6,11,tsunoda,1:25.123
6,12,zhou,1:24.795
