position,number,driver,constructor,laps,grid,status,points
1,2,David Coulthard,McLaren,60,4,Finished,10
2,1,Mika Häkkinen,McLaren,60,3,Finished,6
3,3,Michael Schumacher,Ferrari,60,5,Finished,4
4,9,Ralf Schumacher,Williams,60,7,Finished,3
5,10,Jenson Button,Williams,60,6,Finished,2
6,6,Jarno Trulli,Jordan,60,11,Finished,1
7,11,Giancarlo Fisichella,Benetton,59,12,+1 Lap,0
8,17,Mika Salo,Sauber,59,18,+1 Lap,0
9,12,Alexander Wurz,Benetton,59,20,+1 Lap,0
10,14,Jean Alesi,Prost,59,15,+1 Lap,0
11,16,Pedro Diniz,Sauber,59,13,+1 Lap,0
12,8,Johnny Herbert,Jaguar,59,14,+1 Lap,0
13,7,Eddie Irvine,Jaguar,59,9,+1 Lap,0
14,20,Marc Gené,Minardi,59,21,+1 Lap,0
15,21,Gastón Mazzacane,Minardi,59,22,+1 Lap,0
16,22,Jacques Villeneuve,BAR,56,10,+4 Laps,0
17,5,Heinz-Harald Frentzen,Jordan,54,2,+6 Laps,0
18,15,Nick Heidfeld,Prost,51,17,Engine,0
19,23,Ricardo Zonta,BAR,36,16,Spun off,0
20,4,Rubens Barrichello,Ferrari,35,1,Hydraulics,0
21,18,Pedro de la Rosa,Arrows,26,19,Electrical,0
22,19,Jos Verstappen,Arrows,20,8,Electrical,0
