lap,position,driver,time
1,1,barrichello,1:33.940
1,2,frentzen,1:34.369
1,3,coulthard,1:34.818
1,4,hakkinen,1:35.485
1,5,button,1:35.935
1,6,villeneuve,1:37.208
1,7,ralf_schumacher,1:38.012
1,8,michael_schumacher,1:38.881
1,9,verstappen,1:39.647
1,10,trulli,1:40.168
1,11,fisichella,1:40.518
1,12,irvine,1:40.810
1,13,alesi,1:41.302
1,14,salo,1:41.714
1,15,zonta,1:42.110
1,16,diniz,1:42.746
1,17,rosa,1:43.208
1,18,wurz,1:43.545
1,19,herbert,1:43.837
1,20,heidfeld,1:44.225
1,21,gene,1:44.769
1,22,mazzacane,1:45.095
2,1,barrichello,1:29.836
2,2,frentzen,1:30.044
2,3,coulthard,1:30.089
2,4,hakkinen,1:30.005
2,5,button,1:30.300
2,6,ralf_schumacher,1:29.348
2,7,villeneuve,1:32.158
2,8,michael_schumacher,1:30.906
2,9,verstappen,1:30.820
2,10,trulli,1:31.389
2,11,fisichella,1:31.394
2,12,irvine,1:31.919
2,13,salo,1:32.085
2,14,alesi,1:33.044
2,15,zonta,1:32.412
2,16,wurz,1:32.022
2,17,rosa,1:33.457
2,18,herbert,1:33.434
2,19,diniz,1:35.092
2,20,heidfeld,1:33.880
2,21,gene,1:33.829
2,22,mazzacane,1:33.847
3,1,barrichello,1:29.434
3,2,frentzen,1:29.541
3,3,coulthard,1:29.667
3,4,hakkinen,1:29.851
3,5,button,1:29.711
3,6,ralf_schumacher,1:29.230
3,7,villeneuve,1:30.925
3,8,michael_schumacher,1:30.900
3,9,verstappen,1:31.060
3,10,trulli,1:31.445
3,11,fisichella,1:31.417
3,12,irvine,1:31.547
3,13,salo,1:30.840
3,14,alesi,1:31.049
3,15,zonta,1:31.296
3,16,wurz,1:30.701
3,17,rosa,1:30.769
3,18,herbert,1:31.038
3,19,diniz,1:31.742
3,20,heidfeld,1:32.059
3,21,gene,1:32.154
3,22,mazzacane,1:32.171
4,1,barrichello,1:29.357
4,2,frentzen,1:29.465
4,3,coulthard,1:29.424
4,4,hakkinen,1:29.294
4,5,button,1:29.374
4,6,ralf_schumacher,1:29.695
4,7,villeneuve,1:30.772
4,8,michael_schumacher,1:30.639
4,9,verstappen,1:30.700
4,10,trulli,1:31.305
4,11,fisichella,1:31.321
4,12,irvine,1:31.394
4,13,salo,1:31.372
4,14,alesi,1:31.356
4,15,zonta,1:31.138
4,16,wurz,1:31.244
4,17,rosa,1:30.719
4,18,herbert,1:30.506
4,19,diniz,1:30.786
4,20,heidfeld,1:30.813
4,21,gene,1:31.151
4,22,mazzacane,1:31.392
5,1,barrichello,1:29.380
5,2,frentzen,1:29.535
5,3,coulthard,1:29.578
5,4,hakkinen,1:29.632
5,5,button,1:29.516
5,6,ralf_schumacher,1:29.317
5,7,villeneuve,1:30.520
5,8,michael_schumacher,1:30.748
5,9,verstappen,1:30.423
5,10,trulli,1:30.400
5,11,fisichella,1:30.697
5,12,irvine,1:31.448
5,13,salo,1:31.585
5,14,alesi,1:31.462
5,15,wurz,1:31.377
5,16,zonta,1:32.278
5,17,rosa,1:31.996
5,18,herbert,1:31.801
5,19,diniz,1:30.863
5,20,heidfeld,1:30.736
5,21,gene,1:30.980
5,22,mazzacane,1:31.566
6,1,barrichello,1:29.250
6,2,frentzen,1:29.185
6,3,coulthard,1:29.314
6,4,hakkinen,1:29.362
6,5,button,1:29.618
6,6,ralf_schumacher,1:29.649
6,7,villeneuve,1:30.652
6,8,michael_schumacher,1:30.664
6,9,verstappen,1:30.847
6,10,trulli,1:30.752
6,11,fisichella,1:30.611
6,12,irvine,1:30.402
