lap,position,driver,time
1,1,hakkinen,1:39.905
1,2,coulthard,1:41.422
1,3,michael_schumacher,1:42.770
1,4,villeneuve,1:44.170
1,5,fisichella,1:45.011
1,6,herbert,1:45.688
1,7,frentzen,1:46.629
1,8,irvine,1:47.216
1,9,damon_hill,1:47.584
1,10,wurz,1:48.646
1,11,trulli,1:49.455
1,12,alesi,1:50.388
1,13,salo,1:50.665
1,14,ralf_schumacher,1:50.966
1,15,magnussen,1:52.353
1,16,takagi,1:53.124
1,17,tuero,1:53.572
1,18,rosset,1:54.402
1,19,panis,1:54.986
1,20,nakano,1:55.556
1,21,diniz,1:56.268
2,1,hakkinen,1:34.346
2,2,coulthard,1:34.536
2,3,michael_schumacher,1:35.774
2,4,villeneuve,1:37.260
2,5,fisichella,1:37.414
2,6,herbert,1:37.454
2,7,frentzen,1:38.387
2,8,irvine,1:38.390
2,9,damon_hill,1:38.403
2,10,wurz,1:38.039
2,11,trulli,1:38.330
2,12,salo,1:37.242
2,13,alesi,1:38.727
2,14,tuero,1:39.748
2,15,rosset,1:39.630
2,16,panis,1:39.881
2,17,nakano,1:39.676
2,18,diniz,1:39.916
3,1,hakkinen,1:34.126
3,2,coulthard,1:34.389
3,3,michael_schumacher,1:36.215
3,4,villeneuve,1:37.106
3,5,fisichella,1:37.030
3,6,herbert,1:37.504
3,7,frentzen,1:37.763
3,8,irvine,1:37.827
3,9,damon_hill,1:38.194
3,10,wurz,1:38.447
3,11,trulli,1:38.661
3,12,salo,1:38.975
3,13,alesi,1:38.848
3,14,tuero,1:38.844
3,15,rosset,1:39.655
3,16,panis,1:39.646
3,17,nakano,1:39.718
4,1,hakkinen,1:34.531
4,2,coulthard,1:34.482
4,3,michael_schumacher,1:37.443
4,4,villeneuve,1:37.610
4,5,fisichella,1:37.198
4,6,herbert,1:37.619
4,7,frentzen,1:38.060
4,8,irvine,1:38.081
4,9,damon_hill,1:37.861
4,10,wurz,1:37.966
4,11,trulli,1:38.002
4,12,salo,1:38.036
4,13,alesi,1:38.830
4,14,tuero,1:39.023
4,15,rosset,1:40.485
4,16,panis,1:40.353
4,17,nakano,1:40.527
5,1,hakkinen,1:34.639
5,2,coulthard,1:34.229
5,3,michael_schumacher,1:39.154
5,4,villeneuve,1:37.334
5,5,fisichella,1:37.739
5,6,herbert,1:37.523
5,7,frentzen,1:37.732
5,8,irvine,1:37.953
5,9,damon_hill,1:38.056
5,10,wurz,1:37.946
5,11,trulli,1:37.714
5,12,salo,1:37.983
5,13,alesi,1:38.677
5,14,tuero,1:39.339
5,15,rosset,1:42.147
5,16,panis,1:41.797
