Position,Driver,Constructor,Points,Wins
1,Bruce McLaren,Cooper-Climax,14,1
2,Stirling Moss,Cooper-Climax,8,1
3,Cliff Allison,Ferrari,6,0
4,Phil Hill,Ferrari,4,0
5,Tony Brooks,Cooper-Climax,3,0
6,Carlos Menditeguy,Cooper-Maserati,3,0
7,Jo Bonnier,BRM,2,0
8,Wolfgang von Trips,Ferrari,2,0
9,Innes Ireland,Team Lotus,1,0
10,Richie Ginther,Ferrari,1,0
11,Maurice Trintignant,Cooper-Climax,0,0
12,Graham Hill,BRM,0,0
13,Alberto Rodriguez Larreta,Team Lotus,0,0
14,José Froilán González,Ferrari,0,0
15,Roberto Bonomi,Cooper-Maserati,0,0
16,Masten Gregory,Behra-Porsche,0,0
17,Gino Munaron,Maserati,0,0
18,Nasif Estéfano,Maserati,0,0
19,Dan Gurney,BRM,0,0
20,Roy Salvadori,Cooper-Climax,0,0
21,Alan Stacey,Team Lotus,0,0
22,Chris Bristow,Cooper-Climax,0,0
23,Harry Schell,Cooper-Climax,0,0
24,John Surtees,Team Lotus,0,0
25,Jack Brabham,Cooper-Climax,0,0
26,Bruce Halford,Cooper-Climax,0,0
27,Brian Naylor,JBW,0,0
28,Ettore Chimeri,Maserati,0,0
29,Antonio Creus,Maserati,0,0
30,Chuck Daigh,Scarab,0,0
