lap,position,driver,time
1,1,bottas,1:11.506
1,2,vettel,1:12.975
1,3,ricciardo,1:14.564
1,4,grosjean,1:15.568
1,5,raikkonen,1:16.073
1,6,perez,1:17.031
1,7,hamilton,1:17.354
1,8,ocon,1:17.986
1,9,sainz,1:18.463
1,10,massa,1:18.994
1,11,stroll,1:19.463
1,12,jolyon_palmer,1:20.009
1,13,kevin_magnussen,1:20.396
1,14,vandoorne,1:20.856
1,15,hulkenberg,1:21.374
1,16,ericsson,1:21.939
1,17,wehrlein,1:24.639
1,18,kvyat,1:36.097
1,19,alonso,1:36.711
2,1,bottas,1:10.250
2,2,vettel,1:10.149
2,3,ricciardo,1:10.505
2,4,grosjean,1:11.360
2,5,raikkonen,1:11.406
2,6,perez,1:11.532
2,7,hamilton,1:11.599
2,8,ocon,1:11.966
2,9,sainz,1:12.341
2,10,massa,1:12.268
2,11,stroll,1:12.457
2,12,kevin_magnussen,1:12.197
2,13,jolyon_palmer,1:13.114
2,14,vandoorne,1:12.704
2,15,hulkenberg,1:12.725
2,16,ericsson,1:13.345
2,17,wehrlein,1:13.039
2,18,kvyat,1:42.663
3,1,bottas,1:09.940
3,2,vettel,1:10.098
3,3,ricciardo,1:10.190
3,4,raikkonen,1:10.705
3,5,grosjean,1:12.097
3,6,perez,1:11.190
3,7,hamilton,1:11.197
3,8,ocon,1:11.446
3,9,massa,1:11.347
3,10,sainz,1:12.556
3,11,stroll,1:12.053
3,12,kevin_magnussen,1:12.485
3,13,jolyon_palmer,1:12.904
3,14,vandoorne,1:12.982
3,15,hulkenberg,1:13.053
3,16,ericsson,1:12.296
3,17,wehrlein,1:11.801
3,18,kvyat,1:11.773
4,1,bottas,1:09.539
4,2,vettel,1:09.564
4,3,ricciardo,1:09.725
4,4,raikkonen,1:10.195
4,5,grosjean,1:10.693
4,6,perez,1:10.987
4,7,hamilton,1:11.146
4,8,ocon,1:10.955
4,9,massa,1:10.870
4,10,sainz,1:11.381
4,11,stroll,1:11.520
4,12,kevin_magnussen,1:10.930
4,13,jolyon_palmer,1:11.657
4,14,vandoorne,1:12.076
4,15,hulkenberg,1:12.124
4,16,ericsson,1:13.423
4,17,wehrlein,1:12.327
4,18,kvyat,1:11.406
5,1,bottas,1:09.379
5,2,vettel,1:10.325
5,3,ricciardo,1:09.804
5,4,raikkonen,1:10.118
5,5,grosjean,1:10.614
5,6,perez,1:10.709
5,7,hamilton,1:10.596
5,8,ocon,1:10.948
5,9,massa,1:11.136
5,10,stroll,1:10.978
5,11,sainz,1:12.723
5,12,kevin_magnussen,1:11.869
5,13,jolyon_palmer,1:11.294
5,14,vandoorne,1:11.255
5,15,hulkenberg,1:11.839
5,16,wehrlein,1:11.756
5,17,ericsson,1:13.603
5,18,kvyat,1:11.151
6,1,bottas,1:09.138
6,2,vettel,1:09.468
6,3,ricciardo,1:09.467
6,4,raikkonen,1:09.985
6,5,grosjean,1:10.669
6,6,hamilton,1:10.020
6,7,perez,1:11.547
6,8,ocon,1:11.170
6,9,massa,1:11.077
6,10,stroll,1:11.127
6,11,kevin_magnussen,1:11.574
6,12,jolyon_palmer,1:11.503
6,13,sainz,1:13.969
6,14,vandoorne,1:12.170
6,15,hulkenberg,1:11.681
6,16,wehrlein,1:11.679
6,17,ericsson,1:11.438
6,18,kvyat,1:11.058
7,1,bottas,1:09.024
7,2,vettel,1:09.299
7,3,ricciardo,1:09.641
7,4,raikkonen,1:09.507
7,5,grosjean,1:10.579
7,6,hamilton,1:10.401
7,7,perez,1:10.796
7,8,ocon,1:10.973
7,9,massa,1:11.000
7,10,stroll,1:11.256
7,11,kevin_magnussen,1:11.434
7,12,jolyon_palmer,1:11.667
7,13,vandoorne,1:11.160
7,14,sainz,1:12.834
7,15,hulkenberg,1:11.968
7,16,wehrlein,1:11.537
7,17,ericsson,1:11.510
7,18,kvyat,1:11.276
8,1,bottas,1:09.019
8,2,vettel,1:09.367
8,3,ricciardo,1:09.558
8,4,raikkonen,1:09.741
8,5,hamilton,1:09.930
8,6,grosjean,1:11.689
8,7,perez,1:10.748
8,8,ocon,1:10.827
8,9,massa,1:10.890
8,10,stroll,1:11.476
8,11,kevin_magnussen,1:11.157
8,12,jolyon_palmer,1:11.434
8,13,vandoorne,1:11.300
8,14,hulkenberg,1:11.165
8,15,sainz,1:12.706
8,16,wehrlein,1:11.487
8,17,ericsson,1:11.431
8,18,kvyat,1:12.532
9,1,bottas,1:09.093
9,2,vettel,1:09.613
9,3,ricciardo,1:09.669
9,4,raikkonen,1:09.782
9,5,hamilton,1:09.909
9,6,grosjean,1:10.699
9,7,perez,1:10.973
9,8,ocon,1:10.971
9,9,massa,1:10.943
9,10,stroll,1:11.146
