position,number,driver,constructor,laps,grid,status,points
1,33,Max Verstappen,Red Bull,71,2,Finished,26
2,16,Charles Leclerc,Ferrari,71,1,Finished,18
3,77,Valtteri Bottas,Mercedes,71,3,Finished,15
4,5,Sebastian Vettel,Ferrari,71,9,Finished,12
5,44,Lewis Hamilton,Mercedes,71,4,Finished,10
6,4,Lando Norris,McLaren,70,5,+1 Lap,8
7,10,Pierre Gasly,Red Bull,70,8,+1 Lap,6
8,55,Carlos Sainz,McLaren,70,19,+1 Lap,4
9,7,Kimi Räikkönen,Alfa Romeo,70,6,+1 Lap,2
10,99,Antonio Giovinazzi,Alfa Romeo,70,7,+1 Lap,1
11,11,Sergio Pérez,Racing Point,70,13,+1 Lap,0
12,3,Daniel Ricciardo,Renault,70,12,+1 Lap,0
13,27,Nico Hülkenberg,Renault,70,15,+1 Lap,0
14,18,Lance Stroll,Racing Point,70,14,+1 Lap,0
15,23,Alexander Albon,Toro Rosso,70,18,+1 Lap,0
16,8,Romain Grosjean,Haas F1 Team,70,11,+1 Lap,0
17,26,Daniil Kvyat,Toro Rosso,70,16,+1 Lap,0
18,63,George Russell,Williams,69,0,+2 Laps,0
19,20,Kevin Magnussen,Haas F1 Team,69,10,+2 Laps,0
20,88,Robert Kubica,Williams,68,17,+3 Laps,0
