lap,position,driver,time
1,1,vettel,1:50.131
1,2,rosberg,1:52.117
1,3,webber,1:52.830
1,4,grosjean,1:53.426
1,5,hamilton,1:54.419
1,6,hulkenberg,1:55.211
1,7,massa,1:56.104
1,8,alonso,1:56.611
1,9,perez,1:57.306
1,10,resta,1:57.835
1,11,maldonado,1:58.350
1,12,vergne,1:59.035
1,13,gutierrez,1:59.604
1,14,sutil,1:59.923
1,15,button,2:01.099
1,16,ricciardo,2:01.208
1,17,bottas,2:01.705
1,18,pic,2:02.091
1,19,garde,2:02.437
1,20,jules_bianchi,2:03.562
1,21,chilton,2:03.867
2,1,vettel,1:47.189
2,2,rosberg,1:47.689
2,3,webber,1:48.022
2,4,grosjean,1:48.506
2,5,hamilton,1:48.582
2,6,hulkenberg,1:48.866
2,7,massa,1:49.006
2,8,alonso,1:49.096
2,9,perez,1:49.443
2,10,resta,1:49.742
2,11,maldonado,1:49.953
2,12,vergne,1:50.041
2,13,gutierrez,1:50.885
2,14,sutil,1:51.038
2,15,ricciardo,1:52.381
2,16,pic,1:52.680
2,17,garde,1:52.945
2,18,bottas,1:54.259
2,19,button,1:55.402
2,20,jules_bianchi,1:53.125
2,21,chilton,1:53.191
3,1,vettel,1:46.998
3,2,rosberg,1:47.729
3,3,webber,1:47.584
3,4,grosjean,1:47.651
3,5,hamilton,1:47.955
3,6,hulkenberg,1:48.091
3,7,massa,1:48.537
3,8,alonso,1:48.657
3,9,perez,1:49.053
3,10,resta,1:48.940
3,11,maldonado,1:48.893
3,12,vergne,1:48.834
3,13,sutil,1:49.565
3,14,gutierrez,1:50.976
3,15,ricciardo,1:48.822
3,16,pic,1:50.035
3,17,garde,1:50.266
3,18,bottas,1:50.709
3,19,jules_bianchi,1:50.799
3,20,chilton,1:51.345
3,21,button,2:14.807
4,1,vettel,1:47.049
4,2,rosberg,1:47.572
4,3,webber,1:48.146
4,4,grosjean,1:47.952
4,5,hamilton,1:47.950
4,6,hulkenberg,1:48.340
4,7,massa,1:48.366
4,8,alonso,1:48.422
4,9,perez,1:48.447
4,10,resta,1:48.759
4,11,maldonado,1:48.968
4,12,vergne,1:48.643
4,13,sutil,1:49.131
4,14,gutierrez,1:49.801
4,15,ricciardo,1:49.281
4,16,pic,1:50.243
4,17,garde,1:50.131
4,18,bottas,1:50.227
4,19,jules_bianchi,1:50.647
4,20,chilton,1:51.206
4,21,button,1:49.111
5,1,vettel,1:46.407
5,2,rosberg,1:47.373
5,3,webber,1:47.799
5,4,grosjean,1:47.772
5,5,hamilton,1:47.806
5,6,hulkenberg,1:48.495
5,7,massa,1:48.525
5,8,alonso,1:49.178
5,9,perez,1:48.849
5,10,resta,1:48.783
5,11,vergne,1:48.913
5,12,maldonado,1:50.246
5,13,sutil,1:48.940
5,14,gutierrez,1:49.516
5,15,ricciardo,1:49.703
5,16,pic,1:50.589
5,17,garde,1:50.695
5,18,bottas,1:50.179
5,19,jules_bianchi,1:52.801
5,20,chilton,1:51.768
5,21,button,1:48.583
6,1,vettel,1:46.559
6,2,rosberg,1:47.424
6,3,webber,1:48.017
6,4,grosjean,1:47.883
6,5,hamilton,1:47.962
6,6,hulkenberg,1:48.372
6,7,massa,1:48.473
6,8,alonso,1:49.348
6,9,resta,1:49.308
6,10,perez,1:50.697
6,11,vergne,1:48.722
6,12,sutil,1:48.842
6,13,gutierrez,1:49.885
6,14,ricciardo,1:50.019
6,15,pic,1:50.811
6,16,garde,1:51.083
6,17,bottas,1:50.989
6,18,chilton,1:54.119
6,19,maldonado,2:09.683
6,20,button,1:48.997
6,21,jules_bianchi,2:13.825
7,1,vettel,1:46.717
7,2,rosberg,1:47.604
7,3,webber,1:48.423
7,4,grosjean,1:48.256
7,5,hamilton,1:49.783
7,6,hulkenberg,1:48.785
7,7,massa,1:48.714
7,8,alonso,1:49.003
7,9,resta,1:48.617
7,10,vergne,1:48.536
7,11,sutil,1:49.171
7,12,gutierrez,1:49.082
7,13,ricciardo,1:50.838
7,14,pic,1:50.632
7,15,bottas,1:50.150
7,16,garde,1:53.987
7,17,perez,2:09.057
7,18,maldonado,1:48.963
7,19,button,1:48.571
7,20,jules_bianchi,1:51.675
7,21,chilton,2:13.845
8,1,vettel,1:46.672
8,2,rosberg,1:47.262
8,3,webber,1:49.652
8,4,grosjean,1:49.784
8,5,hulkenberg,1:48.544
8,6,massa,1:48.621
8,7,alonso,1:49.019
8,8,resta,1:48.977
8,9,vergne,1:48.956
8,10,sutil,1:48.530
8,11,gutierrez,1:48.978
8,12,hamilton,2:07.630
8,13,bottas,1:49.312
8,14,pic,1:53.910
8,15,perez,1:48.490
8,16,maldonado,1:49.156
8,17,ricciardo,2:09.494
8,18,button,1:48.843
8,19,garde,2:12.047
8,20,jules_bianchi,1:51.749
8,21,chilton,1:51.659
9,1,vettel,1:46.697
9,2,rosberg,1:47.881
9,3,massa,1:48.386
9,4,hulkenberg,1:50.630
9,5,alonso,1:48.565
9,6,resta,1:48.764
9,7,vergne,1:48.751
9,8,sutil,1:49.569
9,9,webber,2:07.118
9,10,gutierrez,1:50.395
9,11,grosjean,2:08.316
9,12,hamilton,1:48.615
9,13,bottas,1:49.562
9,14,perez,1:48.603
9,15,maldonado,1:49.035
9,16,ricciardo,1:48.492
9,17,button,1:48.171
9,18,pic,2:11.471
9,19,garde,1:50.300
9,20,jules_bianchi,1:51.291
9,21,chilton,1:51.636
10,1,vettel,1:46.587
10,2,rosberg,1:49.566
10,3,massa,1:48.041
10,4,alonso,1:47.826
10,5,resta,1:48.704
10,6,vergne,1:48.872
10,7,sutil,1:48.345
10,8,webber,1:47.498
10,9,grosjean,1:48.624
10,10,gutierrez,1:50.860
10,11,hamilton,1:49.736
10,12,hulkenberg,2:08.105
10,13,bottas,1:49.059
10,14,perez,1:48.662
10,15,maldonado,1:49.123
10,16,ricciardo,1:48.730
10,17,button,1:48.536
10,18,pic,1:50.081
10,19,garde,1:50.185
10,20,jules_bianchi,1:50.854
10,21,chilton,1:51.611
11,1,vettel,1:46.716
11,2,massa,1:48.344
11,3,alonso,1:48.600
11,4,resta,1:48.764
11,5,vergne,1:48.830
11,6,rosberg,2:08.418
11,7,sutil,1:49.192
11,8,webber,1:48.085
11,9,grosjean,1:47.914
11,10,gutierrez,1:49.202
11,11,hamilton,1:49.264
11,12,hulkenberg,1:48.239
11,13,bottas,1:48.854
11,14,perez,1:48.333
11,15,maldonado,1:49.003
11,16,ricciardo,1:49.010
11,17,button,1:50.219
11,18,pic,1:49.638
11,19,garde,1:50.019
11,20,jules_bianchi,1:50.766
11,21,chilton,1:50.817
12,1,vettel,1:46.669
12,2,massa,1:48.211
12,3,alonso,1:48.453
12,4,resta,1:48.695
12,5,vergne,1:49.151
12,6,rosberg,1:48.748
12,7,sutil,1:48.951
12,8,webber,1:48.850
12,9,grosjean,1:48.069
12,10,gutierrez,1:48.614
12,11,hamilton,1:48.682
12,12,hulkenberg,1:48.273
12,13,bottas,1:48.817
12,14,perez,1:48.480
12,15,maldonado,1:48.700
12,16,ricciardo,1:48.611
12,17,pic,1:49.623
12,18,garde,1:49.531
12,19,button,2:07.652
12,20,jules_bianchi,1:51.253
12,21,chilton,1:50.935
13,1,vettel,1:46.990
13,2,massa,1:48.369
13,3,alonso,1:48.338
13,4,resta,1:48.553
13,5,vergne,1:49.149
13,6,rosberg,1:48.399
13,7,sutil,1:48.588
13,8,webber,1:48.522
13,9,grosjean,1:48.284
13,10,gutierrez,1:49.533
13,11,hamilton,1:49.407
13,12,hulkenberg,1:48.981
13,13,bottas,1:48.888
13,14,perez,1:48.508
13,15,maldonado,1:48.598
13,16,ricciardo,1:48.506
13,17,pic,1:49.903
13,18,garde,1:49.807
13,19,button,1:48.327
13,20,jules_bianchi,1:50.768
13,21,chilton,1:51.136
14,1,vettel,1:49.323
14,2,massa,1:48.499
14,3,alonso,1:48.685
14,4,resta,1:48.625
14,5,vergne,1:49.072
14,6,rosberg,1:48.311
14,7,webber,1:47.872
14,8,sutil,1:49.866
14,9,grosjean,1:48.120
14,10,gutierrez,1:48.679
14,11,hamilton,1:48.750
14,12,hulkenberg,1:48.869
14,13,bottas,1:48.558
14,14,perez,1:48.501
14,15,maldonado,1:48.370
14,16,ricciardo,1:48.766
14,17,pic,1:49.768
14,18,garde,1:49.860
14,19,button,1:48.042
14,20,jules_bianchi,1:51.142
14,21,chilton,1:51.139
15,1,vettel,2:07.583
15,2,massa,1:48.750
15,3,alonso,1:49.166
15,4,resta,1:48.818
15,5,rosberg,1:48.863
15,6,vergne,1:50.474
15,7,webber,1:48.250
15,8,sutil,1:48.979
15,9,grosjean,1:48.501
15,10,gutierrez,1:48.873
15,11,hamilton,1:48.959
15,12,hulkenberg,1:48.785
15,13,bottas,1:48.655
15,14,perez,1:48.627
15,15,maldonado,1:48.540
15,16,ricciardo,1:48.877
15,17,pic,1:49.883
15,18,garde,1:49.860
15,19,button,1:47.998
15,20,jules_bianchi,1:50.944
15,21,chilton,1:50.940
16,1,vettel,1:46.037
16,2,massa,1:48.877
16,3,resta,1:48.889
16,4,alonso,1:52.085
16,5,rosberg,1:48.100
16,6,webber,1:48.204
16,7,vergne,1:50.463
16,8,sutil,1:49.718
16,9,grosjean,1:49.783
16,10,gutierrez,1:49.290
16,11,hamilton,1:49.224
16,12,hulkenberg,1:48.922
16,13,bottas,1:48.489
16,14,perez,1:48.380
16,15,maldonado,1:48.485
16,16,ricciardo,1:48.434
16,17,pic,1:49.767
16,18,button,1:47.712
16,19,garde,1:50.244
16,20,jules_bianchi,1:50.440
16,21,chilton,1:50.651
17,1,vettel,1:46.239
17,2,massa,1:49.229
17,3,resta,1:48.718
17,4,rosberg,1:47.714
17,5,webber,1:48.113
17,6,sutil,1:49.311
17,7,vergne,1:51.402
17,8,grosjean,1:49.239
17,9,gutierrez,1:49.023
17,10,hamilton,1:48.965
17,11,hulkenberg,1:49.053
17,12,bottas,1:48.779
17,13,perez,1:48.617
17,14,alonso,2:07.649
17,15,maldonado,1:48.327
17,16,ricciardo,1:48.252
17,17,button,1:47.925
17,18,pic,1:50.734
17,19,garde,1:49.891
17,20,jules_bianchi,1:50.504
17,21,chilton,1:50.314
18,1,vettel,1:46.197
18,2,massa,1:51.518
18,3,resta,1:48.612
18,4,rosberg,1:48.053
18,5,webber,1:47.631
18,6,grosjean,1:48.179
18,7,sutil,1:50.241
18,8,hamilton,1:49.659
18,9,hulkenberg,1:49.530
18,10,gutierrez,1:51.447
18,11,bottas,1:48.555
18,12,perez,1:48.689
18,13,alonso,1:48.639
18,14,maldonado,1:48.240
18,15,vergne,2:08.223
18,16,ricciardo,1:48.955
18,17,button,1:48.014
18,18,pic,1:50.023
18,19,garde,1:49.672
18,20,jules_bianchi,1:50.539
18,21,chilton,1:51.217
19,1,vettel,1:46.438
19,2,resta,1:48.696
19,3,rosberg,1:48.610
19,4,webber,1:47.617
19,5,grosjean,1:47.263
19,6,sutil,1:48.833
19,7,hamilton,1:48.412
19,8,massa,2:08.086
19,9,hulkenberg,1:49.418
19,10,bottas,1:49.045
19,11,perez,1:48.695
19,12,alonso,1:48.695
19,13,maldonado,1:48.669
19,14,vergne,1:47.867
19,15,ricciardo,1:48.471
19,16,gutierrez,2:08.473
19,17,button,1:47.893
19,18,pic,1:49.781
19,19,garde,1:49.860
19,20,jules_bianchi,1:50.377
19,21,chilton,1:50.804
20,1,vettel,1:46.458
20,2,webber,1:47.982
20,3,rosberg,1:49.635
20,4,resta,1:50.569
20,5,grosjean,1:47.104
20,6,sutil,1:49.170
20,7,hamilton,1:47.858
20,8,massa,1:47.975
20,9,hulkenberg,1:48.226
20,10,bottas,1:48.756
20,11,perez,1:48.997
20,12,alonso,1:49.012
20,13,maldonado,1:48.177
20,14,vergne,1:48.112
20,15,ricciardo,1:48.347
20,16,gutierrez,1:46.960
20,17,button,1:47.775
20,18,pic,1:50.057
20,19,garde,1:49.841
20,20,jules_bianchi,1:50.518
20,21,chilton,1:50.508
21,1,vettel,1:46.460
21,2,webber,1:47.115
21,3,rosberg,1:47.685
21,4,grosjean,1:48.092
21,5,sutil,1:49.263
21,6,hamilton,1:47.724
21,7,massa,1:48.288
21,8,hulkenberg,1:48.353
21,9,bottas,1:48.505
21,10,alonso,1:48.227
21,11,perez,1:49.898
21,12,maldonado,1:48.586
21,13,resta,2:09.952
21,14,vergne,1:48.432
21,15,ricciardo,1:48.362
21,16,gutierrez,1:47.115
21,17,button,1:47.733
21,18,pic,1:50.025
21,19,garde,1:49.942
21,20,jules_bianchi,1:50.146
21,21,chilton,1:52.140
22,1,vettel,1:46.517
22,2,webber,1:47.208
22,3,rosberg,1:47.818
22,4,grosjean,1:47.112
22,5,sutil,1:49.075
22,6,hamilton,1:47.916
22,7,massa,1:48.193
22,8,hulkenberg,1:48.174
22,9,alonso,1:47.861
22,10,bottas,1:50.326
22,11,perez,1:48.753
22,12,maldonado,1:48.391
22,13,resta,1:48.593
22,14,vergne,1:48.759
22,15,ricciardo,1:48.329
22,16,gutierrez,1:46.752
22,17,button,1:47.699
22,18,pic,1:50.371
22,19,garde,1:50.018
22,20,jules_bianchi,1:50.293
22,21,chilton,1:51.188
23,1,vettel,1:46.609
23,2,webber,1:47.086
23,3,rosberg,1:47.390
23,4,grosjean,1:47.368
23,5,sutil,1:49.217
23,6,hamilton,1:48.671
23,7,massa,1:48.018
23,8,hulkenberg,1:48.037
23,9,alonso,1:47.382
23,10,bottas,1:48.807
23,11,perez,1:49.074
23,12,maldonado,1:48.401
23,13,resta,1:48.371
23,14,vergne,1:48.562
23,15,ricciardo,1:48.609
23,16,gutierrez,1:47.702
23,17,button,1:47.558
23,18,garde,1:49.577
23,19,pic,1:51.609
23,20,jules_bianchi,1:51.938
23,21,chilton,1:50.722
24,1,vettel,1:46.777
24,2,webber,1:46.983
24,3,rosberg,1:47.225
24,4,grosjean,1:47.138
24,5,sutil,1:49.516
24,6,hamilton,1:49.580
24,7,massa,1:48.882
24,8,hulkenberg,1:48.477
24,9,alonso,1:47.208
24,10,perez,1:48.325
24,11,maldonado,1:48.329
24,12,bottas,1:50.630
24,13,resta,1:48.510
24,14,vergne,1:48.439
24,15,ricciardo,1:48.157
24,16,gutierrez,1:48.102
24,17,button,1:47.659
24,18,garde,1:49.636
24,19,pic,1:50.404
24,20,jules_bianchi,1:50.593
24,21,chilton,1:50.928
25,1,vettel,1:46.722
25,2,webber,1:46.607
25,3,rosberg,1:47.005
25,4,grosjean,1:47.275
25,5,sutil,1:49.613
25,6,massa,1:49.200
25,7,hamilton,1:50.345
25,8,hulkenberg,1:49.612
25,9,alonso,1:49.064
25,10,perez,1:48.365
25,11,resta,1:48.232
25,12,maldonado,1:49.845
25,13,vergne,1:48.439
25,14,ricciardo,1:48.205
25,15,gutierrez,1:48.327
25,16,bottas,2:09.958
25,17,button,1:48.482
25,18,garde,1:49.010
25,19,pic,1:49.907
25,20,jules_bianchi,1:50.214
25,21,chilton,1:50.363
26,1,vettel,1:46.368
26,2,webber,1:46.740
26,3,rosberg,1:46.816
26,4,grosjean,1:46.927
26,5,massa,1:48.332
26,6,sutil,1:50.453
26,7,hamilton,1:49.632
26,8,alonso,1:49.181
26,9,hulkenberg,1:50.174
26,10,perez,1:48.335
26,11,resta,1:48.183
26,12,vergne,1:48.075
26,13,ricciardo,1:48.585
26,14,gutierrez,1:48.058
26,15,bottas,1:47.009
26,16,maldonado,2:08.646
26,17,button,1:48.076
26,18,garde,1:49.279
26,19,pic,1:50.258
26,20,jules_bianchi,1:50.519
26,21,chilton,1:50.327
27,1,vettel,1:46.757
27,2,webber,1:46.763
27,3,rosberg,1:46.882
27,4,grosjean,1:47.210
27,5,massa,1:47.606
27,6,hamilton,1:48.476
27,7,sutil,1:50.548
27,8,alonso,1:50.028
27,9,hulkenberg,1:51.507
27,10,perez,1:50.611
27,11,resta,1:48.659
27,12,vergne,1:48.138
27,13,gutierrez,1:48.261
27,14,ricciardo,1:50.273
27,15,bottas,1:47.093
27,16,maldonado,1:47.018
27,17,button,1:47.917
27,18,garde,1:49.283
27,19,pic,1:50.527
27,20,jules_bianchi,1:50.380
27,21,chilton,1:50.476
28,1,vettel,1:46.572
28,2,webber,1:46.684
28,3,rosberg,1:46.876
28,4,grosjean,1:47.010
28,5,massa,1:47.542
28,6,hamilton,1:47.609
28,7,alonso,1:48.123
28,8,sutil,1:52.372
28,9,resta,1:48.117
28,10,vergne,1:48.009
28,11,gutierrez,1:47.923
28,12,ricciardo,1:50.730
28,13,bottas,1:47.176
28,14,hulkenberg,2:08.459
28,15,maldonado,1:49.343
28,16,perez,2:08.962
28,17,button,1:48.794
28,18,garde,1:49.293
28,19,pic,1:50.102
28,20,jules_bianchi,1:50.485
28,21,chilton,1:52.183
29,1,vettel,1:46.947
29,2,webber,1:47.101
29,3,rosberg,1:46.967
29,4,grosjean,1:46.823
29,5,massa,1:47.718
29,6,hamilton,1:49.352
29,7,alonso,1:47.003
29,8,resta,1:47.910
29,9,vergne,1:47.764
29,10,gutierrez,1:47.938
29,11,bottas,1:46.696
29,12,hulkenberg,1:46.876
29,13,sutil,2:08.853
29,14,perez,1:48.644
29,15,maldonado,1:50.329
29,16,button,1:49.522
29,17,ricciardo,2:09.171
29,18,garde,1:49.886
29,19,pic,1:49.731
29,20,jules_bianchi,1:51.533
29,21,chilton,1:52.711
30,1,vettel,1:46.572
30,2,webber,1:46.966
30,3,rosberg,1:46.904
30,4,grosjean,1:47.346
30,5,massa,1:48.014
30,6,alonso,1:46.596
30,7,resta,1:47.633
30,8,vergne,1:47.877
30,9,gutierrez,1:49.822
30,10,hamilton,2:06.976
30,11,bottas,1:47.210
30,12,hulkenberg,1:46.577
30,13,sutil,1:47.182
30,14,perez,1:47.398
