Position,Driver,Constructor,Points,Wins
1,Denny Hulme,Brabham-Repco,12,1
2,Pedro Rodríguez,Cooper-Maserati,11,1
3,Graham Hill,Lotus-BRM,6,0
4,John Love,Cooper-Climax,6,0
5,John Surtees,Honda,4,0
6,Chris Amon,Ferrari,4,0
7,Bruce McLaren,McLaren-BRM,3,0
8,Bob Anderson,Brabham-Climax,2,0
9,Mike Spence,BRM,1,0
10,Jack Brabham,Brabham-Repco,1,0
11,Lorenzo Bandini,Ferrari,0,0
12,Dave Charlton,Brabham-Climax,0,0
13,Piers Courage,Lotus-BRM,0,0
14,Luki Botha,Brabham-Climax,0,0
15,Jim Clark,Lotus-BRM,0,0
16,Sam Tingle,LDS-Climax,0,0
17,Jo Siffert,Cooper-Maserati,0,0
18,Dan Gurney,Eagle-Climax,0,0
19,Jackie Stewart,BRM,0,0
20,Jochen Rindt,Cooper-Maserati,0,0
21,Jo Bonnier,Cooper-Maserati,0,0
22,Johnny Servoz-Gavin,Matra,0,0
23,Jean-Pierre Beltoise,Matra,0,0
24,Richie Ginther,Eagle-Climax,0,0
