lap,position,driver,time
1,1,hamilton,1:58.693
1,2,kvyat,2:00.099
1,3,ricciardo,2:00.885
1,4,rosberg,2:01.650
1,5,perez,2:02.597
1,6,hulkenberg,2:03.070
1,7,vettel,2:03.711
1,8,max_verstappen,2:04.666
1,9,button,2:05.223
1,10,raikkonen,2:05.860
1,11,sainz,2:06.764
1,12,ericsson,2:09.892
1,13,bottas,2:10.102
1,14,nasr,2:10.259
1,15,massa,2:10.686
1,16,maldonado,2:11.422
1,17,grosjean,2:38.246
1,18,rossi,2:50.794
1,19,alonso,2:51.512
1,20,stevens,3:02.097
2,1,hamilton,1:57.277
2,2,kvyat,1:57.138
2,3,ricciardo,1:57.405
2,4,rosberg,1:58.716
2,5,perez,1:59.262
2,6,hulkenberg,1:59.626
2,7,vettel,1:59.397
2,8,max_verstappen,1:59.138
2,9,raikkonen,1:59.110
2,10,sainz,1:59.329
2,11,button,2:02.039
2,12,ericsson,2:00.762
2,13,massa,2:00.816
2,14,maldonado,2:03.586
2,15,nasr,2:09.911
2,16,grosjean,2:24.581
2,17,bottas,3:05.741
2,18,alonso,2:27.194
2,19,rossi,2:36.804
3,1,hamilton,1:57.404
3,2,kvyat,1:56.868
3,3,ricciardo,1:57.050
3,4,rosberg,1:57.464
3,5,perez,1:58.828
3,6,hulkenberg,1:58.977
3,7,vettel,1:59.059
3,8,max_verstappen,1:59.055
3,9,raikkonen,1:58.623
3,10,sainz,1:58.685
3,11,button,2:00.417
3,12,ericsson,1:59.439
3,13,massa,1:59.395
3,14,maldonado,1:59.755
3,15,grosjean,2:00.639
3,16,alonso,2:00.392
3,17,nasr,3:02.021
3,18,rossi,2:02.889
3,19,bottas,2:31.939
4,1,hamilton,1:58.083
4,2,kvyat,1:57.703
4,3,ricciardo,1:57.662
4,4,rosberg,1:58.208
4,5,perez,1:59.464
4,6,vettel,1:59.501
4,7,hulkenberg,2:00.810
4,8,max_verstappen,1:59.800
4,9,raikkonen,1:59.747
4,10,sainz,1:59.158
4,11,button,2:00.864
4,12,ericsson,1:59.411
4,13,massa,2:00.267
4,14,maldonado,2:00.182
4,15,grosjean,2:01.740
4,16,alonso,2:00.527
4,17,rossi,2:03.556
4,18,nasr,2:23.857
4,19,bottas,2:46.130
5,1,hamilton,2:05.181
5,2,kvyat,2:06.246
5,3,ricciardo,2:08.542
5,4,rosberg,2:07.601
5,5,perez,2:06.584
5,6,vettel,2:07.337
5,7,max_verstappen,2:07.565
5,8,raikkonen,2:09.938
5,9,sainz,2:10.135
5,10,hulkenberg,2:12.388
5,11,button,2:08.898
5,12,ericsson,2:09.038
5,13,massa,2:09.816
5,14,maldonado,2:08.670
5,15,grosjean,2:16.573
5,16,alonso,2:15.149
5,17,rossi,2:17.513
5,18,nasr,2:19.430
5,19,bottas,2:34.823
6,1,hamilton,2:17.859
6,2,kvyat,2:17.606
6,3,ricciardo,2:16.874
6,4,rosberg,2:15.522
6,5,perez,2:15.905
6,6,vettel,2:16.291
6,7,max_verstappen,2:17.508
6,8,raikkonen,2:16.031
6,9,sainz,2:16.102
6,10,hulkenberg,2:16.622
6,11,button,2:17.164
6,12,ericsson,2:16.814
6,13,massa,2:18.061
6,14,maldonado,2:17.241
6,15,grosjean,2:18.109
6,16,alonso,2:17.549
6,17,rossi,2:17.917
6,18,nasr,2:17.755
7,1,hamilton,2:17.016
7,2,kvyat,2:16.748
7,3,ricciardo,2:14.933
7,4,rosberg,2:15.082
7,5,perez,2:18.417
7,6,vettel,2:19.073
7,7,max_verstappen,2:17.854
7,8,raikkonen,2:18.314
7,9,sainz,2:18.227
7,10,hulkenberg,2:17.231
7,11,button,2:15.948
7,12,ericsson,2:16.480
7,13,massa,2:16.212
7,14,maldonado,2:18.771
7,15,grosjean,2:12.753
7,16,alonso,2:07.811
7,17,rossi,2:08.217
7,18,nasr,2:04.048
8,1,hamilton,2:04.793
8,2,rosberg,2:02.836
8,3,kvyat,2:05.256
8,4,ricciardo,2:05.227
8,5,perez,2:03.044
8,6,vettel,2:01.071
8,7,max_verstappen,2:01.301
8,8,raikkonen,2:00.435
8,9,sainz,2:00.866
8,10,hulkenberg,2:03.110
8,11,ericsson,2:01.016
8,12,button,2:03.721
8,13,massa,2:00.942
8,14,maldonado,2:03.088
8,15,grosjean,1:59.612
8,16,alonso,1:58.334
8,17,rossi,2:01.828
8,18,nasr,1:59.429
9,1,hamilton,1:57.076
9,2,rosberg,1:57.162
9,3,kvyat,1:57.181
9,4,ricciardo,1:56.930
9,5,perez,1:58.241
9,6,vettel,1:57.412
9,7,max_verstappen,1:57.250
9,8,raikkonen,1:57.450
9,9,sainz,1:57.192
9,10,hulkenberg,1:57.723
9,11,ericsson,1:59.411
