lap,position,driver,time
1,1,hamilton,2:09.395
1,2,max_verstappen,2:10.952
1,3,sainz,2:12.426
1,4,ricciardo,2:13.704
1,5,kevin_magnussen,2:14.863
1,6,leclerc,2:16.033
1,7,raikkonen,2:16.641
1,8,grosjean,2:17.779
1,9,perez,2:18.853
1,10,hulkenberg,2:20.783
1,11,ericsson,2:21.606
1,12,vandoorne,2:33.120
1,13,brendon_hartley,2:35.398
1,14,stroll,2:46.147
1,15,sirotkin,2:54.616
1,16,alonso,2:55.624
1,17,vettel,3:01.679
1,18,bottas,3:39.223
2,1,hamilton,2:38.989
2,2,max_verstappen,2:38.770
2,3,sainz,2:38.455
2,4,ricciardo,2:38.378
2,5,kevin_magnussen,2:38.292
2,6,leclerc,2:38.564
2,7,raikkonen,2:39.413
2,8,grosjean,2:39.925
2,9,perez,2:40.896
2,10,hulkenberg,2:40.333
2,11,ericsson,2:41.585
2,12,vandoorne,2:31.743
2,13,brendon_hartley,2:30.800
2,14,stroll,2:21.266
2,15,sirotkin,2:14.396
2,16,alonso,2:15.080
2,17,vettel,2:09.901
2,18,bottas,1:52.453
3,1,hamilton,2:29.156
3,2,max_verstappen,2:28.906
3,3,sainz,2:29.140
3,4,ricciardo,2:28.927
3,5,kevin_magnussen,2:28.690
3,6,leclerc,2:29.252
3,7,raikkonen,2:28.323
3,8,grosjean,2:28.655
3,9,perez,2:27.577
3,10,hulkenberg,2:28.462
3,11,ericsson,2:28.420
3,12,vandoorne,2:28.221
3,13,brendon_hartley,2:29.064
3,14,stroll,2:28.910
3,15,sirotkin,2:28.796
3,16,alonso,2:27.928
3,17,vettel,2:28.587
3,18,bottas,2:09.285
4,1,hamilton,2:29.223
4,2,max_verstappen,2:29.073
4,3,sainz,2:28.785
4,4,ricciardo,2:28.945
4,5,kevin_magnussen,2:29.407
4,6,leclerc,2:28.654
4,7,raikkonen,2:29.266
4,8,grosjean,2:29.133
4,9,perez,2:29.420
4,10,hulkenberg,2:28.992
4,11,ericsson,2:29.532
4,12,vandoorne,2:30.413
4,13,brendon_hartley,2:31.285
4,14,stroll,2:32.422
4,15,sirotkin,2:32.265
4,16,alonso,2:32.800
4,17,vettel,2:32.918
4,18,bottas,2:33.431
5,1,hamilton,2:24.134
5,2,max_verstappen,2:24.069
5,3,sainz,2:23.352
5,4,ricciardo,2:22.740
5,5,kevin_magnussen,2:22.027
5,6,leclerc,2:21.006
5,7,raikkonen,2:20.293
5,8,grosjean,2:19.260
5,9,perez,2:18.486
5,10,hulkenberg,2:17.188
5,11,ericsson,2:15.225
5,12,vandoorne,2:13.241
5,13,brendon_hartley,2:11.020
5,14,stroll,2:09.667
5,15,sirotkin,2:08.533
5,16,alonso,2:07.571
5,17,vettel,2:06.336
5,18,bottas,2:05.433
6,1,hamilton,1:37.688
6,2,max_verstappen,1:38.055
6,3,sainz,1:38.996
6,4,ricciardo,1:38.921
6,5,kevin_magnussen,1:40.200
6,6,raikkonen,1:39.846
6,7,leclerc,1:41.670
6,8,grosjean,1:40.569
6,9,perez,1:40.842
6,10,hulkenberg,1:40.867
6,11,ericsson,1:41.235
6,12,vandoorne,1:41.323
6,13,brendon_hartley,1:41.340
6,14,stroll,1:41.430
6,15,vettel,1:40.687
6,16,bottas,1:40.877
6,17,sirotkin,1:43.207
6,18,alonso,1:48.549
7,1,hamilton,1:37.454
7,2,max_verstappen,1:37.728
7,3,sainz,1:38.751
7,4,ricciardo,1:38.985
7,5,kevin_magnussen,1:39.172
7,6,raikkonen,1:39.318
7,7,leclerc,1:40.460
7,8,grosjean,1:41.158
7,9,perez,1:41.589
7,10,hulkenberg,1:41.440
7,11,ericsson,1:42.388
7,12,vandoorne,1:41.971
7,13,vettel,1:40.011
7,14,brendon_hartley,1:42.119
7,15,stroll,1:42.095
7,16,bottas,1:41.645
7,17,sirotkin,1:41.585
7,18,alonso,1:39.578
8,1,hamilton,1:36.933
8,2,max_verstappen,1:37.546
8,3,sainz,1:38.927
8,4,ricciardo,1:38.696
8,5,raikkonen,1:38.079
8,6,kevin_magnussen,1:40.171
8,7,leclerc,1:39.292
8,8,grosjean,1:39.031
8,9,perez,1:39.494
8,10,hulkenberg,1:39.500
8,11,vandoorne,1:40.919
8,12,vettel,1:41.150
8,13,ericsson,1:42.812
8,14,bottas,1:40.857
8,15,brendon_hartley,1:43.108
8,16,stroll,1:42.764
8,17,sirotkin,1:41.957
8,18,alonso,1:39.608
9,1,hamilton,1:37.385
9,2,max_verstappen,1:37.588
9,3,ricciardo,1:38.281
9,4,sainz,1:40.147
9,5,raikkonen,1:38.302
9,6,kevin_magnussen,1:39.694
9,7,leclerc,1:39.539
9,8,grosjean,1:39.621
9,9,perez,1:39.365
9,10,hulkenberg,1:39.852
9,11,vettel,1:38.232
9,12,vandoorne,1:40.963
9,13,bottas,1:39.754
9,14,brendon_hartley,1:40.693
9,15,ericsson,1:42.954
9,16,stroll,1:41.763
9,17,sirotkin,1:41.791
9,18,alonso,1:40.848
10,1,hamilton,1:37.461
10,2,max_verstappen,1:37.756
10,3,ricciardo,1:37.998
10,4,raikkonen,1:38.082
10,5,sainz,1:40.269
10,6,kevin_magnussen,1:39.481
10,7,leclerc,1:39.566
10,8,grosjean,1:40.063
10,9,perez,1:39.923
10,10,hulkenberg,1:40.069
10,11,vettel,1:38.460
10,12,vandoorne,1:40.086
10,13,bottas,1:39.687
10,14,brendon_hartley,1:40.330
10,15,ericsson,1:40.963
10,16,stroll,1:41.167
10,17,sirotkin,1:41.352
10,18,alonso,1:41.464
11,1,hamilton,1:37.498
11,2,max_verstappen,1:37.704
11,3,ricciardo,1:37.588
11,4,raikkonen,1:38.049
11,5,sainz,1:39.528
11,6,kevin_magnussen,1:39.262
11,7,leclerc,1:39.364
11,8,grosjean,1:40.206
11,9,perez,1:40.055
11,10,vettel,1:39.291
11,11,hulkenberg,1:40.930
11,12,bottas,1:38.594
11,13,vandoorne,1:40.980
11,14,brendon_hartley,1:40.245
11,15,ericsson,1:40.234
11,16,stroll,1:40.777
11,17,alonso,1:40.702
11,18,sirotkin,1:42.214
12,1,hamilton,1:37.342
12,2,max_verstappen,1:37.455
12,3,ricciardo,1:37.298
12,4,raikkonen,1:37.736
12,5,sainz,1:39.334
12,6,kevin_magnussen,1:39.577
12,7,leclerc,1:39.383
12,8,grosjean,1:39.813
12,9,perez,1:39.991
12,10,vettel,1:39.638
12,11,hulkenberg,1:39.912
12,12,bottas,1:38.930
12,13,vandoorne,1:40.084
12,14,brendon_hartley,1:39.772
12,15,ericsson,1:40.370
12,16,stroll,1:40.265
12,17,alonso,1:40.156
12,18,sirotkin,1:41.123
13,1,hamilton,1:37.019
13,2,max_verstappen,1:37.402
13,3,ricciardo,1:37.026
13,4,raikkonen,1:37.464
13,5,sainz,1:39.120
13,6,kevin_magnussen,1:38.714
13,7,leclerc,1:38.501
13,8,grosjean,1:39.501
13,9,vettel,1:38.519
13,10,perez,1:40.431
13,11,hulkenberg,1:39.303
13,12,bottas,1:38.411
13,13,vandoorne,1:39.240
13,14,brendon_hartley,1:39.505
13,15,ericsson,1:40.212
13,16,stroll,1:40.498
13,17,alonso,1:39.909
13,18,sirotkin,1:39.850
14,1,hamilton,1:36.985
14,2,max_verstappen,1:37.413
14,3,ricciardo,1:37.101
14,4,raikkonen,1:37.413
14,5,sainz,1:38.856
14,6,kevin_magnussen,1:38.835
14,7,leclerc,1:38.645
14,8,vettel,1:37.644
14,9,grosjean,1:40.148
14,10,hulkenberg,1:38.540
14,11,perez,1:40.586
14,12,bottas,1:39.345
14,13,vandoorne,1:39.645
14,14,brendon_hartley,1:39.644
14,15,ericsson,1:39.936
14,16,stroll,1:40.021
14,17,alonso,1:40.042
14,18,sirotkin,1:39.855
15,1,hamilton,1:36.964
15,2,max_verstappen,1:37.151
15,3,ricciardo,1:37.055
15,4,raikkonen,1:37.223
15,5,sainz,1:38.815
15,6,kevin_magnussen,1:38.709
15,7,leclerc,1:38.724
15,8,vettel,1:37.358
15,9,grosjean,1:39.298
15,10,hulkenberg,1:38.614
15,11,bottas,1:39.809
15,12,perez,1:41.463
15,13,vandoorne,1:39.374
15,14,brendon_hartley,1:39.623
15,15,ericsson,1:39.503
15,16,stroll,1:39.884
15,17,alonso,1:39.822
15,18,sirotkin,1:39.975
16,1,hamilton,1:37.029
16,2,max_verstappen,1:37.134
16,3,ricciardo,1:37.071
16,4,raikkonen,1:36.769
16,5,sainz,1:38.833
16,6,kevin_magnussen,1:38.914
16,7,leclerc,1:38.751
16,8,vettel,1:37.562
16,9,hulkenberg,1:38.203
16,10,grosjean,1:40.222
16,11,bottas,1:38.113
16,12,perez,1:39.039
16,13,vandoorne,1:39.232
16,14,brendon_hartley,1:39.650
16,15,ericsson,1:39.349
16,16,stroll,1:39.566
16,17,alonso,1:39.689
16,18,sirotkin,1:39.684
17,1,hamilton,1:36.637
17,2,max_verstappen,1:36.959
17,3,ricciardo,1:36.925
17,4,raikkonen,1:36.646
17,5,sainz,1:38.625
17,6,kevin_magnussen,1:38.611
17,7,vettel,1:37.317
17,8,leclerc,1:39.339
17,9,hulkenberg,1:38.072
17,10,grosjean,1:38.930
17,11,bottas,1:38.665
17,12,perez,1:38.848
17,13,vandoorne,1:39.279
17,14,brendon_hartley,1:39.306
17,15,ericsson,1:39.565
17,16,stroll,1:39.452
17,17,alonso,1:39.547
17,18,sirotkin,1:39.481
18,1,hamilton,1:36.478
18,2,max_verstappen,1:36.749
18,3,ricciardo,1:36.814
18,4,raikkonen,1:37.258
18,5,sainz,1:38.753
18,6,vettel,1:37.316
18,7,kevin_magnussen,1:39.623
18,8,leclerc,1:38.693
18,9,hulkenberg,1:38.178
18,10,grosjean,1:38.866
18,11,bottas,1:38.544
