position,number,driver,constructor,laps,grid,status,points
1,1,Sebastian Vettel,Red Bull,44,2,Finished,25
2,3,Fernando Alonso,Ferrari,44,9,Finished,18
3,10,Lewis Hamilton,Mercedes,44,1,Finished,15
4,9,Nico Rosberg,Mercedes,44,4,Finished,12
5,2,Mark Webber,Red Bull,44,3,Finished,10
6,5,Jenson Button,McLaren,44,6,Finished,8
7,4,Felipe Massa,Ferrari,44,10,Finished,6
8,8,Romain Grosjean,Lotus F1,44,7,Finished,4
9,15,Adrian Sutil,Force India,44,12,Finished,2
10,19,Daniel Ricciardo,Toro Rosso,44,19,Finished,1
11,6,Sergio Pérez,McLaren,44,13,Finished,0
12,18,Jean-Éric Vergne,Toro Rosso,44,18,Finished,0
13,11,Nico Hülkenberg,Sauber,44,11,Finished,0
14,12,Esteban Gutiérrez,Sauber,44,21,Finished,0
15,17,Valtteri Bottas,Williams,44,20,Finished,0
16,21,Giedo van der Garde,Caterham,43,14,+1 Lap,0
17,16,Pastor Maldonado,Williams,43,17,+1 Lap,0
18,22,Jules Bianchi,Marussia,43,15,+1 Lap,0
19,23,Max Chilton,Marussia,42,16,+2 Laps,0
20,14,Paul di Resta,Force India,26,5,Collision,0
21,7,Kimi Räikkönen,Lotus F1,25,8,Brakes,0
22,20,Charles Pic,Caterham,8,22,Oil leak,0
