position,number,driver,constructor,laps,grid,status,points
1,1,Sebastian Vettel,Red Bull,53,1,Finished,25
2,3,Fernando Alonso,Ferrari,53,5,Finished,18
3,2,Mark Webber,Red Bull,53,2,Finished,15
4,4,Felipe Massa,Ferrari,53,4,Finished,12
5,11,Nico Hülkenberg,Sauber,53,3,Finished,10
6,9,Nico Rosberg,Mercedes,53,6,Finished,8
7,19,Daniel Ricciardo,Toro Rosso,53,7,Finished,6
8,8,Romain Grosjean,Lotus F1,53,13,Finished,4
9,10,Lewis Hamilton,Mercedes,53,12,Finished,2
10,5,Jenson Button,McLaren,53,9,Finished,1
11,7,Kimi Räikkönen,Lotus F1,53,11,Finished,0
12,6,Sergio Pérez,McLaren,53,8,Finished,0
13,12,Esteban Gutiérrez,Sauber,53,16,Finished,0
14,16,Pastor Maldonado,Williams,53,14,Finished,0
15,17,Valtteri Bottas,Williams,53,18,Finished,0
16,15,Adrian Sutil,Force India,52,17,+1 Lap,0
17,20,Charles Pic,Caterham,52,20,+1 Lap,0
18,21,Giedo van der Garde,Caterham,52,19,+1 Lap,0
19,22,Jules Bianchi,Marussia,52,21,+1 Lap,0
20,23,Max Chilton,Marussia,52,22,+1 Lap,0
21,18,Jean-Éric Vergne,Toro Rosso,14,10,Transmission,0
22,14,Paul di Resta,Force India,0,15,Accident,0
