position,number,driver,constructor,laps,grid,status,points
1,3,Michael Schumacher,Ferrari,53,1,Finished,10
2,1,Mika Häkkinen,McLaren,53,2,Finished,6
3,2,David Coulthard,McLaren,53,3,Finished,4
4,4,Rubens Barrichello,Ferrari,53,4,Finished,3
5,10,Jenson Button,Williams,53,5,Finished,2
6,22,Jacques Villeneuve,BAR,52,9,+1 Lap,1
7,8,Johnny Herbert,Jaguar,52,10,+1 Lap,0
8,7,Eddie Irvine,Jaguar,52,7,+1 Lap,0
9,23,Ricardo Zonta,BAR,52,18,+1 Lap,0
10,17,Mika Salo,Sauber,52,19,+1 Lap,0
11,16,Pedro Diniz,Sauber,52,20,+1 Lap,0
12,18,Pedro de la Rosa,Arrows,52,13,+1 Lap,0
13,6,Jarno Trulli,Jordan,52,15,+1 Lap,0
14,11,Giancarlo Fisichella,Benetton,52,12,+1 Lap,0
15,21,Gastón Mazzacane,Minardi,51,22,+2 Laps,0
16,20,Marc Gené,Minardi,46,21,Engine,0
17,9,Ralf Schumacher,Williams,41,6,Spun off,0
18,15,Nick Heidfeld,Prost,41,16,Suspension,0
19,12,Alexander Wurz,Benetton,37,11,Spun off,0
20,5,Heinz-Harald Frentzen,Jordan,29,8,Hydraulics,0
21,14,Jean Alesi,Prost,19,17,Engine,0
22,19,Jos Verstappen,Arrows,9,14,Electrical,0
