lap,position,driver,time
1,1,hamilton,1:41.458
1,2,max_verstappen,1:42.612
1,3,perez,1:44.121
1,4,leclerc,1:45.695
1,5,ricciardo,1:46.819
1,6,sainz,1:47.574
1,7,norris,1:48.365
1,8,tsunoda,1:48.808
1,9,bottas,1:49.072
1,10,gasly,1:49.796
1,11,giovinazzi,1:50.440
1,12,raikkonen,1:51.046
1,13,ocon,1:51.703
1,14,russell,1:52.586
1,15,vettel,1:52.788
1,16,alonso,1:53.468
1,17,mick_schumacher,1:54.422
1,18,stroll,1:54.903
1,19,latifi,1:55.415
1,20,mazepin,1:55.428
2,1,hamilton,1:42.040
2,2,max_verstappen,1:41.750
2,3,perez,1:42.284
2,4,leclerc,1:43.439
2,5,ricciardo,1:43.222
2,6,sainz,1:44.017
2,7,norris,1:44.746
2,8,tsunoda,1:45.603
2,9,bottas,1:47.529
2,10,gasly,1:47.388
2,11,giovinazzi,1:47.255
2,12,raikkonen,1:47.155
2,13,ocon,1:47.036
2,14,russell,1:46.652
2,15,vettel,1:46.841
2,16,alonso,1:46.669
2,17,stroll,1:45.909
2,18,mick_schumacher,1:47.013
2,19,latifi,1:46.931
2,20,mazepin,2:11.965
3,1,hamilton,1:41.250
3,2,max_verstappen,1:41.271
3,3,perez,1:41.373
3,4,leclerc,1:42.544
3,5,ricciardo,1:42.958
3,6,sainz,1:43.655
3,7,norris,1:43.728
3,8,tsunoda,1:44.335
3,9,gasly,1:43.167
3,10,bottas,1:45.047
3,11,giovinazzi,1:44.965
3,12,raikkonen,1:45.068
3,13,ocon,1:45.117
3,14,russell,1:46.087
3,15,vettel,1:46.358
3,16,alonso,1:46.334
3,17,stroll,1:46.300
3,18,mick_schumacher,1:46.152
3,19,latifi,1:46.217
3,20,mazepin,1:43.702
4,1,hamilton,1:41.071
4,2,max_verstappen,1:41.125
4,3,perez,1:41.388
4,4,leclerc,1:42.876
4,5,ricciardo,1:43.120
4,6,sainz,1:43.116
4,7,norris,1:42.990
4,8,tsunoda,1:43.747
4,9,gasly,1:43.219
4,10,bottas,1:44.057
4,11,giovinazzi,1:44.531
4,12,raikkonen,1:44.708
4,13,russell,1:44.340
4,14,vettel,1:44.512
4,15,alonso,1:44.801
4,16,stroll,1:45.040
4,17,mick_schumacher,1:45.217
4,18,latifi,1:45.602
4,19,mazepin,1:44.610
4,20,ocon,2:19.657
5,1,hamilton,1:41.628
5,2,max_verstappen,1:41.482
5,3,perez,1:41.604
