position,number,driver,constructor,laps,grid,status,points
1,15,Sebastian Vettel,Red Bull,60,1,Finished,10
2,14,Mark Webber,Red Bull,60,3,Finished,8
3,23,Rubens Barrichello,Brawn,60,2,Finished,6
4,3,Felipe Massa,Ferrari,60,11,Finished,5
5,16,Nico Rosberg,Williams,60,7,Finished,4
6,22,Jenson Button,Brawn,60,6,Finished,3
7,9,Jarno Trulli,Toyota,60,4,Finished,2
8,4,Kimi Räikkönen,Ferrari,60,9,Finished,1
9,10,Timo Glock,Toyota,60,8,Finished,0
10,21,Giancarlo Fisichella,Force India,60,16,Finished,0
11,17,Kazuki Nakajima,Williams,60,5,Finished,0
12,8,Nelson Piquet Jr.,Renault,59,14,+1 Lap,0
13,5,Robert Kubica,BMW Sauber,59,12,+1 Lap,0
14,7,Fernando Alonso,Renault,59,10,+1 Lap,0
15,6,Nick Heidfeld,BMW Sauber,59,15,+1 Lap,0
16,1,Lewis Hamilton,McLaren,59,18,+1 Lap,0
17,20,Adrian Sutil,Force India,59,20,+1 Lap,0
18,12,Sébastien Buemi,Toro Rosso,59,19,+1 Lap,0
19,11,Sébastien Bourdais,Toro Rosso,37,17,Collision,0
20,2,Heikki Kovalainen,McLaren,36,13,Collision,0
