lap,position,driver,time
1,1,vettel,3:01.220
1,2,webber,3:02.227
1,3,alonso,3:04.125
1,4,hamilton,3:05.275
1,5,rosberg,3:06.221
1,6,massa,3:08.780
1,7,button,3:10.385
1,8,kubica,3:12.592
1,9,michael_schumacher,3:13.396
1,10,barrichello,3:15.644
1,11,hulkenberg,3:16.555
1,12,kobayashi,3:17.644
1,13,heidfeld,3:19.207
1,14,sutil,3:19.978
1,15,alguersuari,3:20.877
1,16,buemi,3:21.842
1,17,liuzzi,3:23.410
1,18,trulli,3:26.388
1,19,glock,3:28.398
1,20,petrov,3:29.221
1,21,kovalainen,3:31.215
1,22,grassi,3:31.779
1,23,yamamoto,3:32.439
1,24,bruno_senna,3:37.364
2,1,vettel,2:48.942
2,2,webber,2:49.155
2,3,alonso,2:49.365
2,4,hamilton,2:49.083
2,5,rosberg,2:49.027
2,6,massa,2:49.198
2,7,button,2:48.711
2,8,kubica,2:48.354
2,9,michael_schumacher,2:48.299
2,10,barrichello,2:46.973
2,11,hulkenberg,2:47.086
2,12,kobayashi,2:47.003
2,13,heidfeld,2:46.413
2,14,sutil,2:46.745
2,15,alguersuari,2:46.885
2,16,buemi,2:46.999
2,17,liuzzi,2:46.782
2,18,trulli,2:47.342
2,19,glock,2:47.180
2,20,petrov,2:48.030
2,21,kovalainen,2:48.415
2,22,grassi,2:48.639
2,23,yamamoto,2:50.542
2,24,bruno_senna,2:46.352
3,1,vettel,3:00.388
3,2,webber,2:59.677
3,3,alonso,2:58.681
3,4,hamilton,3:00.400
3,5,rosberg,3:01.256
3,6,massa,2:59.471
3,7,button,3:02.488
3,8,kubica,3:02.655
3,9,michael_schumacher,3:03.003
3,10,barrichello,3:04.337
3,11,hulkenberg,3:05.212
3,12,kobayashi,3:04.323
3,13,heidfeld,3:05.509
3,14,sutil,3:06.895
3,15,alguersuari,3:06.659
3,16,buemi,3:06.230
3,17,liuzzi,3:05.904
3,18,trulli,3:09.295
3,19,glock,3:09.263
3,20,petrov,3:12.232
3,21,kovalainen,3:14.696
3,22,grassi,3:15.000
3,23,yamamoto,3:15.972
3,24,bruno_senna,3:16.518
4,1,vettel,49:01.672
4,2,webber,49:02.501
4,3,alonso,49:02.253
4,4,hamilton,49:01.051
4,5,rosberg,49:00.781
4,6,massa,49:01.237
4,7,button,48:59.572
4,8,kubica,48:58.379
4,9,michael_schumacher,48:58.682
4,10,barrichello,48:57.417
4,11,hulkenberg,48:56.632
4,12,kobayashi,48:57.181
4,13,heidfeld,48:56.793
4,14,sutil,48:55.508
4,15,alguersuari,48:55.531
4,16,buemi,48:55.792
4,17,liuzzi,48:56.290
4,18,trulli,48:51.179
4,19,glock,48:51.537
4,20,petrov,48:48.102
4,21,kovalainen,48:44.654
4,22,yamamoto,48:41.062
4,23,bruno_senna,48:40.458
4,24,grassi,48:46.046
5,1,vettel,2:43.574
5,2,webber,2:42.756
5,3,alonso,2:43.057
5,4,hamilton,2:42.862
5,5,rosberg,2:42.137
5,6,massa,2:42.111
5,7,button,2:40.686
5,8,kubica,2:42.081
5,9,michael_schumacher,2:42.086
5,10,barrichello,2:42.466
5,11,hulkenberg,2:42.239
5,12,kobayashi,2:42.793
5,13,heidfeld,2:41.880
5,14,sutil,2:41.287
5,15,alguersuari,2:41.153
5,16,buemi,2:40.896
5,17,liuzzi,2:40.286
5,18,trulli,2:41.116
5,19,glock,2:40.976
5,20,petrov,2:41.625
5,21,kovalainen,2:41.147
5,22,yamamoto,2:41.491
5,23,bruno_senna,2:42.040
5,24,grassi,2:42.055
6,1,vettel,2:41.940
6,2,webber,2:41.799
6,3,alonso,2:41.874
6,4,hamilton,2:41.407
6,5,rosberg,2:41.766
6,6,massa,2:41.821
6,7,button,2:41.557
6,8,kubica,2:40.392
6,9,michael_schumacher,2:39.528
6,10,barrichello,2:39.488
6,11,hulkenberg,2:39.672
6,12,kobayashi,2:39.498
6,13,heidfeld,2:39.904
6,14,sutil,2:39.946
6,15,alguersuari,2:39.947
6,16,buemi,2:40.884
6,17,liuzzi,2:40.727
6,18,trulli,2:41.903
6,19,glock,2:41.549
6,20,petrov,2:41.448
6,21,kovalainen,2:41.850
6,22,yamamoto,2:41.021
6,23,bruno_senna,2:40.848
6,24,grassi,2:41.400
7,1,vettel,2:40.241
7,2,webber,2:41.089
7,3,alonso,2:40.692
7,4,hamilton,2:41.417
7,5,rosberg,2:40.936
7,6,massa,2:40.040
7,7,button,2:40.236
7,8,kubica,2:40.297
7,9,michael_schumacher,2:40.302
7,10,barrichello,2:40.575
7,11,hulkenberg,2:40.628
7,12,kobayashi,2:41.280
7,13,heidfeld,2:41.251
7,14,sutil,2:41.389
7,15,alguersuari,2:41.867
7,16,buemi,2:40.864
7,17,liuzzi,2:40.992
7,18,trulli,2:39.404
7,19,glock,2:39.480
7,20,petrov,2:39.676
7,21,kovalainen,2:40.213
7,22,yamamoto,2:40.681
7,23,bruno_senna,2:40.685
7,24,grassi,2:40.257
8,1,vettel,2:41.182
8,2,webber,2:40.410
8,3,alonso,2:40.019
8,4,hamilton,2:39.664
8,5,rosberg,2:39.730
8,6,massa,2:39.494
8,7,button,2:39.636
8,8,kubica,2:40.087
8,9,michael_schumacher,2:39.937
8,10,barrichello,2:40.052
8,11,hulkenberg,2:39.818
8,12,kobayashi,2:38.851
8,13,heidfeld,2:38.591
8,14,sutil,2:38.174
8,15,alguersuari,2:37.796
8,16,buemi,2:38.383
8,17,liuzzi,2:39.047
8,18,trulli,2:39.022
8,19,glock,2:38.962
8,20,petrov,2:38.975
8,21,kovalainen,2:38.117
8,22,yamamoto,2:37.799
8,23,bruno_senna,2:38.074
8,24,grassi,2:38.096
9,1,vettel,2:40.186
9,2,webber,2:39.954
9,3,alonso,2:40.161
9,4,hamilton,2:40.106
9,5,rosberg,2:40.656
9,6,massa,2:40.913
9,7,button,2:40.656
9,8,kubica,2:39.660
9,9,michael_schumacher,2:41.342
9,10,barrichello,2:40.435
9,11,hulkenberg,2:40.066
9,12,kobayashi,2:40.927
9,13,heidfeld,2:41.041
9,14,sutil,2:41.465
9,15,alguersuari,2:41.534
9,16,buemi,2:41.595
9,17,liuzzi,2:41.388
9,18,trulli,2:43.406
9,19,glock,2:43.378
9,20,petrov,2:43.516
9,21,kovalainen,2:43.802
9,22,yamamoto,2:43.638
9,23,bruno_senna,2:43.167
9,24,grassi,2:42.863
10,1,vettel,2:40.302
10,2,webber,2:40.471
10,3,alonso,2:40.489
10,4,hamilton,2:40.437
10,5,rosberg,2:39.777
10,6,massa,2:40.036
10,7,button,2:39.604
10,8,kubica,2:40.121
10,9,michael_schumacher,2:38.878
