lap,position,driver,time
1,1,raikkonen,1:26.692
1,2,michael_schumacher,1:27.714
1,3,kubica,1:29.712
1,4,massa,1:30.403
1,5,button,1:31.282
1,6,heidfeld,1:32.388
1,7,alonso,1:32.466
1,8,rosa,1:32.798
1,9,fisichella,1:33.619
1,10,barrichello,1:34.129
1,11,rosberg,1:34.736
1,12,trulli,1:34.938
1,13,coulthard,1:35.700
1,14,webber,1:36.027
1,15,speed,1:36.484
1,16,liuzzi,1:36.887
1,17,ralf_schumacher,1:36.970
1,18,klien,1:37.796
1,19,yamamoto,1:38.291
1,20,monteiro,1:38.338
1,21,albers,1:38.583
1,22,sato,1:43.861
2,1,raikkonen,1:23.762
2,2,michael_schumacher,1:24.156
2,3,kubica,1:25.499
2,4,massa,1:25.216
2,5,button,1:25.216
2,6,alonso,1:24.814
2,7,heidfeld,1:27.180
2,8,rosa,1:27.292
2,9,fisichella,1:27.239
2,10,barrichello,1:27.505
2,11,rosberg,1:27.498
2,12,trulli,1:28.055
2,13,webber,1:27.431
2,14,coulthard,1:28.789
2,15,speed,1:28.379
2,16,ralf_schumacher,1:28.156
2,17,liuzzi,1:28.742
2,18,klien,1:28.623
2,19,monteiro,1:29.007
2,20,albers,1:30.174
2,21,yamamoto,1:30.482
2,22,sato,1:26.981
3,1,raikkonen,1:23.443
3,2,michael_schumacher,1:23.399
3,3,kubica,1:24.954
3,4,massa,1:24.889
3,5,button,1:24.977
3,6,alonso,1:25.088
3,7,heidfeld,1:25.296
3,8,rosa,1:25.527
3,9,fisichella,1:25.797
3,10,barrichello,1:26.398
3,11,rosberg,1:26.947
3,12,trulli,1:26.838
3,13,webber,1:27.229
3,14,coulthard,1:27.218
3,15,speed,1:27.450
3,16,ralf_schumacher,1:27.576
3,17,liuzzi,1:27.798
3,18,klien,1:27.487
3,19,monteiro,1:27.968
3,20,albers,1:26.956
3,21,yamamoto,1:28.995
3,22,sato,1:27.238
4,1,raikkonen,1:23.554
4,2,michael_schumacher,1:23.632
4,3,kubica,1:24.873
4,4,massa,1:24.967
4,5,button,1:25.096
4,6,alonso,1:24.942
4,7,heidfeld,1:25.076
4,8,rosa,1:25.334
4,9,fisichella,1:25.362
4,10,barrichello,1:26.037
4,11,rosberg,1:26.177
4,12,trulli,1:26.595
4,13,webber,1:26.618
4,14,coulthard,1:27.309
4,15,speed,1:27.116
4,16,ralf_schumacher,1:27.299
4,17,liuzzi,1:27.376
4,18,klien,1:27.486
4,19,albers,1:26.744
