position,number,driver,constructor,laps,grid,status,points
1,7,Kimi Räikkönen,Lotus F1,58,7,Finished,25
2,3,Fernando Alonso,Ferrari,58,5,Finished,18
3,1,Sebastian Vettel,Red Bull,58,1,Finished,15
4,4,Felipe Massa,Ferrari,58,4,Finished,12
5,10,Lewis Hamilton,Mercedes,58,3,Finished,10
6,2,Mark Webber,Red Bull,58,2,Finished,8
7,15,Adrian Sutil,Force India,58,12,Finished,6
8,14,Paul di Resta,Force India,58,9,Finished,4
9,5,Jenson Button,McLaren,58,10,Finished,2
10,8,Romain Grosjean,Lotus F1,58,8,Finished,1
11,6,Sergio Pérez,McLaren,58,15,Finished,0
12,18,Jean-Éric Vergne,Toro Rosso,58,13,Finished,0
13,12,Esteban Gutiérrez,Sauber,57,18,+1 Lap,0
14,17,Valtteri Bottas,Williams,57,16,+1 Lap,0
15,22,Jules Bianchi,Marussia,57,19,+1 Lap,0
16,20,Charles Pic,Caterham,56,22,+2 Laps,0
17,23,Max Chilton,Marussia,56,20,+2 Laps,0
18,21,Giedo van der Garde,Caterham,56,21,+2 Laps,0
19,19,Daniel Ricciardo,Toro Rosso,39,14,Hydraulics,0
20,9,Nico Rosberg,Mercedes,26,6,Electrical,0
21,16,Pastor Maldonado,Williams,24,17,Spun off,0
22,11,Nico Hülkenberg,Sauber,0,11,Fuel system,0
