position,number,driver,constructor,laps,grid,status,points
1,33,Max Verstappen,Red Bull,1,1,Finished,12.5
2,63,George Russell,Williams,1,2,Finished,9
3,44,Lewis Hamilton,Mercedes,1,3,Finished,7.5
4,3,Daniel Ricciardo,McLaren,1,4,Finished,6
5,5,Sebastian Vettel,Aston Martin,1,5,Finished,5
6,10,Pierre Gasly,AlphaTauri,1,6,Finished,4
7,31,Esteban Ocon,Alpine F1 Team,1,8,Finished,3
8,16,Charles Leclerc,Ferrari,1,9,Finished,2
9,6,Nicholas Latifi,Williams,1,10,Finished,1
10,55,Carlos Sainz,Ferrari,1,11,Finished,0.5
11,14,Fernando Alonso,Alpine F1 Team,1,12,Finished,0
12,77,Valtteri Bottas,Mercedes,1,13,Finished,0
13,99,Antonio Giovinazzi,Alfa Romeo,1,14,Finished,0
14,4,Lando Norris,McLaren,1,15,Finished,0
15,22,Yuki Tsunoda,AlphaTauri,1,16,Finished,0
16,47,Mick Schumacher,Haas F1 Team,1,17,Finished,0
17,9,Nikita Mazepin,Haas F1 Team,1,18,Finished,0
18,7,Kimi Räikkönen,Alfa Romeo,1,0,Finished,0
19,11,Sergio Pérez,Red Bull,1,0,Finished,0
20,18,Lance Stroll,Aston Martin,1,19,Finished,0
