position,number,driver,constructor,laps,grid,status,points
1,2,Alain Prost,Williams,59,1,Finished,10
2,5,Michael Schumacher,Benetton,59,3,Finished,6
3,6,Riccardo Patrese,Benetton,59,5,Finished,4
4,12,Johnny Herbert,Team Lotus,59,7,Finished,3
5,8,Ayrton Senna,McLaren,58,4,Out of fuel,2
6,9,Derek Warwick,Footwork,58,8,+1 Lap,1
7,26,Mark Blundell,Ligier,58,9,+1 Lap,0
8,30,Jyrki Järvilehto,Sauber,58,16,+1 Lap,0
9,27,Jean Alesi,Ferrari,58,12,+1 Lap,0
10,14,Rubens Barrichello,Jordan,58,15,+1 Lap,0
11,19,Philippe Alliot,Larrousse,57,24,+2 Laps,0
12,23,Christian Fittipaldi,Minardi,56,19,Gearbox,0
13,3,Ukyo Katayama,Tyrrell,55,22,+4 Laps,0
14,25,Martin Brundle,Ligier,53,6,Gearbox,0
15,4,Andrea de Cesaris,Tyrrell,43,21,Not classified,0
16,0,Damon Hill,Williams,41,2,Engine,0
17,11,Alessandro Zanardi,Team Lotus,41,14,Suspension,0
18,15,Thierry Boutsen,Jordan,41,23,Wheel bearing,0
19,22,Luca Badoer,Lola,32,25,Electrical,0
20,24,Pierluigi Martini,Minardi,31,20,Physical,0
21,29,Karl Wendlinger,Sauber,24,18,Spun off,0
22,28,Gerhard Berger,Ferrari,10,13,Suspension,0
23,10,Aguri Suzuki,Footwork,8,10,Spun off,0
24,7,Michael Andretti,McLaren,0,11,Spun off,0
25,20,Érik Comas,Larrousse,0,17,Halfshaft,0
26,21,Michele Alboreto,Lola,0,0,Did not qualify,0
