lap,position,driver,time
1,1,button,1:23.407
1,2,michael_schumacher,1:26.178
1,3,montoya,1:27.032
1,4,sato,1:28.558
1,5,ralf_schumacher,1:29.055
1,6,barrichello,1:29.789
1,7,trulli,1:30.182
1,8,webber,1:30.748
1,9,alonso,1:31.037
1,10,matta,1:31.698
1,11,panis,1:32.917
1,12,massa,1:33.343
1,13,pantano,1:33.881
1,14,fisichella,1:34.845
1,15,raikkonen,1:35.168
1,16,klien,1:35.307
1,17,heidfeld,1:36.379
1,18,bruni,1:37.378
1,19,baumgartner,1:38.589
1,20,coulthard,1:45.755
2,1,button,1:21.981
2,2,michael_schumacher,1:21.391
2,3,montoya,1:22.315
2,4,sato,1:23.739
2,5,ralf_schumacher,1:23.755
2,6,barrichello,1:23.767
2,7,trulli,1:24.139
2,8,webber,1:24.425
2,9,alonso,1:24.474
2,10,matta,1:24.706
2,11,massa,1:24.915
2,12,panis,1:25.901
2,13,pantano,1:25.967
2,14,fisichella,1:25.580
2,15,raikkonen,1:25.915
2,16,klien,1:26.340
2,17,heidfeld,1:26.473
2,18,bruni,1:28.910
2,19,baumgartner,1:29.665
2,20,coulthard,1:51.267
3,1,button,1:21.954
3,2,michael_schumacher,1:21.192
3,3,montoya,1:22.417
3,4,sato,1:23.285
3,5,ralf_schumacher,1:23.588
3,6,barrichello,1:23.462
3,7,trulli,1:23.302
3,8,webber,1:23.455
3,9,alonso,1:23.627
3,10,matta,1:24.021
3,11,massa,1:23.425
3,12,panis,1:24.736
3,13,pantano,1:25.951
3,14,fisichella,1:25.893
3,15,raikkonen,1:25.909
3,16,klien,1:25.850
3,17,heidfeld,1:25.973
3,18,bruni,1:28.163
3,19,baumgartner,1:28.914
3,20,coulthard,1:24.395
4,1,button,1:22.081
4,2,michael_schumacher,1:21.651
4,3,montoya,1:22.802
4,4,sato,1:23.539
4,5,ralf_schumacher,1:23.468
4,6,barrichello,1:23.213
4,7,trulli,1:23.234
4,8,webber,1:23.381
4,9,alonso,1:23.330
4,10,matta,1:24.048
4,11,massa,1:23.431
4,12,panis,1:24.030
4,13,pantano,1:25.788
