position,number,driver,constructor,laps,grid,status,points
1,3,Michael Schumacher,Ferrari,78,2,Finished,10
2,4,Eddie Irvine,Ferrari,78,4,Finished,6
3,1,Mika Häkkinen,McLaren,78,1,Finished,4
4,8,Heinz-Harald Frentzen,Jordan,78,6,Finished,3
5,9,Giancarlo Fisichella,Benetton,77,9,+1 Lap,2
6,10,Alexander Wurz,Benetton,77,10,+1 Lap,1
7,19,Jarno Trulli,Prost,77,7,+1 Lap,0
8,5,Alessandro Zanardi,Williams,76,11,+2 Laps,0
9,16,Rubens Barrichello,Stewart,71,5,Spun off,0
10,6,Ralf Schumacher,Williams,54,16,Spun off,0
11,11,Jean Alesi,Sauber,50,14,Suspension,0
12,12,Pedro Diniz,Sauber,49,15,Suspension,0
13,18,Olivier Panis,Prost,40,18,Engine,0
14,2,David Coulthard,McLaren,36,3,Gearbox,0
15,23,Mika Salo,BAR,36,12,Brakes,0
16,15,Toranosuke Takagi,Arrows,36,19,Engine,0
17,22,Jacques Villeneuve,BAR,32,8,Oil leak,0
18,17,Johnny Herbert,Stewart,32,13,Suspension,0
19,14,Pedro de la Rosa,Arrows,30,21,Gearbox,0
20,21,Marc Gené,Minardi,24,22,Spun off,0
21,20,Luca Badoer,Minardi,10,20,Gearbox,0
22,7,Damon Hill,Jordan,3,17,Collision,0
