position,number,driver,constructor,laps,grid,status,points
1,28,Tony Brooks,Vanwall,70,2,Finished,8
2,14,Mike Hawthorn,Ferrari,70,3,Finished,6
3,18,Phil Hill,Ferrari,70,7,Finished,5
4,32,Masten Gregory,Maserati,69,11,+1 Lap,0
4,32,Carroll Shelby,Maserati,69,11,+1 Lap,0
5,6,Roy Salvadori,Cooper,62,14,+8 Laps,2
6,38,Graham Hill,Team Lotus,62,12,+8 Laps,0
7,36,Cliff Allison,Team Lotus,61,16,+9 Laps,0
8,42,Maria de Filippis,Maserati,57,21,Engine,0
9,22,Giulio Cabianca,Maserati,51,20,Engine,0
10,8,Jean Behra,BRM,42,8,Clutch,0
11,24,Hans Herrmann,Maserati,32,18,Engine,0
12,30,Stuart Lewis-Evans,Vanwall,30,4,Overheating,0
13,2,Maurice Trintignant,Cooper,24,13,Gearbox,0
14,26,Stirling Moss,Vanwall,17,1,Gearbox,0
15,12,Jo Bonnier,BRM,14,10,Transmission,0
16,20,Olivier Gendebien,Ferrari,4,5,Suspension,0
17,40,Gerino Gerini,Maserati,2,19,Accident,0
18,34,Carroll Shelby,Maserati,1,17,Handling,0
19,16,Wolfgang von Trips,Ferrari,0,6,Accident,0
20,10,Harry Schell,BRM,0,9,Accident,0
21,4,Jack Brabham,Cooper,0,15,Suspension,0
