lap,position,driver,time
1,1,hamilton,1:55.510
1,2,vettel,1:57.189
1,3,alonso,1:58.861
1,4,ricciardo,1:59.536
1,5,raikkonen,2:00.438
1,6,massa,2:01.862
1,7,button,2:02.667
1,8,bottas,2:03.658
1,9,kevin_magnussen,2:05.005
1,10,kvyat,2:05.479
1,11,vergne,2:05.944
1,12,hulkenberg,2:06.623
1,13,gutierrez,2:07.450
1,14,perez,2:08.088
1,15,grosjean,2:08.571
1,16,sutil,2:08.933
1,17,maldonado,2:09.292
1,18,jules_bianchi,2:10.270
1,19,ericsson,2:10.885
1,20,chilton,2:11.491
1,21,rosberg,2:12.215
2,1,hamilton,1:53.896
2,2,vettel,1:53.882
2,3,alonso,1:54.848
2,4,ricciardo,1:54.994
2,5,raikkonen,1:54.952
2,6,massa,1:54.777
2,7,button,1:55.408
2,8,bottas,1:55.231
2,9,kevin_magnussen,1:55.911
2,10,kvyat,1:56.226
2,11,vergne,1:56.384
2,12,hulkenberg,1:56.829
2,13,gutierrez,1:56.754
2,14,perez,1:56.731
2,15,grosjean,1:56.773
2,16,sutil,1:57.272
2,17,maldonado,1:57.362
2,18,jules_bianchi,1:58.388
2,19,ericsson,1:59.043
2,20,chilton,1:59.961
2,21,rosberg,1:59.540
3,1,hamilton,1:53.540
3,2,vettel,1:53.561
3,3,alonso,1:54.498
3,4,ricciardo,1:54.889
3,5,raikkonen,1:54.899
3,6,massa,1:54.775
3,7,button,1:54.777
3,8,bottas,1:55.212
3,9,kevin_magnussen,1:55.468
3,10,kvyat,1:55.295
3,11,vergne,1:55.353
3,12,hulkenberg,1:55.671
3,13,gutierrez,1:55.951
3,14,perez,1:56.059
3,15,grosjean,1:56.160
3,16,sutil,1:56.697
3,17,maldonado,1:56.865
3,18,jules_bianchi,1:57.247
3,19,ericsson,1:58.755
3,20,chilton,1:58.876
3,21,rosberg,1:59.073
4,1,hamilton,1:53.534
4,2,vettel,1:53.532
4,3,alonso,1:54.323
4,4,ricciardo,1:54.725
4,5,raikkonen,1:54.979
4,6,massa,1:54.970
4,7,button,1:54.937
4,8,bottas,1:55.012
4,9,kevin_magnussen,1:55.416
4,10,kvyat,1:55.557
4,11,vergne,1:55.511
4,12,hulkenberg,1:55.766
4,13,gutierrez,1:56.319
4,14,perez,1:56.211
4,15,grosjean,1:55.922
4,16,sutil,1:56.112
4,17,maldonado,1:56.191
4,18,jules_bianchi,1:57.048
4,19,ericsson,1:58.168
4,20,rosberg,1:58.013
4,21,chilton,1:59.036
5,1,hamilton,1:53.035
5,2,vettel,1:53.537
5,3,alonso,1:53.987
5,4,ricciardo,1:54.476
5,5,raikkonen,1:54.511
5,6,massa,1:54.549
5,7,button,1:55.171
5,8,bottas,1:55.180
5,9,kevin_magnussen,1:55.400
5,10,kvyat,1:55.438
5,11,vergne,1:55.569
5,12,hulkenberg,1:55.709
5,13,gutierrez,1:56.245
5,14,perez,1:56.353
5,15,grosjean,1:56.636
5,16,sutil,1:56.108
5,17,maldonado,1:56.084
5,18,jules_bianchi,1:57.705
5,19,ericsson,1:58.261
5,20,rosberg,1:56.769
5,21,chilton,1:58.961
6,1,hamilton,1:53.347
6,2,vettel,1:53.520
6,3,alonso,1:53.697
6,4,ricciardo,1:54.722
6,5,raikkonen,1:55.078
6,6,massa,1:55.057
6,7,button,1:54.865
6,8,bottas,1:55.190
6,9,kevin_magnussen,1:55.257
6,10,kvyat,1:55.359
6,11,vergne,1:55.423
6,12,hulkenberg,1:55.538
6,13,gutierrez,1:55.684
6,14,perez,1:56.069
6,15,grosjean,1:56.008
6,16,sutil,1:56.332
6,17,maldonado,1:56.439
6,18,jules_bianchi,1:57.386
6,19,ericsson,1:57.757
6,20,rosberg,1:57.657
6,21,chilton,1:58.275
7,1,hamilton,1:53.116
7,2,vettel,1:53.578
7,3,alonso,1:53.971
7,4,ricciardo,1:54.506
7,5,raikkonen,1:54.692
7,6,massa,1:54.737
7,7,button,1:54.575
7,8,bottas,1:54.893
7,9,kevin_magnussen,1:55.177
7,10,kvyat,1:55.670
7,11,vergne,1:55.134
7,12,hulkenberg,1:55.522
7,13,gutierrez,1:56.156
7,14,perez,1:55.962
7,15,grosjean,1:56.046
7,16,sutil,1:57.208
7,17,maldonado,1:56.533
7,18,jules_bianchi,1:56.985
7,19,ericsson,1:58.578
7,20,rosberg,1:58.577
7,21,chilton,1:58.627
8,1,hamilton,1:53.432
8,2,vettel,1:53.754
8,3,alonso,1:54.014
8,4,ricciardo,1:54.302
8,5,raikkonen,1:55.126
8,6,massa,1:55.384
8,7,button,1:55.251
8,8,bottas,1:55.151
8,9,kevin_magnussen,1:55.324
8,10,vergne,1:55.636
8,11,kvyat,1:57.688
8,12,hulkenberg,1:56.832
8,13,gutierrez,1:56.462
8,14,perez,1:56.446
8,15,grosjean,1:56.385
8,16,maldonado,1:56.314
8,17,jules_bianchi,1:57.463
8,18,sutil,2:06.270
8,19,ericsson,1:58.463
8,20,rosberg,1:58.609
8,21,chilton,1:58.470
9,1,hamilton,1:53.532
9,2,vettel,1:54.208
9,3,alonso,1:54.230
9,4,ricciardo,1:54.557
9,5,raikkonen,1:55.139
9,6,massa,1:55.193
9,7,button,1:55.407
9,8,bottas,1:55.575
9,9,kevin_magnussen,1:55.380
9,10,vergne,1:55.502
9,11,kvyat,1:56.741
9,12,gutierrez,1:56.663
9,13,perez,1:56.529
9,14,grosjean,1:56.636
9,15,hulkenberg,2:04.068
9,16,maldonado,1:58.478
9,17,jules_bianchi,1:57.415
9,18,ericsson,1:58.425
9,19,rosberg,1:58.296
9,20,chilton,1:58.379
9,21,sutil,2:14.873
10,1,hamilton,1:53.287
10,2,vettel,1:54.588
10,3,alonso,1:54.552
10,4,ricciardo,1:54.478
10,5,raikkonen,1:55.338
10,6,button,1:55.338
10,7,bottas,1:55.713
10,8,kevin_magnussen,1:55.258
10,9,massa,2:02.522
10,10,vergne,1:55.839
10,11,gutierrez,1:57.164
10,12,perez,1:57.001
10,13,kvyat,2:04.334
10,14,maldonado,1:56.350
10,15,grosjean,2:03.729
10,16,jules_bianchi,1:57.567
10,17,ericsson,1:58.571
10,18,hulkenberg,2:14.582
10,19,rosberg,1:59.445
10,20,chilton,1:59.150
10,21,sutil,1:53.948
11,1,hamilton,1:53.522
11,2,vettel,1:55.059
11,3,alonso,1:54.569
11,4,ricciardo,1:54.305
11,5,button,1:55.316
11,6,raikkonen,2:02.577
11,7,kevin_magnussen,1:55.456
11,8,bottas,2:02.915
11,9,vergne,2:02.793
11,10,gutierrez,1:57.473
11,11,perez,1:57.455
11,12,massa,2:13.546
11,13,maldonado,2:03.587
11,14,jules_bianchi,1:57.396
11,15,hulkenberg,1:53.482
11,16,kvyat,2:18.005
11,17,ericsson,2:01.431
11,18,rosberg,2:00.555
11,19,grosjean,2:16.082
11,20,sutil,1:56.378
11,21,chilton,2:00.829
12,1,hamilton,1:53.513
12,2,vettel,2:02.987
12,3,alonso,2:02.262
12,4,ricciardo,2:01.701
12,5,button,1:55.723
12,6,kevin_magnussen,1:55.768
12,7,perez,1:56.623
12,8,gutierrez,1:59.361
12,9,massa,1:54.423
12,10,raikkonen,2:14.449
12,11,bottas,2:13.438
12,12,jules_bianchi,1:58.139
12,13,vergne,2:14.129
12,14,hulkenberg,1:53.934
12,15,kvyat,1:54.615
12,16,grosjean,1:55.756
12,17,rosberg,2:00.156
12,18,sutil,1:59.340
12,19,maldonado,2:16.529
12,20,chilton,2:00.352
12,21,ericsson,2:07.677
13,1,hamilton,2:00.607
13,2,button,1:55.996
13,3,vettel,2:14.739
13,4,alonso,2:13.063
13,5,kevin_magnussen,2:03.106
13,6,ricciardo,2:13.648
13,7,perez,1:56.914
13,8,massa,1:54.972
13,9,raikkonen,1:55.027
13,10,gutierrez,1:59.407
13,11,bottas,1:54.041
13,12,vergne,1:52.994
13,13,hulkenberg,1:54.650
13,14,jules_bianchi,1:59.050
13,15,kvyat,1:54.553
13,16,grosjean,1:54.585
13,17,sutil,1:56.788
13,18,maldonado,1:56.575
13,19,chilton,1:59.228
13,20,rosberg,2:05.283
13,21,ericsson,2:17.611
14,1,hamilton,2:14.413
14,2,vettel,1:53.019
14,3,button,2:04.315
14,4,alonso,1:53.144
14,5,ricciardo,1:53.013
14,6,massa,1:54.735
14,7,raikkonen,1:55.446
14,8,perez,1:59.180
14,9,bottas,1:54.600
14,10,gutierrez,2:00.268
14,11,vergne,1:55.216
14,12,kevin_magnussen,2:13.914
14,13,hulkenberg,1:54.559
14,14,jules_bianchi,1:58.704
14,15,kvyat,1:56.092
14,16,grosjean,1:54.675
14,17,sutil,1:55.441
14,18,maldonado,1:55.748
14,19,chilton,1:59.520
14,20,ericsson,1:55.416
15,1,hamilton,1:54.239
15,2,vettel,1:53.073
15,3,alonso,1:53.561
15,4,ricciardo,1:53.161
15,5,massa,1:53.449
15,6,raikkonen,1:53.456
15,7,bottas,1:53.966
15,8,button,2:14.010
15,9,vergne,1:54.211
15,10,kevin_magnussen,1:55.163
15,11,hulkenberg,1:55.622
15,12,perez,2:04.618
15,13,kvyat,1:55.504
15,14,grosjean,1:56.200
15,15,gutierrez,2:09.944
15,16,sutil,1:55.132
15,17,jules_bianchi,2:06.500
15,18,maldonado,1:55.265
15,19,chilton,1:59.980
15,20,ericsson,1:56.646
16,1,hamilton,1:53.875
16,2,vettel,1:53.202
16,3,alonso,1:53.003
16,4,ricciardo,1:52.964
16,5,massa,1:53.555
16,6,raikkonen,1:54.779
16,7,bottas,1:53.786
16,8,button,1:53.707
16,9,vergne,1:53.681
16,10,kevin_magnussen,1:54.357
16,11,hulkenberg,1:54.602
16,12,kvyat,1:54.965
16,13,grosjean,1:55.037
16,14,sutil,1:55.696
16,15,maldonado,1:55.461
16,16,perez,2:15.739
16,17,gutierrez,2:24.694
16,18,jules_bianchi,2:18.787
16,19,chilton,2:07.930
16,20,ericsson,1:57.089
17,1,hamilton,1:52.882
17,2,vettel,1:53.055
17,3,alonso,1:53.176
17,4,ricciardo,1:53.084
17,5,massa,1:53.516
17,6,raikkonen,1:53.416
17,7,bottas,1:54.134
17,8,button,1:54.529
17,9,vergne,1:53.795
17,10,kevin_magnussen,1:54.141
17,11,hulkenberg,1:54.670
17,12,kvyat,1:55.152
17,13,grosjean,1:54.802
17,14,sutil,1:55.527
17,15,maldonado,1:55.569
17,16,perez,1:55.640
17,17,jules_bianchi,1:56.092
17,18,ericsson,1:56.730
17,19,gutierrez,2:08.930
17,20,chilton,2:18.233
18,1,hamilton,1:52.923
18,2,vettel,1:53.048
18,3,alonso,1:52.993
18,4,ricciardo,1:53.315
18,5,massa,1:53.628
18,6,raikkonen,1:53.450
18,7,bottas,1:53.895
18,8,button,1:54.558
18,9,vergne,1:54.269
18,10,kevin_magnussen,1:54.266
18,11,hulkenberg,1:54.279
18,12,kvyat,1:54.862
18,13,grosjean,1:54.826
18,14,sutil,1:55.224
18,15,maldonado,1:55.392
18,16,perez,1:54.414
18,17,jules_bianchi,1:56.457
18,18,ericsson,1:56.564
18,19,chilton,2:10.300
19,1,hamilton,1:53.030
19,2,vettel,1:53.292
19,3,alonso,1:52.849
19,4,ricciardo,1:53.033
19,5,massa,1:53.293
19,6,raikkonen,1:53.374
19,7,bottas,1:54.109
19,8,button,1:54.839
19,9,vergne,1:54.869
19,10,kevin_magnussen,1:54.639
19,11,hulkenberg,1:54.569
19,12,kvyat,1:54.924
19,13,grosjean,1:54.861
19,14,sutil,1:55.463
19,15,maldonado,1:55.288
19,16,perez,1:55.412
19,17,jules_bianchi,1:56.125
19,18,ericsson,1:56.875
19,19,chilton,2:28.075
20,1,hamilton,1:52.923
20,2,vettel,1:53.293
20,3,alonso,1:52.893
20,4,ricciardo,1:53.436
20,5,massa,1:53.766
20,6,raikkonen,1:53.542
20,7,bottas,1:54.091
20,8,button,1:54.389
20,9,vergne,1:54.689
20,10,kevin_magnussen,1:54.738
20,11,hulkenberg,1:55.115
20,12,kvyat,1:55.571
20,13,grosjean,1:54.764
20,14,sutil,1:56.160
20,15,maldonado,1:56.082
20,16,perez,1:55.395
20,17,jules_bianchi,1:56.320
20,18,ericsson,1:57.333
20,19,chilton,1:56.923
21,1,hamilton,1:52.896
21,2,vettel,1:53.582
21,3,alonso,1:53.129
21,4,ricciardo,1:53.268
21,5,massa,1:54.309
21,6,raikkonen,1:54.049
21,7,bottas,1:53.915
21,8,button,1:54.589
21,9,vergne,1:55.283
21,10,kevin_magnussen,1:54.864
21,11,hulkenberg,1:54.972
21,12,kvyat,1:56.381
21,13,grosjean,1:54.989
21,14,sutil,1:56.414
21,15,maldonado,1:56.556
21,16,perez,1:56.100
21,17,jules_bianchi,1:55.840
21,18,ericsson,1:57.067
21,19,chilton,1:57.254
22,1,hamilton,1:53.053
22,2,vettel,1:53.678
22,3,alonso,1:53.395
22,4,ricciardo,1:53.380
22,5,raikkonen,1:54.218
22,6,bottas,1:53.991
22,7,massa,2:01.666
22,8,button,1:54.818
22,9,vergne,1:55.440
22,10,kevin_magnussen,1:54.921
22,11,hulkenberg,1:55.481
22,12,kvyat,1:56.198
22,13,grosjean,2:03.222
22,14,sutil,1:56.281
22,15,maldonado,1:56.585
22,16,perez,1:56.591
22,17,jules_bianchi,1:56.033
