Position,Driver,Constructor,Points,Wins
1,Niki Lauda,Ferrari,9,1
2,Patrick Depailler,Tyrrell,6,0
3,Tom Pryce,Shadow,4,0
4,Hans-Joachim Stuck,March,3,0
5,Jody Scheckter,Tyrrell,2,0
6,Jochen Mass,McLaren,1,0
7,Clay Regazzoni,Ferrari,0,0
8,Jacky Ickx,Wolf,0,0
9,Renzo Zorzi,Williams,0,0
10,Carlos Pace,Brabham-Alfa Romeo,0,0
11,Ingo Hoffmann,Fittipaldi,0,0
12,Carlos Reutemann,Brabham-Alfa Romeo,0,0
13,Emerson Fittipaldi,Fittipaldi,0,0
14,Lella Lombardi,March,0,0
15,Jean-Pierre Jarier,Shadow,0,0
16,James Hunt,McLaren,0,0
17,Vittorio Brambilla,March,0,0
18,Jacques Laffite,Ligier,0,0
19,Ronnie Peterson,Team Lotus,0,0
20,Mario Andretti,Team Lotus,0,0
21,John Watson,Penske,0,0
22,Ian Ashley,BRM,0,0
