position,number,driver,constructor,laps,grid,status,points
1,2,Lewis Hamilton,McLaren,70,1,Finished,10
2,9,Nick Heidfeld,BMW Sauber,70,3,Finished,8
3,17,Alexander Wurz,Williams,70,19,Finished,6
4,4,Heikki Kovalainen,Renault,70,22,Finished,5
5,6,Kimi Räikkönen,Ferrari,70,4,Finished,4
6,22,Takuma Sato,Super Aguri,70,11,Finished,3
7,1,Fernando Alonso,McLaren,70,2,Finished,2
8,11,Ralf Schumacher,Toyota,70,18,Finished,1
9,15,Mark Webber,Red Bull,70,6,Finished,0
10,16,Nico Rosberg,Williams,70,7,Finished,0
11,23,Anthony Davidson,Super Aguri,70,17,Finished,0
12,8,Rubens Barrichello,Honda,70,13,Finished,0
13,12,Jarno Trulli,Toyota,58,10,Accident,0
14,18,Vitantonio Liuzzi,Toro Rosso,54,12,Accident,0
15,21,Christijan Albers,Spyker,47,21,Front wing,0
16,14,David Coulthard,Red Bull,36,14,Gearbox,0
17,10,Robert Kubica,BMW Sauber,26,8,Accident,0
18,20,Adrian Sutil,Spyker,21,20,Accident,0
19,19,Scott Speed,Toro Rosso,8,16,Accident,0
20,7,Jenson Button,Honda,0,15,Gearbox,0
21,5,Felipe Massa,Ferrari,51,5,Disqualified,0
22,3,Giancarlo Fisichella,Renault,51,9,Disqualified,0
