lap,position,driver,time
1,1,michael_schumacher,1:24.263
1,2,ralf_schumacher,1:25.689
1,3,montoya,1:26.918
1,4,coulthard,1:27.586
1,5,hakkinen,1:28.507
1,6,trulli,1:28.824
1,7,barrichello,1:29.306
1,8,heidfeld,1:30.447
1,9,raikkonen,1:30.705
1,10,frentzen,1:30.761
1,11,irvine,1:31.286
1,12,villeneuve,1:31.758
1,13,fisichella,1:32.424
1,14,verstappen,1:32.928
1,15,rosa,1:33.547
1,16,bernoldi,1:33.938
1,17,panis,1:34.650
1,18,button,1:35.144
1,19,alesi,1:35.808
1,20,burti,1:36.265
1,21,alonso,1:36.571
1,22,marques,1:37.120
2,1,michael_schumacher,1:19.971
2,2,ralf_schumacher,1:20.098
2,3,montoya,1:20.699
2,4,coulthard,1:21.185
2,5,hakkinen,1:21.705
2,6,trulli,1:22.397
2,7,barrichello,1:22.327
2,8,heidfeld,1:22.044
2,9,raikkonen,1:22.329
2,10,frentzen,1:22.942
2,11,irvine,1:22.949
2,12,villeneuve,1:23.397
2,13,fisichella,1:23.263
2,14,verstappen,1:23.422
2,15,rosa,1:23.757
2,16,bernoldi,1:23.813
2,17,panis,1:23.523
2,18,button,1:23.285
2,19,alesi,1:23.668
2,20,burti,1:23.804
2,21,alonso,1:24.645
2,22,marques,1:24.992
3,1,michael_schumacher,1:19.458
3,2,ralf_schumacher,1:19.892
3,3,montoya,1:20.841
3,4,coulthard,1:20.878
3,5,hakkinen,1:21.583
3,6,trulli,1:21.537
3,7,barrichello,1:21.872
3,8,heidfeld,1:21.820
3,9,raikkonen,1:21.871
3,10,frentzen,1:22.031
3,11,irvine,1:22.298
3,12,villeneuve,1:22.589
3,13,fisichella,1:23.038
3,14,verstappen,1:22.924
3,15,rosa,1:23.287
3,16,bernoldi,1:23.379
3,17,panis,1:23.340
3,18,button,1:23.387
3,19,alesi,1:23.035
3,20,burti,1:23.117
3,21,alonso,1:23.080
3,22,marques,1:23.978
4,1,michael_schumacher,1:19.613
4,2,ralf_schumacher,1:19.884
4,3,montoya,1:20.565
4,4,coulthard,1:20.659
4,5,hakkinen,1:20.959
4,6,trulli,1:21.484
4,7,barrichello,1:21.340
4,8,heidfeld,1:21.757
4,9,raikkonen,1:21.670
4,10,frentzen,1:21.859
4,11,irvine,1:22.159
4,12,villeneuve,1:22.046
4,13,fisichella,1:21.857
4,14,verstappen,1:22.696
4,15,rosa,1:23.001
4,16,bernoldi,1:23.043
4,17,panis,1:23.025
4,18,button,1:23.031
4,19,alesi,1:23.063
4,20,burti,1:22.855
4,21,alonso,1:23.167
4,22,marques,1:23.778
5,1,michael_schumacher,1:19.778
5,2,ralf_schumacher,1:20.012
5,3,montoya,1:20.753
5,4,coulthard,1:20.932
5,5,hakkinen,1:20.541
5,6,trulli,1:21.245
5,7,barrichello,1:21.735
5,8,heidfeld,1:21.886
5,9,raikkonen,1:22.171
5,10,frentzen,1:22.310
5,11,irvine,1:21.878
5,12,villeneuve,1:22.169
5,13,fisichella,1:22.024
5,14,verstappen,1:22.366
5,15,rosa,1:22.751
5,16,bernoldi,1:22.996
5,17,panis,1:23.173
5,18,button,1:23.193
5,19,alesi,1:23.098
5,20,burti,1:23.111
5,21,alonso,1:23.092
5,22,marques,1:23.841
6,1,michael_schumacher,1:19.651
6,2,ralf_schumacher,1:19.961
6,3,montoya,1:20.412
6,4,coulthard,1:20.741
6,5,hakkinen,1:20.729
6,6,trulli,1:21.191
6,7,barrichello,1:21.346
6,8,heidfeld,1:21.676
6,9,raikkonen,1:21.750
6,10,frentzen,1:21.897
6,11,irvine,1:21.817
6,12,villeneuve,1:22.219
6,13,fisichella,1:22.496
6,14,verstappen,1:22.333
6,15,rosa,1:22.967
6,16,bernoldi,1:23.009
6,17,panis,1:22.856
6,18,button,1:22.887
6,19,alesi,1:22.711
6,20,burti,1:22.985
6,21,alonso,1:23.075
6,22,marques,1:24.255
7,1,michael_schumacher,1:19.550
7,2,ralf_schumacher,1:19.623
7,3,montoya,1:20.432
7,4,coulthard,1:20.478
7,5,hakkinen,1:20.915
7,6,trulli,1:21.171
7,7,barrichello,1:21.074
7,8,heidfeld,1:21.450
7,9,raikkonen,1:21.698
7,10,frentzen,1:21.863
7,11,irvine,1:21.688
7,12,villeneuve,1:21.903
7,13,fisichella,1:21.738
7,14,verstappen,1:22.341
7,15,rosa,1:22.597
7,16,bernoldi,1:22.479
7,17,panis,1:22.503
7,18,button,1:22.721
7,19,alesi,1:22.858
7,20,burti,1:22.721
7,21,alonso,1:22.778
7,22,marques,1:24.062
8,1,michael_schumacher,1:19.796
8,2,ralf_schumacher,1:20.104
8,3,montoya,1:20.552
8,4,coulthard,1:20.587
8,5,hakkinen,1:20.591
8,6,trulli,1:20.813
