position,number,driver,constructor,laps,grid,status,points
1,1,Michael Schumacher,Benetton,65,1,Finished,10
2,2,Johnny Herbert,Benetton,65,7,Finished,6
3,28,Gerhard Berger,Ferrari,65,3,Finished,4
4,5,Damon Hill,Williams,65,5,Finished,3
5,15,Eddie Irvine,Jordan,64,6,+1 Lap,2
6,26,Olivier Panis,Ligier,64,15,+1 Lap,1
7,14,Rubens Barrichello,Jordan,64,8,+1 Lap,0
8,30,Heinz-Harald Frentzen,Sauber,64,12,+1 Lap,0
9,25,Martin Brundle,Ligier,64,11,+1 Lap,0
10,4,Mika Salo,Tyrrell,64,13,+1 Lap,0
11,9,Gianni Morbidelli,Footwork,63,14,+2 Laps,0
12,12,Jos Verstappen,Simtek,63,16,+2 Laps,0
13,29,Karl Wendlinger,Sauber,63,20,+2 Laps,0
14,23,Pierluigi Martini,Minardi,62,19,+3 Laps,0
15,11,Domenico Schiattarella,Simtek,61,22,+4 Laps,0
16,3,Ukyo Katayama,Tyrrell,56,17,Engine,0
17,6,David Coulthard,Williams,54,4,Gearbox,0
18,8,Mika Häkkinen,McLaren,53,9,Fuel system,0
19,10,Taki Inoue,Footwork,43,18,Transmission,0
20,16,Bertrand Gachot,Pacific,43,24,Heat shield fire,0
21,22,Roberto Moreno,Forti,39,25,Overheating,0
22,27,Jean Alesi,Ferrari,25,2,Engine,0
23,24,Luca Badoer,Minardi,21,21,Gearbox,0
24,7,Nigel Mansell,McLaren,18,10,Handling,0
25,21,Pedro Diniz,Forti,17,26,Gearbox,0
26,17,Andrea Montermini,Pacific,0,23,Withdrew,0
