Position,Driver,Constructor,Points,Wins
1,Michael Schumacher,Benetton,24,2
2,Damon Hill,Williams,23,2
3,Jean Alesi,Ferrari,14,0
4,Gerhard Berger,Ferrari,13,0
5,Johnny Herbert,Benetton,9,0
6,David Coulthard,Williams,9,0
7,Mika Häkkinen,McLaren,5,0
8,Heinz-Harald Frentzen,Sauber,3,0
9,Eddie Irvine,Jordan,2,0
10,Olivier Panis,Ligier,1,0
11,Mark Blundell,McLaren,1,0
12,Mika Salo,Tyrrell,0,0
13,Rubens Barrichello,Jordan,0,0
14,Aguri Suzuki,Ligier,0,0
15,Ukyo Katayama,Tyrrell,0,0
16,Domenico Schiattarella,Simtek,0,0
17,Martin Brundle,Ligier,0,0
18,Andrea Montermini,Pacific,0,0
19,Pedro Diniz,Forti,0,0
20,Nigel Mansell,McLaren,0,0
21,Gianni Morbidelli,Footwork,0,0
22,Pierluigi Martini,Minardi,0,0
23,Jos Verstappen,Simtek,0,0
24,Karl Wendlinger,Sauber,0,0
25,Luca Badoer,Minardi,0,0
